ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
SHOP,BULL_BOUNCE_PENDING,LONG,69.4,144.15,141.67,150.08,150.08,40,2.39,FAVORABLE,1.58,146.35,BELOW,-0.1967,182.19,0.0136,1.4% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 11.4, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""float_rot_quiet"": -2.0, ""sector_top_quartile"": 3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $144.15 (45m 31tk MINOR gap body) | only 1.4% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | TECH STRONG (STRONG) — sector tailwind | SPY FAVORABLE",LIMIT BUY @ $144.15 on pullback (1.4% below current $146.35). Stop $141.67. Anchor: 45m 31tk.,2026-08-07T05:08:35
COMP,BULL_BOUNCE_PENDING,LONG,68.8,12.57,11.74,13.2,,119,0.75,FAVORABLE,1.47,12.83,NEAR_HIGH,-0.0806,13.96,0.0243,2.4% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 8.8, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""sector_bottom_quartile"": -3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $11.94 (1h 9tk MINOR gap body) | 6.6% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | REAL_EST WEAK (WEAK) — sector headwind | SPY FAVORABLE",LIMIT BUY @ $12.57 (2% pullback cap; anchor at $11.94 too far). Stop $11.74. Anchor: 1h 9tk.,2026-08-07T05:08:33
CELH,BULL_BOUNCE_PENDING,LONG,97.8,24.13,22.63,25.34,,66,0.8,FAVORABLE,4.4,24.13,DEEP_BELOW,-0.6384,66.74,0.1716,17.2% (active),RISING,False,"{""structural_anchor_below"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 13.8, ""conviction_tier"": 10.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""sector_bottom_quartile"": -3.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","MARKET: score 98 CONVICTION - take entry now at $24.13, not waiting for the $23.41 pullback | only 0.2% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | hot volume 4.4x avg | CONS_STAPL WEAK (WEAK) — sector headwind | breakout volume surge — real demand active | SPY FAVORABLE",MARKET BUY @ ~$24.13 (CONVICTION score 98). Stop $22.63. Anchor: daily 135tk @ $23.41.,2026-08-07T05:08:34
CELH,BEAR_REJECTION_PENDING,SHORT,66.6,24.61,29.3,23.38,,5,0.26,FAVORABLE,4.4,24.13,DEEP_BELOW,-0.6384,66.74,0.1716,17.2% (active),RISING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 14.6, ""conviction_tier"": 10.0, ""far_rally"": -4.0, ""regime_favorable_hurts_short"": -8.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}","PENDING: wait for rally to $25.98 (daily 317tk CONVICTION bear gap) | SPY FAVORABLE — short is countertrend, lower probability | ASC channel active (4h) — short fights rising structure | OBV falling — distribution confirms short thesis | COUNTER-TREND: opposes dominant LONG read (top score 98) - sized to 1/4 risk",LIMIT SHORT @ $24.61 (2% rally cap; anchor at $25.98 too far). Stop $29.3. Anchor: daily 317tk bear.,2026-08-07T05:08:34
BLMN,BULL_BOUNCE_CONFIRMED,LONG,78.0,10.91,8.91,11.46,,49,0.27,FAVORABLE,1.86,10.91,BELOW,-0.1362,12.63,0.0477,4.8% (normal),RISING,False,"{""ascending_channel"": 14.0, ""confirmed_recovery"": 12.0, ""current_anchor_eligible"": 14.0, ""multiple_touches"": 16.0, ""obv_rising"": 8.0, ""vol_normal+"": 4.0, ""regime_favorable"": 5.0, ""rejection_staircase"": 5.0}",ASC channel detected on 1h (score 61) | recovered 2.3% from recent low $10.66 | bounce at daily 285tk @ $10.43 (None) | 12 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE | staircase: 1 prior distinct rejection(s) below — prev = 1h 9tk @ $8.99,"Channel: 1h ASC, rails $9.81-$10.93. Recent low $10.66 → now $10.91 (+2.3%)",2026-08-07T05:08:33
BLMN,BULL_BOUNCE_PENDING,LONG,65.0,10.69,10.43,11.2,12.37,387,1.97,FAVORABLE,1.86,10.91,BELOW,-0.1362,12.63,0.0477,4.8% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 10.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $10.65 (10m 10tk MINOR gap body) | only 1.9% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | SPY FAVORABLE",LIMIT BUY @ $10.69 (2% pullback cap; anchor at $10.65 too far). Stop $10.43. Anchor: 10m 10tk.,2026-08-07T05:08:33
CHYM,BULL_BOUNCE_PENDING,LONG,100.0,31.2,29.64,33.7,,64,1.6,FAVORABLE,4.89,31.2,NEAR_HIGH,-0.0821,33.99,0.0915,9.1% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 15.0, ""conviction_tier"": 10.0, ""far_pullback"": 4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_quiet"": -2.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","MARKET: score 100 CONVICTION - take entry now at $31.20, not waiting for the $27.11 pullback | 9.3% below — far pullback, patience required but edge is real (52% WR) | OBV rising — accumulation underneath | hot volume 4.9x avg | breakout volume surge — real demand active | SPY FAVORABLE",MARKET BUY @ ~$31.20 (CONVICTION score 100). Stop $29.64. Anchor: daily 238tk @ $27.11.,2026-08-07T05:08:37
CHYM,BULL_BOUNCE,LONG,66.0,31.2,29.63,33.7,,63,1.59,FAVORABLE,4.89,31.2,NEAR_HIGH,-0.0821,33.99,0.0915,9.1% (normal),RISING,False,"{""ascending_channel"": 18.0, ""at_lower_rail"": 14.0, ""anchor_eligible"": 12.0, ""multiple_touches"": 8.0, ""obv_rising"": 6.0, ""rel_vol_normal+"": 3.0, ""regime_favorable"": 5.0}",ASC channel detected on 10m (score 66) | price at lower rail ($31.11) | anchor: 5m 33tk @ $31.34 | 3 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE,"Channel: 10m ASC, rails $31.11-$31.38",2026-08-07T05:08:37
CLRO,BULL_BOUNCE_PENDING,LONG,76.0,12.5,11.21,13.12,,77,0.49,FAVORABLE,16.45,11.73,BELOW,-0.2891,16.5,25.9577,2595.8% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""sector_top_quartile"": 3.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","BUY-STOP: tape already cleared the $11.35 anchor - enter on strength above today's high, no pullback | only 2.6% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | hot volume 16.5x avg | float rotation 25.96x — parabolic engagement | TECH STRONG (STRONG) — sector tailwind | breakout volume surge — real demand active | SPY FAVORABLE | BREAKOUT_FOLLOW: open $11.69 cleared anchor $11.35, 4/4 strength, regime FAVORABLE — buy-stop $12.50, 1.5xATR stop","BUY-STOP @ $12.50 (above today's high $12.49). Stop $11.21 (1.5xATR). Score 76, strength=4/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-08-07T05:08:34
CLRO,BULL_BOUNCE,LONG,68.0,11.73,10.51,13.45,,82,1.41,FAVORABLE,16.45,11.73,BELOW,-0.2891,16.5,25.9577,2595.8% (EXTREME — almost always reverts),RISING,False,"{""ascending_channel"": 18.0, ""at_lower_rail"": 14.0, ""anchor_eligible"": 12.0, ""multiple_touches"": 16.0, ""rel_vol_normal+"": 3.0, ""regime_favorable"": 5.0}",ASC channel detected on 5m (score 66) | price at lower rail ($11.22) | anchor: 5m 25tk @ $3.73 | 10 prior bull-rail touches | SPY FAVORABLE,"Channel: 5m ASC, rails $11.22-$13.45",2026-08-07T05:08:34
