ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
RETO,SHORT,69.55,60.63,3.55,0.5602,2.35,0.7244,32778292,4838147,6.77,0.05,True,1.84,0.7244,0.7316,0.7099,13804,100.0,284.0294,0.97,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,PARABOLIC,1.8329,8.47,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
FLNC,SHORT,23.43,22.1,7.7,6.93,7.56,7.05,3007813,205498,14.64,0.16,True,9.05,7.05,7.1205,6.909,1418,99.97,118.0726,1.018,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,0.5809,143.16,LOW
AEMD,SHORT,11.89,-427.97,14.0,1.26,1.42,7.55,37608368,3752,10023.02,0.49,True,1.43,7.55,7.6255,7.399,1324,99.96,108.2438,0.886,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.2636,0.71,LOW
QCLS,SHORT,23.88,9.74,0.96,0.7338,0.96,0.8701,2321649,233956,9.92,0.6,False,0.964,0.8701,0.8788,0.8527,11492,99.99,62.5616,0.886,STRONG,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,0.3563,8.19,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
