ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AADX,11.58,12.55,11.77,11.94,BELOW_PDH,BELOW_PDL,True,12.22,11.62,0.0,BELOW_ORL,0.218,False,True,0.218,3.02,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
ABT,103.0,106.8599,104.78,105.23,BELOW_PDH,BELOW_PDL,True,105.19,104.1201,0.0,BELOW_ORL,0.0,False,False,0.0,4.09,18,AVOID_LONG,84,AVOID_SHORT_CHASE
ACM,63.1,66.1,63.27,64.02,BELOW_PDH,BELOW_PDL,True,64.35,63.04,0.046,OR_BOTTOM_THIRD,0.335,False,True,0.335,3.71,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
AGEN,6.89,7.605,6.782,6.86,BELOW_PDH,RECLAIMED_PDL,True,6.97,6.66,0.742,OR_TOP_THIRD,0.605,False,False,0.605,2.07,62,NEUTRAL,48,AVOID_SHORT
AHMA,1.85,1.31,1.18,1.28,ABOVE_PDH,ABOVE_PDL,True,2.1,1.34,0.671,OR_TOP_THIRD,0.671,False,False,0.671,0.25,62,CONTINUATION_LONG,48,NEUTRAL
ALHC,12.76,13.51,12.65,13.03,BELOW_PDH,ABOVE_PDL,True,13.21,12.86,0.0,BELOW_ORL,0.118,False,False,0.118,4.6,30,AVOID_LONG,72,AVOID_SHORT_CHASE
AMKR,49.0828,52.15,50.35,51.35,BELOW_PDH,BELOW_PDL,True,50.18,48.9109,0.135,OR_BOTTOM_THIRD,0.13,False,False,0.13,1.52,38,NEUTRAL,74,AVOID_SHORT_CHASE
AVAV,147.74,150.045,139.77,140.8,REJECTED_PDH,ABOVE_PDL,True,159.24,142.5,0.313,OR_BOTTOM_THIRD,0.313,False,False,0.313,0.73,46,AVOID_LONG,62,NEUTRAL
AVTR,14.9,15.155,14.72,14.88,BELOW_PDH,RECLAIMED_PDL,True,14.805,14.595,1.0,ABOVE_ORH,0.884,False,False,0.884,7.08,84,AVOID_LONG_CHASE,26,AVOID_SHORT
BAX,24.035,25.205,24.39,24.39,BELOW_PDH,BELOW_PDL,True,24.375,23.9238,0.246,OR_BOTTOM_THIRD,0.246,False,False,0.246,2.26,38,NEUTRAL,74,CONTINUATION_SHORT
BHVN,12.8,15.46,14.415,15.0,BELOW_PDH,BELOW_PDL,True,13.84,12.5,0.224,OR_BOTTOM_THIRD,0.26,False,True,0.26,2.44,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
