ticker,side,stage,conviction,fem,entry,stop,t1,rr,last_px,high,low,volume,chg_pct,outcome,result_r,n_bearish_total,n_bearish_consumed,fresh_bull_5m_below,entry_ready,ath_pct,ath_bucket,checked_at,scan_date
WSC,LONG,BOUNCED_CLEAN,3,,26.84,23.1935,26.64,,27.020000457763672,27.399999618530273,25.959999084472656,4893000.0,0.67,TARGET_HIT,1.5,0,0,0,False,15.8,BELOW,2026-05-22_1324,2026-05-12
OUST,LONG,BOUNCED_CLEAN,4,1.43,26.17,24.3711,28.75,1.43,27.100000381469727,28.551000595092773,24.760000228881836,4864700.0,3.55,WINNING,0.52,0,0,0,False,,UNKNOWN,2026-05-22_1324,2026-05-12
SHLS,LONG,BOUNCED_WAITING,2,2.42,8.605,7.8842,10.35,2.42,8.630000114440918,9.140000343322754,8.399999618530273,4809200.0,0.29,WINNING,0.03,10,0,0,False,24.3,BELOW,2026-05-22_1324,2026-05-12
MIRM,LONG,BOUNCED_CLEAN,2,1.84,104.76,102.7241,108.5,1.84,106.87999725341797,107.91000366210938,103.58999633789062,662800.0,2.02,WINNING,1.04,0,0,0,False,8.9,NEAR_HIGH,2026-05-22_1324,2026-05-12
TSSI,LONG,BOUNCED_CLEAN,1,1.11,11.21,10.4291,12.08,1.11,11.630000114440918,12.180000305175781,10.949999809265137,1839400.0,3.75,TARGET_HIT,1.5,0,0,0,False,64.9,DEEP_BELOW,2026-05-22_1324,2026-05-12
NTRA,LONG,BOUNCED_WAITING,1,2.11,202.97,189.6499,231.05,2.11,204.2100067138672,206.0,198.00999450683594,1566700.0,0.61,WINNING,0.09,26,0,0,False,20.8,BELOW,2026-05-22_1324,2026-05-12
TSSI,LONG,BOUNCED_WAITING,1,3.29,11.21,9.1916,17.85,3.29,11.630000114440918,12.180000305175781,10.949999809265137,1839400.0,3.75,WINNING,0.21,30,0,0,False,64.9,DEEP_BELOW,2026-05-22_1324,2026-05-12
CLIK,LONG,BOUNCED_WAITING,0,42.7,1.93,1.8464,5.5,42.7,1.9299999475479126,2.1500000953674316,1.899999976158142,740700.0,-0.0,LOSING,-0.0,25,0,0,False,90.8,DEEP_BELOW,2026-05-22_1324,2026-05-12
CLIK,LONG,BOUNCED_WAITING,0,34.09,1.93,1.8464,4.78,34.09,1.9299999475479126,2.1500000953674316,1.899999976158142,740700.0,-0.0,LOSING,-0.0,25,0,0,False,90.8,DEEP_BELOW,2026-05-22_1324,2026-05-12
NTRA,LONG,BOUNCED_WAITING,1,2.07,202.97,189.6499,230.5,2.07,204.2100067138672,206.0,198.00999450683594,1566700.0,0.61,WINNING,0.09,26,0,0,False,20.8,BELOW,2026-05-22_1324,2026-05-12
NTRA,LONG,BOUNCED_WAITING,1,1.2,202.97,189.6499,218.99,1.2,204.2100067138672,206.0,198.00999450683594,1566700.0,0.61,WINNING,0.09,15,0,0,False,20.8,BELOW,2026-05-22_1324,2026-05-12
