ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
SNAP,Short,87.9583,STRETCHED,LOW,1691.2,COLD,SHORT_GENESIS,5.15,5.2015,5.047,5.18,5.33,5.06,67871356,-0.58,STOPPED,-1.0,True,16.45,110.29,2026-08-17_1730,2026-08-17
