pick_id,day,panel,ticker,side,setup,verdict,score,score_band,entry_type,entry,stop,target,rr,auction_long_class,auction_short_class,auction_or_state,auction_or_position,auction_day_position,first_seen,last_seen,trackable,track_skip_reason,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,notes
2052782c840ad080,2026-08-17,ATH_LONG,GNW,LONG,APPROACH_RECLAIM,ACTIONABLE_WATCH,71.0,70-79,LIMIT,9.97,9.52,10.2,0.51,AVOID_LONG,AVOID_SHORT_CHASE,BELOW_ORL,0.0,0.136,2026-08-17T01:05:16,2026-08-17T01:05:16,True,,NO_FILL,0.0,0.0,0.0,,,,10.09,Approach/reclaim: hold the current shelf and push back toward the 52w high.
1d4bf2d55201a4b6,2026-08-17,ATH_LONG,MCHB,LONG,APPROACH_RECLAIM,WATCH_ONLY,57.0,<60,LIMIT,17.09,16.32,17.38,0.38,AVOID_LONG,AVOID_SHORT_CHASE,BELOW_ORL,0.0,0.079,2026-08-17T01:05:16,2026-08-17T01:05:16,True,,OPEN_LOSS,-0.44,0.01,-0.48,-0.44,2026-08-17T09:30:00,,16.75,Approach/reclaim: hold the current shelf and push back toward the 52w high.
b7cd43738dc39c53,2026-08-17,ATH_LONG,NAT,LONG,APPROACH_RECLAIM,ACTIONABLE_WATCH,69.0,60-69,LIMIT,6.6,6.3,6.73,0.43,PULLBACK_BUY_ZONE,NEUTRAL,OR_TOP_THIRD,0.817,0.552,2026-08-17T01:05:16,2026-08-17T01:05:16,True,,NO_FILL,0.0,0.0,0.0,,,,6.7739,Approach/reclaim: hold the current shelf and push back toward the 52w high.
e9eebbabe7014039,2026-08-17,ATH_LONG,PK,LONG,APPROACH_RECLAIM,ACTIONABLE_WATCH,74.0,70-79,LIMIT,15.0,14.33,15.48,0.72,NEUTRAL,CONTINUATION_SHORT,OR_TOP_THIRD,0.818,0.545,2026-08-17T01:05:16,2026-08-17T01:05:16,True,,OPEN_FLAT,0.0,0.22,-0.27,0.0,2026-08-17T09:32:00,,15.0,Approach/reclaim: hold the current shelf and push back toward the 52w high.
a060eccf7e9ed64f,2026-08-17,ATH_LONG,TRIN,LONG,BREAKOUT_RETEST,ACTIONABLE_WATCH,72.0,70-79,LIMIT,18.52,17.78,19.42,1.22,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_MIDDLE,0.388,0.58,2026-08-17T01:05:16,2026-08-17T01:05:16,True,,OPEN_LOSS,-0.71,-0.39,-0.94,-0.71,2026-08-17T07:00:00,,17.9921,"Breakout/retest: reclaim or hold the 52w high zone, then long stock."
6e8bab3ddf2c855d,2026-08-17,MUSTARD_RELOAD,AAOI,LONG,MUSTARD_GRIND_LONG,MUSTARD_GRIND_LONG,7.0,<60,LIMIT,158.6667,130.607,160.5707,0.07,PULLBACK_BUY_ZONE,NEUTRAL,OR_TOP_THIRD,0.936,0.62,2026-08-17T16:00,2026-08-17T16:00,True,,OPEN_LOSS,-0.1,-0.1,-0.17,-0.1,2026-08-17T16:00:00,,155.8,Mustard reload shelf retest/reclaim candidate.
c4c94242740bcaad,2026-08-17,MUSTARD_RELOAD,BFLY,LONG,MUSTARD_MIXED_RESEARCH,MUSTARD_MIXED_RESEARCH,49.0,<60,LIMIT,9.02,8.315,9.1282,0.15,AVOID_LONG_CHASE,AVOID_SHORT,ABOVE_ORH,1.0,1.0,2026-08-17T16:00,2026-08-17T16:00,True,,TARGET_HIT,0.15,0.68,-0.13,0.47,2026-08-17T16:00:00,2026-08-17T16:51:00,9.35,Mustard reload shelf retest/reclaim candidate.
91724488e0501e31,2026-08-17,MUSTARD_RELOAD,BMNR,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,33.0,<60,LIMIT,18.8176,18.1863,19.0434,0.36,PULLBACK_BUY_ZONE,NEUTRAL,OR_TOP_THIRD,0.825,0.774,2026-08-17T16:00,2026-08-17T16:00,True,,OPEN_LOSS,-0.03,-0.03,-0.35,-0.03,2026-08-17T16:00:00,,18.7985,Mustard reload shelf retest/reclaim candidate.
baf5f1fc483b1dcb,2026-08-17,MUSTARD_RELOAD,CAL,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,13.28,12.7908,13.4394,0.33,AVOID_LONG_CHASE,AVOID_SHORT,ABOVE_ORH,1.0,0.891,2026-08-17T16:00,2026-08-17T16:00,True,,OPEN_FLAT,0.0,0.0,-0.0,0.0,2026-08-17T16:00:00,,13.28,Mustard reload shelf retest/reclaim candidate.
a46b95e1a2ef2cbc,2026-08-17,MUSTARD_RELOAD,CCC,LONG,MUSTARD_EXHAUSTED,MUSTARD_EXHAUSTED,13.0,<60,LIMIT,6.7735,6.3658,6.8548,0.2,AVOID_LONG,AVOID_SHORT_CHASE,BELOW_ORL,0.0,0.0,2026-08-17T16:00,2026-08-17T16:00,True,,OPEN_LOSS,-0.3,-0.2,-0.3,-0.3,2026-08-17T16:00:00,,6.65,Mustard reload shelf retest/reclaim candidate.
