ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
NEXA,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,14.274,daily,log_regression,AT_LOWER,0.175,27,10.04,10.34,weekly,27.56,98.47,nearest_support_gap_hi,14.24,True,False,0.24,0.24,18.33,18.33,2.84,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 18.33% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high,
ERO,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,34.79,1h,log_regression,AT_LOWER,0.228,34,31.1,32.0,daily,8.02,99.51,nearest_support_gap_hi,34.31,True,True,1.38,1.4,6.98,6.98,2.47,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 6.98% from recent high | pre-trigger coil near reload/reclaim level,overhead_gap_too_close
SVM,EARLY_RECLAIM_TRIGGER,100.0,91.0,91.0,EARLY_RECLAIM_TRIGGER,11.7,weekly,log_regression,MID,0.385,19,10.79,11.45,daily,2.14,97.63,nearest_support_gap_hi,11.47,True,True,1.97,2.01,34.79,34.79,3.42,OPTIONS_NOT_CHECKED,"ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | just-triggered reclaim, still near shelf | room back to recent high",early_trigger_not_chase
PGEN,EARLY_RECLAIM_TRIGGER,100.0,78.0,78.0,EARLY_RECLAIM_TRIGGER,7.0,weekly,log_regression,MID,0.544,5,6.63,6.89,daily,1.57,97.4,nearest_support_gap_hi,6.89,True,True,1.57,1.6,7.14,7.14,2.57,OPTIONS_MISSING,"ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 7.14% from recent high | just-triggered reclaim, still near shelf",early_trigger_not_chase | early_positive_momentum
BLMN,EARLY_STRUCTURAL_MATCH,80.2,71.0,71.0,TOO_EARLY_OR_LOOSE,11.117,daily,log_regression,AT_UPPER,0.755,14,8.66,8.72,weekly,21.56,95.56,nearest_support_gap_hi,10.7,True,True,3.75,3.9,13.61,13.61,2.19,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 13.61% from recent high | room back to recent high,mid_high_channel_location | too_early_or_loose_for_trigger | overhead_gap_too_close
TGB,EARLY_STRUCTURAL_MATCH,83.0,67.0,67.0,TOO_EARLY_OR_LOOSE,8.54,weekly,log_regression,MID,0.473,23,5.98,6.14,weekly,28.1,98.56,nearest_support_gap_hi,8.38,True,True,1.87,1.91,6.32,6.32,2.3,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 6.32% from recent high,too_early_or_loose_for_trigger | overhead_gap_too_close
