ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
AESI,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,13.38,1h,log_regression,AT_LOWER,0.284,8,12.85,13.18,weekly,1.49,96.97,nearest_support_gap_hi,13.18,True,True,1.49,1.52,50.45,50.45,3.14,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high,deep_damage_pullback
ARCT,EARLY_STRUCTURAL_MATCH,90.7,82.0,82.0,TOO_EARLY_OR_LOOSE,13.54,1h,log_regression,OUTSIDE_DOWN,-0.04,4,8.21,9.405,daily,30.54,99.33,lower,13.97,True,False,-3.18,-3.08,31.09,31.09,5.54,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | bullish shelf stack underneath | high-genesis parent shelf | room back to recent high,too_early_or_loose_for_trigger
PARR,HIGH_PRIORITY_PRE_TRIGGER,100.0,76.0,76.0,PRE_TRIGGER_COIL,83.59,daily,log_regression,MID,0.606,26,78.85,81.32,weekly,2.72,99.35,nearest_support_gap_hi,83.53,True,False,0.07,0.07,4.12,4.12,2.08,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | coiled/controlled short-term momentum,shallow_pullback | overhead_gap_too_close
