ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
SDOT,BULL_BOUNCE_PENDING,LONG,67.0,0.34,0.27,0.36,,1476,0.25,FAVORABLE,0.18,0.34,DEEP_BELOW,-0.9852,23.0,2.9701,297.0% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_weak"": -4.0, ""float_rot_parabolic"": 6.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $0.34 (1m 1tk MINOR gap) | only 0.4% below current — close pullback | OBV rising — accumulation underneath | float rotation 2.97x — parabolic engagement | SPY FAVORABLE,LIMIT BUY @ $0.34 on pullback (0.4% below current $0.34). Stop $0.27. Anchor: 1m 1tk.,2026-05-07T11:48:30
CHSN,BULL_BOUNCE_PENDING,LONG,75.6,1.84,-7.55,1.93,,10,0.01,FAVORABLE,6.06,1.87,DEEP_BELOW,-0.9997,7040.0,15.2335,1523.4% (EXTREME — almost always reverts),FALLING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 0.6, ""near_pullback"": 8.0, ""obv_falling_pending"": -2.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $1.84 (1h 4tk MINOR gap) | only 1.6% below current — close pullback | OBV softer near-term — normal during pullback wait | hot volume 6.1x avg | float rotation 15.23x — parabolic engagement | breakout volume surge — real demand active | SPY FAVORABLE,LIMIT BUY @ $1.84 on pullback (1.6% below current $1.87). Stop $-7.55. Anchor: 1h 4tk.,2026-05-07T11:48:38
CLRB,DOUBLE_REJECTION_SHORT,SHORT,80.0,3.31,3.39,3.18,3.05,1248,1.62,FAVORABLE,0.17,3.3101,DEEP_BELOW,-0.8393,20.59,0.1144,11.4% (active),RISING,False,"{""confluence_quality"": 30.0, ""confluence_dirty_anchor"": 10.0, ""rails_at_now"": 8.0, ""bear_built_above"": 8.0, ""bull_built_below"": -6.0, ""prior_rejects_were_strong"": 10.0, ""prior_breaks_on_strong_vol"": -6.0, ""current_vol_collapsing"": 4.0, ""level_well_tested"": 3.0, ""double_rejection_short"": 14.0, ""regime_favorable"": 5.0}",channel-gap confluence score 100 (counter_aligned_rejection) | anchor gap is DIRTY (unfinished auction business) | channel rail and gap edge stacked AT current price | 6 fresh bear gap(s) above — distribution active | 8 fresh bull gap(s) below — buyers building | prior rejects on strong vol (avg 138.67× — defended) | prior breaks on strong vol (avg 8.66×) | current vol 0.5× avg — collapsing | level tagged 32× before — established | DOUBLE REJECTION: rail ceiling + gap floor at same level | SPY FAVORABLE,"DOUBLE REJECTION: 1h ASC channel upper rail + 1m bear gap floor stacked @ $3.35. Short $3.31, stop $3.39, target next gap $3.18.",2026-05-07T11:48:52
CLRB,BULL_BOUNCE,LONG,65.0,3.31,2.96,3.43,,285,0.34,FAVORABLE,0.17,3.3101,DEEP_BELOW,-0.8393,20.59,0.1144,11.4% (active),RISING,False,"{""ascending_channel"": 18.0, ""at_lower_rail"": 14.0, ""anchor_eligible"": 12.0, ""multiple_touches"": 16.0, ""obv_rising"": 6.0, ""rel_vol_weak"": -6.0, ""regime_favorable"": 5.0}",ASC channel detected on 15m (score 72) | price at lower rail ($3.30) | anchor: 1m 4tk @ $3.32 | 5 prior bull-rail touches | OBV rising — accumulation underneath | today's volume weak | SPY FAVORABLE,"Channel: 15m ASC, rails $3.30-$3.43",2026-05-07T11:48:52
CLRB,BULL_BOUNCE_PENDING,LONG,63.9,3.3,3.19,3.53,3.63,950,2.19,FAVORABLE,0.17,3.3101,DEEP_BELOW,-0.8393,20.59,0.1144,11.4% (active),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 2.9, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_weak"": -4.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $3.30 (1m 3tk MINOR gap) | only 0.3% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $3.30 on pullback (0.3% below current $3.31). Stop $3.19. Anchor: 1m 3tk.,2026-05-07T11:48:52
CLRB,CHANNEL_RECLAIM_LONG,LONG,61.0,3.31,3.13,3.63,,570,1.82,FAVORABLE,0.17,3.3101,DEEP_BELOW,-0.8393,20.59,0.1144,11.4% (active),RISING,False,"{""recent_breakdown"": 10.0, ""reclaim_in_progress"": 16.0, ""ascending_channel"": 10.0, ""anchor_held"": 12.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",recent low $3.25 dipped below rail $3.30 | price $3.31 now back inside channel — reclaim attempt | ASC channel (15m) | anchor: 1m 4tk @ $3.32 held | OBV rising — accumulation underneath reclaim | SPY FAVORABLE,"Channel: 15m ASC, breakdown reclaimed. Validated low $3.25 → now $3.31",2026-05-07T11:48:52
DGXX,BULL_BOUNCE_PENDING,LONG,71.1,6.44,5.6,6.76,,118,0.38,FAVORABLE,1.61,6.155,NEAR_HIGH,-0.0922,6.78,0.2262,22.6% (active),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 14.1, ""far_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","PENDING: wait for pullback to $5.42 (daily 9tk COMPRESSION gap) | 11.9% below — far pullback, takes time to reach | OBV rising — accumulation underneath | SPY FAVORABLE | BREAKOUT_FOLLOW: open $6.19 cleared anchor $5.42, 3/4 strength, regime FAVORABLE — buy-stop $6.44, 1.5xATR stop","BUY-STOP @ $6.44 (above today's high $6.43). Stop $5.6 (1.5xATR). Score 71, strength=3/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-05-07T11:49:05
MASK,BULL_BOUNCE_PENDING,LONG,71.0,2.78,2.35,2.92,,231,0.32,FAVORABLE,0.66,2.32,DEEP_BELOW,-0.9758,95.75,2.0902,209.0% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""float_rot_parabolic"": 6.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","PENDING: wait for pullback to $2.32 (1m 3tk MINOR gap) | only 0.2% below current — close pullback | OBV rising — accumulation underneath | float rotation 2.09x — parabolic engagement | SPY FAVORABLE | BREAKOUT_FOLLOW: open $2.67 cleared anchor $2.32, 3/4 strength, regime FAVORABLE — buy-stop $2.78, 1.5xATR stop","BUY-STOP @ $2.78 (above today's high $2.78). Stop $2.35 (1.5xATR). Score 71, strength=3/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-05-07T11:49:14
BDRX,DOUBLE_REJECTION_SHORT,SHORT,78.0,4.53,4.58,4.2,4.36,1839,6.07,FAVORABLE,0.07,4.53,DEEP_BELOW,-0.9531,96.5,0.1131,11.3% (active),RISING,False,"{""confluence_quality"": 30.0, ""confluence_dirty_anchor"": 10.0, ""rails_at_now"": 8.0, ""bull_built_below"": -6.0, ""prior_rejects_were_strong"": 10.0, ""current_vol_collapsing"": 4.0, ""level_well_tested"": 3.0, ""double_rejection_short"": 14.0, ""regime_favorable"": 5.0}",channel-gap confluence score 100 (counter_aligned_rejection) | anchor gap is DIRTY (unfinished auction business) | channel rail and gap edge stacked AT current price | 10 fresh bull gap(s) below — buyers building | prior rejects on strong vol (avg 9.03× — defended) | current vol 0.28× avg — collapsing | level tagged 81× before — established | DOUBLE REJECTION: rail ceiling + gap floor at same level | SPY FAVORABLE,"DOUBLE REJECTION: 15m ASC channel upper rail + 15m bear gap floor stacked @ $4.53. Short $4.53, stop $4.58, target next gap $4.20.",2026-05-07T11:49:29
BDRX,BULL_BOUNCE_PENDING,LONG,70.7,4.49,4.36,5.06,,781,4.46,FAVORABLE,0.07,4.53,DEEP_BELOW,-0.9531,96.5,0.1131,11.3% (active),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 6.7, ""near_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_quiet_pending"": -1.0, ""regime_favorable"": 5.0}",PENDING: wait for pullback to $4.49 (daily 8tk MINOR gap) | only 0.9% below current — close pullback | OBV rising — accumulation underneath | SPY FAVORABLE,LIMIT BUY @ $4.49 on pullback (0.9% below current $4.53). Stop $4.36. Anchor: daily 8tk.,2026-05-07T11:49:29
