ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
LAES,Long,T3-LONG_WATCH,54,PULLBACK,2.59,2.3862,2.9976,2.805,2.92,2.67,2130961342.0,8.3,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
SNAP,Long,T1-STRONG_LONG,93,PULLBACK,5.23,5.0052,5.82,6.04,6.15,5.83,659120671.0,15.49,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
ARAI,Long,T3-LONG_WATCH,100,BOUNCE,1.65,1.585,1.78,1.025,1.1,0.92,527002920.0,-37.88,STOPPED,-1.0,False,2026-04-15_1313,2026-04-15_0516
ROLR,Long,T1-STRONG_LONG,100,BOUNCE,7.41,4.05,14.13,5.95,7.37,5.8,84515042.0,-19.7,LOSING,-0.43,False,2026-04-15_1313,2026-04-15_0516
PLUG,Long,T1-STRONG_LONG,100,BOUNCE,2.94,2.7063,3.4074,2.93,3.01,2.82,0.0,-0.34,LOSING,-0.04,False,2026-04-15_1313,2026-04-15_0516
RGTI,Long,T1-STRONG_LONG,93,PULLBACK,15.71,14.7731,18.115,19.12,19.51,17.181,0.0,21.71,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
IREN,Long,T1-STRONG_LONG,100,PULLBACK,44.84,41.9428,52.26,48.8001,48.86,46.22,0.0,8.83,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
CRWV,Long,T1-STRONG_LONG,86,BOUNCE,117.2,106.9619,137.6762,118.69,121.37,113.87,0.0,1.27,WINNING,0.15,False,2026-04-15_1313,2026-04-15_0516
SIDU,Long,T3-LONG_WATCH,90,PULLBACK,5.02,4.7821,5.4958,4.8799,5.3992,4.555,228829561.0,-2.79,STOPPED,-1.0,False,2026-04-15_1313,2026-04-15_0516
SMCI,Long,T1-STRONG_LONG,93,BOUNCE,27.2,25.2103,33.22,27.25,27.93,26.95,1506963263.0,0.18,WINNING,0.03,False,2026-04-15_1313,2026-04-15_0516
EOSE,Long,T2-LONG,69,BREAKOUT,6.32,5.9752,7.365,7.11,7.55,6.82,603419474.0,12.5,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
BE,Long,T1-STRONG_LONG,100,PULLBACK,198.73,166.225,263.74,213.86,229.55,211.16,0.0,7.61,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
QUBT,Long,T1-STRONG_LONG,100,PULLBACK,7.54,7.0713,8.4774,9.41,9.71,8.41,0.0,24.8,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
NBIS,Long,T1-STRONG_LONG,100,BOUNCE,161.94,149.9232,185.9736,166.18,166.81,156.5,557748130.0,2.62,WINNING,0.35,False,2026-04-15_1313,2026-04-15_0516
ABTC,Long,T1-STRONG_LONG,83,BOUNCE,1.03,0.9399,1.2102,1.0906,1.11,1.02,0.0,5.88,WINNING,0.67,False,2026-04-15_1313,2026-04-15_0516
CRDO,Long,T1-STRONG_LONG,93,PULLBACK,149.0,128.225,190.55,168.82,168.97,160.2,0.0,13.3,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
OKLO,Long,T1-STRONG_LONG,100,BOUNCE,58.58,51.885,71.97,63.41,66.62,61.11,525158953.0,8.25,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
CRCL,Long,T1-STRONG_LONG,91,PULLBACK,105.49,95.642,142.87,105.25,108.7,102.93,1296998485.0,-0.23,LOSING,-0.02,False,2026-04-15_1313,2026-04-15_0516
QS,Long,T1-STRONG_LONG,72,PULLBACK,6.86,6.2662,8.0476,7.18,7.23,6.93,905141847.0,4.66,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
IQ,Long,T1-STRONG_LONG,88,PULLBACK,1.41,1.255,1.72,1.41,1.43,1.38,0.0,0.0,FLAT,0.0,False,2026-04-15_1313,2026-04-15_0516
SANA,Long,T1-STRONG_LONG,100,BREAKOUT,3.86,2.93,5.72,3.44,3.74,3.33,0.0,-10.88,LOSING,-0.45,False,2026-04-15_1313,2026-04-15_0516
TVTX,Long,T1-STRONG_LONG,100,PULLBACK,42.13,26.15,74.09,40.95,42.66,40.4,0.0,-2.8,LOSING,-0.07,False,2026-04-15_1313,2026-04-15_0516
GSAT,Long,T1-STRONG_LONG,100,BOUNCE,79.91,70.515,98.7,80.3,80.93,79.44,0.0,0.49,WINNING,0.04,False,2026-04-15_1313,2026-04-15_0516
UUUU,Long,T1-STRONG_LONG,73,BREAKOUT,19.54,18.7792,21.61,21.0,21.425,19.78,282799748.0,7.47,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
LWLG,Long,T3-LONG_WATCH,59,PULLBACK,12.22,11.0483,14.5634,11.93,12.3589,10.9103,0.0,-2.37,STOPPED,-1.0,False,2026-04-15_1313,2026-04-15_0516
BTDR,Long,T1-STRONG_LONG,100,PULLBACK,11.97,10.9222,14.0656,12.59,12.65,11.96,931656273.0,5.18,WINNING,0.59,False,2026-04-15_1313,2026-04-15_0516
SBET,Long,T1-STRONG_LONG,94,BOUNCE,7.14,6.5087,8.4026,7.54,7.58,7.12,0.0,5.6,WINNING,0.63,False,2026-04-15_1313,2026-04-15_0516
INFQ,Long,T1-STRONG_LONG,100,PULLBACK,12.75,12.2511,17.46,15.02,15.1,13.86,0.0,17.8,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
LUV,Long,T1-STRONG_LONG,100,BOUNCE,41.26,36.9958,49.7884,41.73,42.4,40.91,0.0,1.14,WINNING,0.11,False,2026-04-15_1313,2026-04-15_0516
VNET,Long,T1-STRONG_LONG,72,PULLBACK,9.01,8.1868,10.6564,9.01,9.16,8.88,1969453152.0,0.0,FLAT,0.0,False,2026-04-15_1313,2026-04-15_0516
TGB,Long,T2-LONG,68,PULLBACK,7.12,6.5669,8.2262,7.53,7.78,7.49,1971874458.0,5.76,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
AFRM,Long,T1-STRONG_LONG,93,PULLBACK,52.51,50.5176,71.0,59.21,59.93,56.63,0.0,12.76,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
SGI,Long,T3-LONG_WATCH,55,PULLBACK,76.5,71.7024,86.0952,82.07,83.11,80.29,352224095.0,7.28,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
CAR,Long,T1-STRONG_LONG,100,PULLBACK,381.66,368.8231,407.3338,393.0,411.0,335.02,0.0,2.97,STOPPED,-1.0,False,2026-04-15_1313,2026-04-15_0516
SHLS,Long,T1-STRONG_LONG,94,PULLBACK,6.76,6.3826,8.33,7.23,7.64,7.0,0.0,6.95,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
LZ,Long,T2-LONG,85,BOUNCE,6.01,5.7327,6.5646,6.27,6.28,6.03,0.0,4.33,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
KSS,Long,T3-LONG_WATCH,83,BOUNCE,13.62,13.0562,14.7476,14.3,14.47,13.51,0.0,4.99,WINNING,1.21,False,2026-04-15_1313,2026-04-15_0516
CVNA,Long,T1-STRONG_LONG,100,BOUNCE,374.21,348.9963,425.21,371.06,386.0,368.68,0.0,-0.84,LOSING,-0.12,False,2026-04-15_1313,2026-04-15_0516
PONY,Long,T1-STRONG_LONG,92,BREAKOUT,10.41,9.7485,11.733,11.19,11.18,10.41,0.0,7.49,WINNING,1.18,False,2026-04-15_1313,2026-04-15_0516
PCT,Long,T2-LONG,71,PULLBACK,6.21,6.0043,7.5,6.69,6.92,6.58,0.0,7.73,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
SG,Long,T1-STRONG_LONG,83,PULLBACK,5.79,5.5969,7.7,6.59,6.63,6.21,0.0,13.82,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
ASST,Long,T1-STRONG_LONG,86,BOUNCE,12.43,11.2714,14.7472,13.47,13.6,12.31,999948975.0,8.37,WINNING,0.9,False,2026-04-15_1313,2026-04-15_0516
UPST,Long,T1-STRONG_LONG,79,PULLBACK,29.53,27.2861,34.0178,33.45,33.72,30.61,850489446.0,13.27,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
BLDP,Long,T1-STRONG_LONG,75,PULLBACK,2.78,2.6384,3.0632,3.07,3.1388,2.96,1816487626.0,10.43,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
KD,Long,T3-LONG_WATCH,25,BREAKOUT,13.16,12.6779,24.81,13.82,14.1,13.22,947552244.0,5.02,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
TPG,Long,T1-STRONG_LONG,83,PULLBACK,40.06,38.3247,43.67,43.97,44.38,42.97,2072249008.0,9.76,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
TIC,Long,T1-STRONG_LONG,84,PULLBACK,7.3,7.0422,8.5,7.64,8.07,7.63,0.0,4.66,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
CLS,Long,T1-STRONG_LONG,100,BOUNCE,384.35,354.4962,444.0576,381.94,393.0,375.0,304162433.0,-0.63,LOSING,-0.08,False,2026-04-15_1313,2026-04-15_0516
TNGX,Long,T1-STRONG_LONG,100,PULLBACK,21.85,20.8938,23.7624,25.33,25.41,23.8,883697847.0,15.93,NO_FILL,0.0,False,2026-04-15_1313,2026-04-15_0516
