ticker,stage,stage_pct,conviction,today_vol_pct_of_avg,recent_8bar_green_count,recent_8bar_move_pct,first_consumption_recent,days_since_advance,rej_tf,rej_tf_weight,rej_ticks,rej_wicked,bounce_tf,bounce_ticks,bounce_wicked,oh_fresh_w,oh_wicked_w,oh_effective_w,oh_n_fresh,oh_n_wicked,top_overhead,rejection_dt,rejection_price,bounce_dt,snapshot_price,target,stop,rr,n_bearish_total,n_bearish_consumed,risk_climax,risk_vol_ratio,av20_volume,fresh_bull_5m_below,n_overhead_remaining
CHYM,BOUNCED_WAITING,0,1,0.3,5,-1.2,False,0.7,15m,5,37,True,1m,72,False,903,1626,1716.0,17,15,4h.18t | 1h.10t~ | 45m.12t,2026-09-09T06:30:00.000,35.5,2026-09-09T16:45:00.000,34.18,35.63,33.8128,3.95,1,0,False,0.0,5861015,0,32
FCEL,BOUNCED_CLEAN,0,0,0.5,2,-1.7,False,2.2,1d,20,25,True,1m,10,False,14112,13123,20673.5,46,27,weekly.90t | weekly.85t~ | weekly.77t~,2026-08-28T09:45:00.000,18.92,2026-09-08T04:30:00.000,16.28,19.07,14.7604,1.84,0,0,False,0.0,7588614,0,73
ORCL,BOUNCED_CLEAN,0,0,3.2,0,-1.5,False,2.0,4h,12,129,False,weekly,285,True,301990,42448,323214.0,43,6,weekly.464t | weekly.391t | weekly.246t~,2026-09-08T04:00:00.000,163.18,2026-09-08T08:15:00.000,159.3,173.31,158.4624,16.73,0,0,False,0.03,18728803,0,49
SHOP,BOUNCED_WAITING,0,0,0.6,0,-1.7,False,2.2,15m,5,60,False,1d,2095,True,42182,32297,58330.5,35,17,weekly.573t~ | weekly.339t~ | weekly.116t,2026-08-31T04:00:00.000,152.0,2026-09-08T04:00:00.000,124.77,152.4,123.0534,16.1,5,0,False,0.01,5939044,0,52
