ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,56.12,BASING,0.0,0,4,4,59.37,58.69,68,weekly,4.58,39 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,4,56.12,55.2782,59.37,118,5.79,3.86,False
AAOI,160.7,BASING,0.0,0,5,5,168.84,162.96,588,15m,1.41,16 bear-built-above · rel-vol 1.0x · regime HOSTILE,True,6,160.7,158.2895,168.84,41,5.07,3.38,False
ABSI,7.88,BASING,0.0,0,5,5,8.32,8.0,33,15m,1.52,22 bear-built-above · rel-vol 1.5x · regime HOSTILE,False,5,7.88,7.7618,8.32,846,5.58,3.72,False
ABVX,101.09,BASING,0.0,0,5,5,112.73,112.0,74,15m,10.79,12 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,5,101.09,99.5737,112.73,65,11.51,7.68,False
ACHC,25.12,BASING,0.0,0,5,5,28.295,28.28,2,1h,12.58,10 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,5,25.12,24.7432,28.295,265,12.64,8.43,False
ACI,13.74,BASING,0.0,0,5,5,14.41,14.13,28,daily,2.84,18 bear-built-above · rel-vol 1.5x · regime HOSTILE,False,5,13.74,13.5339,14.41,485,4.88,3.25,False
ACM,68.0,BASING,0.0,0,5,5,68.81,68.59,22,weekly,0.87,19 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,68.0,66.98,68.81,98,1.19,0.79,False
ACN,126.3,BASING,0.0,0,5,5,156.01,127.98,2803,daily,1.33,22 bear-built-above · rel-vol 3.4x · regime HOSTILE,False,5,126.3,124.4055,156.01,52,23.52,15.68,False
ADBE,196.5,BASING,0.0,0,4,4,218.8,204.02,1478,daily,3.83,18 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,5,196.5,193.5525,218.8,33,11.35,7.57,False
ADSK,188.01,BASING,0.0,0,5,5,193.82,190.0,382,weekly,1.06,38 bear-built-above · rel-vol 1.3x · regime HOSTILE,False,5,188.01,185.1898,193.82,35,3.09,2.06,False
AEM,166.133,BASING,0.0,0,5,5,192.66,185.0,766,daily,11.36,5 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,166.133,163.641,192.66,40,15.97,10.64,False
AEVA,23.81,BASING,0.0,0,3,3,27.6661,27.2,47,1h,14.24,20 bear-built-above · rel-vol 0.7x · regime HOSTILE,True,3,23.81,23.4528,27.6661,279,16.2,10.8,False
AG,16.83,BASING,0.0,0,4,4,18.0,17.74,27,weekly,5.41,32 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,4,16.83,16.5775,18.0,396,6.95,4.63,False
AGI,31.01,BASING,0.0,0,3,3,36.34,32.19,416,weekly,3.81,8 bear-built-above · rel-vol 3.7x · regime HOSTILE,False,3,31.01,30.5449,36.34,214,17.19,11.46,False
AHMA,1.76,BASING,0.0,0,5,5,1.9996,1.94,6,5m,10.23,10 bear-built-above · rel-vol 0.1x · regime HOSTILE,False,5,1.76,1.7336,1.9996,3787,13.61,9.08,False
AIIO,2.97,BASING,0.0,0,5,5,3.78,3.38,40,daily,13.8,24 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,5,2.97,2.9255,3.78,2244,27.27,18.18,False
AIM,0.3644,BASING,0.0,0,5,5,0.3981,0.3953,1,15m,8.48,25 bear-built-above · rel-vol 0.0x · regime HOSTILE,False,5,0.3644,0.3589,0.3981,18294,9.25,6.17,False
AIXI,3.4493,BASING,0.0,0,1,1,3.87,3.8685,1,1m,12.15,rel-vol 11.2x · regime HOSTILE,False,1,3.4493,3.3976,3.87,1932,12.2,8.13,False
ALGM,56.03,BASING,0.0,0,3,3,61.2,57.0,421,1h,1.73,8 bear-built-above · rel-vol 1.4x · regime HOSTILE,False,3,56.03,55.1895,61.2,118,9.23,6.15,False
ALNY,286.42,BASING,0.0,0,5,5,289.39,288.96,44,daily,0.89,1 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,5,286.42,282.1237,289.39,23,1.04,0.69,False
ALP,0.276,BASING,0.0,0,4,4,0.3091,0.2844,3,daily,3.04,3 bear-built-above · rel-vol 0.6x · regime HOSTILE,True,4,0.276,0.2719,0.3091,24154,11.99,8.0,False
ALT,2.9,BASING,0.0,0,5,5,3.45,3.075,38,daily,6.03,14 bear-built-above · rel-vol 1.7x · regime HOSTILE,False,7,2.9,2.8565,3.45,2298,18.97,12.64,False
ALTO,5.34,BASING,0.0,0,5,5,5.54,5.5,5,daily,3.0,16 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,5,5.34,5.2599,5.54,1248,3.75,2.5,False
AMKR,87.5,BASING,0.0,0,3,3,93.01,88.86,416,15m,1.55,16 bear-built-above · rel-vol 1.1x · regime HOSTILE,True,4,87.5,86.1875,93.01,76,6.3,4.2,False
AMPG,7.79,BASING,0.0,0,5,5,8.99,8.88,11,daily,13.99,17 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,5,7.79,7.6731,8.99,855,15.4,10.27,False
AMPX,15.21,BASING,0.0,0,4,4,16.82,16.7,13,daily,9.8,30 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,5,15.21,14.9819,16.82,438,10.59,7.06,False
AMTM,20.5782,BASING,0.0,0,5,5,21.66,21.36,31,weekly,3.8,22 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,20.5782,20.2695,21.66,323,5.26,3.5,False
AMZE,0.1525,BASING,0,0,0,0,,,,,0,rel-vol 0.8x · regime HOSTILE,False,0,0.1525,0.1502,0.1678,43715,10.0,6.67,False
ANET,167.77,BASING,0.0,0,4,4,170.28,170.22,7,1h,1.46,14 bear-built-above · rel-vol 1.1x · regime HOSTILE,True,4,167.77,165.2535,170.28,39,1.5,1.0,False
APP,467.99,BASING,0.0,0,5,5,469.71,469.39,32,weekly,0.3,16 bear-built-above · rel-vol 1.5x · regime HOSTILE,False,5,467.99,460.9701,469.71,14,0.37,0.25,False
ARDX,6.42,BASING,0.0,0,3,3,6.61,6.44,17,daily,0.31,rel-vol 1.4x · regime HOSTILE,False,3,6.42,6.3237,6.61,1038,2.96,1.97,False
AREC,2.17,BASING,0.0,0,5,5,2.38,2.305,8,daily,6.22,3 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,5,2.17,2.1374,2.38,3072,9.68,6.45,False
ARES,125.9,BASING,0.0,0,5,5,134.98,134.14,85,daily,6.54,19 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,125.9,124.0115,134.98,52,7.21,4.81,False
ARXS,45.17,BASING,0.0,0,4,4,47.875,47.7,18,15m,5.6,3 bear-built-above · rel-vol 1.2x · regime HOSTILE,True,4,45.17,44.4924,47.875,147,5.99,3.99,False
ASAN,6.75,BASING,0.0,0,5,5,7.1,6.99,11,daily,3.56,8 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,5,6.75,6.6487,7.1,987,5.19,3.46,False
ASPN,6.3662,BASING,0.0,0,5,5,6.84,6.5,34,15m,2.1,4 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,5,6.3662,6.2707,6.84,1047,7.44,4.96,False
ASST,14.37,BASING,0.0,0,5,5,15.02,15.01,1,15m,4.45,32 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,5,14.37,14.1544,15.02,463,4.52,3.02,False
ASTS,69.91,BASING,0.0,0,3,3,80.66,79.664,100,weekly,13.95,19 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,3,69.91,68.8614,80.66,95,15.38,10.25,False
AU,81.91,BASING,0.0,0,2,2,90.87,86.23,465,weekly,5.27,17 bear-built-above · rel-vol 1.8x · regime HOSTILE,False,2,81.91,80.6813,90.87,81,10.94,7.29,False
AUGO,63.11,BASING,0.0,0,5,5,65.98,64.74,125,daily,2.58,11 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,5,63.11,62.1634,65.98,105,4.55,3.03,False
AVAH,7.98,BASING,0.0,0,5,5,9.22,9.13,9,daily,14.41,4 bear-built-above · rel-vol 1.5x · regime HOSTILE,False,5,7.98,7.8603,9.22,835,15.54,10.36,False
AVAV,152.46,BASING,0.0,0,2,2,169.61,160.75,887,weekly,5.44,18 bear-built-above · rel-vol 1.7x · regime HOSTILE,False,2,152.46,150.1731,169.61,43,11.25,7.5,False
AVBP,32.7,BASING,0.0,0,5,5,34.12,34.0,12,daily,3.98,11 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,5,32.7,32.2095,34.12,203,4.34,2.9,False
AVLN,32.0,BASING,0,0,0,0,,,,,0,rel-vol 1.4x · regime HOSTILE,True,0,32.0,31.52,35.2,208,10.0,6.67,False
AVTX,17.02,BASING,0.0,0,5,5,19.01,18.76,25,daily,10.22,3 bear-built-above · rel-vol 1.5x · regime HOSTILE,False,5,17.02,16.7647,19.01,391,11.69,7.79,False
AXON,406.78,BASING,0.0,0,5,5,423.4,417.05,635,weekly,2.52,24 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,5,406.78,400.6783,423.4,16,4.09,2.72,False
AXTI,85.7922,BASING,0.0,0,5,5,96.51,96.5,2,15m,12.48,16 bear-built-above · rel-vol 1.3x · regime HOSTILE,True,6,85.7922,84.5053,96.51,77,12.49,8.33,False
BAH,63.4,BASING,0.0,0,5,5,71.1,70.29,81,daily,10.87,48 bear-built-above · rel-vol 1.6x · regime HOSTILE,False,5,63.4,62.449,71.1,105,12.15,8.1,False
BAND,49.0,BASING,0.0,0,5,5,51.39,50.82,58,weekly,3.71,14 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,5,49.0,48.265,51.39,136,4.88,3.25,False
BATL,1.23,BASING,0.0,0,4,4,1.35,1.26,10,weekly,2.44,3 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,4,1.23,1.2115,1.35,5420,9.76,6.5,False
BCAX,24.65,BASING,0,0,0,0,,,,,0,rel-vol 1.4x · regime HOSTILE,True,0,24.65,24.2802,27.115,270,10.0,6.67,False
BEAM,35.6,BASING,0.0,0,2,2,36.8,35.64,116,5m,0.11,2 bear-built-above · rel-vol 1.3x · regime HOSTILE,True,2,35.6,35.066,36.8,187,3.37,2.25,False
BETA,15.34,BASING,0.0,0,5,5,16.1,15.99,12,weekly,4.24,23 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,5,15.34,15.1099,16.1,434,4.95,3.3,False
BFAM,64.5,BASING,0.0,0,5,5,68.58,68.14,44,weekly,5.64,rel-vol 0.8x · regime HOSTILE,False,6,64.5,63.5325,68.58,103,6.33,4.22,False
BHVN,15.35,BASING,0.0,0,5,5,19.51,16.78,274,daily,9.32,10 bear-built-above · rel-vol 1.6x · regime HOSTILE,True,5,15.35,15.1197,19.51,434,27.1,18.07,False
BIDU,107.53,BASING,0.0,0,5,5,116.75,112.72,404,daily,4.83,13 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,5,107.53,105.9171,116.75,61,8.57,5.72,False
BILI,16.01,BASING,0.0,0,4,4,17.2,16.86,34,weekly,5.31,16 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,4,16.01,15.7699,17.2,416,7.43,4.96,False
BILL,31.92,BASING,0.0,0,5,5,35.97,35.41,57,weekly,10.93,22 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,5,31.92,31.4412,35.97,208,12.69,8.46,False
