ticker,stage,stage_pct,conviction,today_vol_pct_of_avg,recent_8bar_green_count,recent_8bar_move_pct,first_consumption_recent,days_since_advance,rej_tf,rej_tf_weight,rej_ticks,rej_wicked,bounce_tf,bounce_ticks,bounce_wicked,oh_fresh_w,oh_wicked_w,oh_effective_w,oh_n_fresh,oh_n_wicked,top_overhead,rejection_dt,rejection_price,bounce_dt,snapshot_price,target,stop,rr,n_bearish_total,n_bearish_consumed,risk_climax,risk_vol_ratio,av20_volume,fresh_bull_5m_below,n_overhead_remaining
COIN,BOUNCED_WAITING,0,0,1.9,3,-0.5,False,2.9,1d,20,494,False,weekly,978,False,602941,54764,630323.0,82,31,weekly.1238t | weekly.921t | weekly.908t,2026-07-21T10:15:00.000,180.33,2026-07-31T10:15:00.000,143.9,189.805,133.4925,4.41,32,0,False,0.02,6015515,0,113
MU,BOUNCED_CLEAN,0,0,4.1,3,-1.9,False,4.6,15m,5,936,True,1d,3325,False,856059,175423,943770.5,13,7,weekly.5030t~ | weekly.363t | 1d.11622t,2026-07-24T04:30:00.000,975.95,2026-07-29T16:30:00.000,781.23,977.0,697.3425,2.33,0,0,False,0.04,41579193,0,20
COIN,BOUNCED_WAITING,0,0,1.9,3,-0.5,False,2.9,15m,5,258,True,weekly,978,False,602941,54764,630323.0,82,31,weekly.1238t | weekly.921t | weekly.908t,2026-07-22T07:15:00.000,174.16,2026-07-31T10:15:00.000,143.9,174.42,133.4925,2.93,22,0,False,0.02,6015515,0,113
AMAT,BOUNCED_WAITING,0,0,0.7,2,-2.1,False,4.2,15m,5,1350,True,1m,182,False,144929,46419,168138.5,50,12,weekly.2050t~ | 1d.4035t | 1d.3829t,2026-07-24T08:45:00.000,559.72,2026-07-30T04:00:00.000,493.02,561.0,436.126,1.19,3,0,False,0.01,6334606,0,62
