ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
NOK,Long,PULLBACK,T1-STRONG_LONG,82,14.575,13.774,16.177,,2.0,0.801,15.47,5.8,APPROACH,5,5,"10m,15m,1d,30m,5m",14.575,14.2,HIGHWAY,EXCITED,6113222119.0,1.1,0.8,18027858.0,0.0,20.6,53.0,8.0,4441.96,MEGA,0.03,14.44,14.18,14.7,3.7,PREMIUM,MID,966,22,603,99.9,A,,,,True,0.9807142857142859,0.82,N/A,
NVDA,Long,BOUNCE,T2-LONG,89,215.33,205.9213,234.1474,220.207,2.0,9.4087,215.33,0.5,CLOSE,2,2,"1h,4h",214.31,212.29,OPEN_ROAD,EXCITED,12705327951.0,1.0,1.1,6047734.0,0.0,7.1,37.0,8.0,23222.32,MEGA,0.01,220.207,219.51,220.904,0.6,DISCOUNT,DISCOUNT,5777,11,5777,3.2,C,,,,False,8.28570714285714,1.14,N/A,
NVTS,Long,PULLBACK,T3-LONG_WATCH,84,27.12,23.34,34.68,,2.0,3.78,29.25,7.3,WAITING,2,2,"1h,4h",27.12,24.6,HIGHWAY,EXCITED,7913397929.0,1.4,1.2,1230537.0,0.0,68.6,29.0,8.0,206.07,MEGA,0.25,24.495,24.38,24.61,0.9,PREMIUM,PREMIUM,1890,11,1075,99.9,A,,,,False,3.124992857142857,1.21,N/A,
ORBS,Long,BOUNCE,T3-LONG_WATCH,52,0.9447,0.86,1.1141,,2.0,0.0847,0.9447,0.5,CLOSE,2,2,"1d,4h",0.94,0.91,OPEN_ROAD,EXCITED,111743749.0,1.9,2.2,4258976.0,1.0,47.0,19.0,8.0,269.57,MEGA,0.12,0.925,0.91,0.94,3.3,PREMIUM,MID,5,4,5,9.6,D,,,,False,0.09865714285714286,0.86,N/A,
PLUG,Long,PULLBACK,T2-LONG,66,3.445,3.2301,3.93,3.7675,2.3,0.2149,3.78,8.9,WAITING,2,2,"1h,4h",3.445,3.33,HIGHWAY,EXCITED,714734345.0,0.8,0.9,1147603.0,0.0,22.1,35.0,8.0,1330.96,MEGA,0.05,3.7675,3.78,3.755,-0.7,PREMIUM,DISCOUNT,208,17,74,4.0,C,,,,True,0.35821428571428576,0.6,N/A,
POET,Long,PULLBACK,T2-LONG,78,13.72,12.7264,15.7072,14.8725,2.0,0.9936,14.59,6.0,APPROACH,1,1,4h,13.72,13.12,OPEN_ROAD,EXCITED,809642601.0,0.5,0.6,1872943.0,0.0,45.3,40.0,8.0,131.85,HIGH,0.26,14.8725,14.82,14.925,0.7,DISCOUNT,DISCOUNT,1374,12,620,4.0,C,,,,True,2.598914285714286,0.38,N/A,
QUBT,Long,PULLBACK,T1-STRONG_LONG,100,11.61,11.1017,15.09,,6.8,0.5083,12.31,5.7,APPROACH,3,3,"10m,1d,5m",11.61,11.445,HIGHWAY,EXCITED,1148716311.0,2.5,1.7,1205845.0,2.0,46.5,25.0,8.0,199.2,HIGH,0.34,11.5125,11.41,11.615,1.8,PREMIUM,MID,777,8,716,22.6,A,,,,True,1.3217857142857141,0.38,N/A,
RDW,Long,PULLBACK,T3-LONG_WATCH,74,17.49,15.1325,22.205,,2.0,2.3575,17.49,3.6,APPROACH,2,2,"1h,4h",16.865,15.71,HIGHWAY,EXCITED,3293465133.0,1.5,1.3,6179063.0,1.0,39.1,31.0,8.0,195.23,HIGH,0.28,15.535,15.35,15.72,2.4,PREMIUM,PREMIUM,1007,9,990,99.9,A,,,,True,1.727478571428571,1.36,N/A,
RGTI,Long,PULLBACK,T3-LONG_WATCH,89,26.42,21.48,36.3,,2.0,4.94,26.42,4.3,APPROACH,2,2,"1h,4h",25.29,22.75,HIGHWAY,EXCITED,19155254751.0,4.8,3.0,4572818.0,2.0,79.7,27.0,8.0,327.48,MEGA,0.62,22.5,22.04,22.96,4.2,PREMIUM,PREMIUM,2431,6,2148,21.8,A,,,,False,2.3119928571428576,2.14,N/A,
TDIC,Long,BOUNCE,T2-LONG,46,0.437,0.3731,0.5648,0.5275,2.0,0.0639,0.437,2.8,CLOSE,1,1,1m,0.4247,0.4231,OPEN_ROAD,EXCITED,0.0,0.4,0.4,1801283.0,0.0,131.2,65.0,8.0,6.22,LOW,1.77,0.5275,0.555,0.5,-9.9,DISCOUNT,DISCOUNT,0,1,0,3.7,D,,,,False,3.903764285714286,0.02,N/A,
TE,Long,BOUNCE,T3-LONG_WATCH,93,8.08,6.4025,11.435,,2.0,1.6775,8.08,0.1,CLOSE,1,1,4h,8.075,6.96,OPEN_ROAD,EXCITED,3824513284.0,2.0,2.6,1041001.0,4.0,55.1,30.0,8.0,172.48,HIGH,0.36,8.715,8.72,8.71,-0.1,FLAT,FLAT,938,9,198,5.8,B,,,,True,0.9034285714285714,1.86,N/A,
