ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
KVYO,false,-31.91,-8.34,17.33,15.885,17.57,15.31,18966343,true,false,false,false,false,false,,MISSED
CHSN,false,-30.0,-19.79,0.0192,0.0154,0.0204,0.0142,172602474,true,false,false,false,false,false,,MISSED
SOBR,true,-24.82,-22.01,1.34,1.045,1.39,1.0,2594199,true,false,false,false,false,false,,MISSED
DGXX,false,22.51,15.71,5.41,6.2601,6.41,5.31,29135008,true,false,false,false,false,false,,MISSED
WAI,false,21.55,23.6,1.78,2.2001,2.21,1.7575,88920,true,false,false,false,false,false,,MISSED
SDOT,false,-20.63,-2.99,0.405,0.3929,0.406,0.3,15837296,true,false,false,false,false,false,,MISSED
BZAI,false,-19.26,2.61,1.8175,1.865,1.91,1.75,25944160,true,true,false,false,false,true,SHORT,CAUGHT
DEVS,false,-18.65,-9.61,0.18,0.1627,0.1886,0.1503,6085804,true,false,false,false,false,false,,MISSED
PN,false,18.6,-1.33,8.27,8.16,9.3,7.44,2998295,true,false,false,false,false,false,,MISSED
SOWG,false,-18.35,-21.72,1.45,1.135,1.45,1.13,314417,true,false,false,false,false,false,,MISSED
MASK,false,16.27,-6.54,2.6,2.43,2.7378,2.3101,9720104,true,false,false,false,false,false,,MISSED
VCX,false,15.07,0.09,158.42,158.56,164.9899,142.5,440485,true,false,false,false,false,false,,MISSED
LAES,false,14.26,12.71,2.95,3.325,3.36,2.92,14367963,true,false,false,false,false,false,,MISSED
INHD,false,-13.93,-1.7,1.76,1.73,1.79,1.5705,1360639,true,false,false,false,false,false,,MISSED
SKYQ,true,-13.61,-8.11,4.87,4.475,4.93,4.41,678420,true,false,false,false,false,false,,MISSED
OSRH,true,11.95,8.72,0.5334,0.5799,0.58,0.5199,3080748,true,false,false,false,false,false,,MISSED
BYND,true,11.53,10.22,0.93,1.025,1.05,0.92,88510795,true,false,false,false,false,false,,MISSED
KIDZ,true,-11.43,-7.69,0.71,0.6554,0.7337,0.6,746424,true,false,false,false,false,false,,MISSED
GDYN,false,11.23,13.08,6.0,6.785,6.835,5.8025,8823310,true,false,false,false,false,false,,MISSED
NBIS,false,10.95,8.66,179.64,195.19,195.98,175.11,17777602,true,false,false,false,false,false,,MISSED
