ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
IPDN,HIGH_PRIORITY_PRE_TRIGGER,94.6,74.0,74.0,PRE_TRIGGER_COIL,5.03,15m,log_regression,MID,0.394,4,3.57,3.63,5m,27.83,71.43,nearest_support_gap_hi,5.0246,True,True,0.11,0.11,344.93,344.93,6.46,OPTIONS_NOT_CHECKED,ascending channel/control | low channel location before expansion | bullish shelf stack underneath | pre-trigger coil near reload/reclaim level | room back to recent high,deep_damage_pullback | near_term_selling_pressure
