ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
SHAK,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,53.4,56.07,50.73,,37,1.0,HOSTILE,53.4,MARKET,5,CONVICTION,2026-06-05,2026-06-05T05:34:16.895638
MLYS,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,25.0,26.25,22.64,,80,1.89,HOSTILE,25.0,MARKET,5,CONVICTION,2026-06-05,2026-06-05T05:38:31.264723
AMSC,SHORT,CONVICTION,99.0,BEAR_REJECTION_PENDING,46.94,51.19,44.59,,23,0.55,HOSTILE,46.9416,MARKET,5,CONVICTION,2026-06-05,2026-06-05T05:37:41.607571
CELC,SHORT,CONVICTION,95.8,BEAR_REJECTION_PENDING,92.97,97.62,79.24,,21,2.95,HOSTILE,92.97,MARKET,4,CONVICTION,2026-06-05,2026-06-05T05:34:42.969814
DXYZ,SHORT,CONVICTION,92.7,BEAR_REJECTION_PENDING,44.59,47.47,39.79,,34,1.67,HOSTILE,44.59,MARKET,5,CONVICTION,2026-06-05,2026-06-05T05:38:22.167684
CNXC,SHORT,CONVICTION,92.5,BEAR_REJECTION_PENDING,28.57,30.0,26.36,25.27,70,1.55,HOSTILE,28.57,MARKET,5,CONVICTION,2026-06-05,2026-06-05T05:30:23.477977
AD,SHORT,CONVICTION,90.1,BEAR_REJECTION_PENDING,51.99,54.92,45.99,,34,2.05,HOSTILE,51.99,MARKET,5,CONVICTION,2026-06-05,2026-06-05T05:33:25.964120
RPD,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,7.74,10.44,7.35,,37,0.14,HOSTILE,7.589,LIMIT,5,CONVICTION,2026-06-05,2026-06-05T05:37:50.325730
TTC,SHORT,CONVICTION,88.3,BEAR_REJECTION_PENDING,89.0,90.33,77.99,76.34,75,8.28,HOSTILE,88.83,LIMIT,5,COMPRESSION,2026-06-05,2026-06-05T05:32:58.403789
ODD,SHORT,CONVICTION,88.1,BEAR_REJECTION_PENDING,10.2,13.51,9.69,,30,0.15,HOSTILE,10.0,LIMIT,5,CONVICTION,2026-06-05,2026-06-05T05:32:11.714675
ARDT,SHORT,CONVICTION,88.0,BEAR_REJECTION_PENDING,8.45,9.21,8.03,,132,0.56,HOSTILE,8.43,LIMIT,5,COMPRESSION,2026-06-05,2026-06-05T05:38:32.914693
DUOL,SHORT,CONVICTION,87.8,BEAR_REJECTION_PENDING,111.69,121.3,95.61,,10,1.67,HOSTILE,109.5,LIMIT,5,CONVICTION,2026-06-05,2026-06-05T05:34:49.693366
LASR,SHORT,CONVICTION,85.0,BEAR_REJECTION_PENDING,74.89,76.77,71.98,68.09,53,1.55,HOSTILE,74.88,LIMIT,5,CONVICTION,2026-06-05,2026-06-05T05:33:12.466220
LOAR,SHORT,CONVICTION,83.8,BEAR_REJECTION_PENDING,66.09,70.28,56.52,55.45,23,2.28,HOSTILE,64.79,LIMIT,5,COMPRESSION,2026-06-05,2026-06-05T05:30:59.419316
SHMD,SHORT,CONVICTION,83.0,BEAR_REJECTION_PENDING,6.54,6.78,6.12,5.64,414,1.74,HOSTILE,6.48,LIMIT,5,COMPRESSION,2026-06-05,2026-06-05T05:35:14.828116
CGNT,SHORT,CONVICTION,83.0,BEAR_REJECTION_PENDING,9.41,11.68,8.94,,44,0.21,HOSTILE,9.3,LIMIT,5,CONVICTION,2026-06-05,2026-06-05T05:38:48.577972
SN,SHORT,CONVICTION,82.4,BEAR_REJECTION_PENDING,124.0,127.51,114.99,114.99,28,2.56,HOSTILE,123.47,LIMIT,5,COMPRESSION,2026-06-05,2026-06-05T05:33:18.950238
OCFC,SHORT,CONVICTION,82.1,BEAR_REJECTION_PENDING,17.9,18.14,16.45,15.54,416,6.04,HOSTILE,17.81,LIMIT,5,COMPRESSION,2026-06-05,2026-06-05T05:34:21.165180
XNDU,SHORT,CONVICTION,81.4,BEAR_REJECTION_PENDING,14.46,15.0,12.55,12.49,183,3.51,HOSTILE,14.3189,LIMIT,5,CONVICTION,2026-06-05,2026-06-05T05:38:18.367147
CARG,SHORT,CONVICTION,81.2,BEAR_REJECTION_PENDING,28.36,28.86,25.06,26.94,196,6.49,HOSTILE,27.8,LIMIT,5,COMPRESSION,2026-06-05,2026-06-05T05:35:58.043675
BGS,SHORT,CONVICTION,81.0,BEAR_REJECTION_PENDING,4.04,4.11,3.84,,1419,2.87,HOSTILE,3.9701,LIMIT,5,COMPRESSION,2026-06-05,2026-06-05T05:33:58.739434
JAN,SHORT,CONVICTION,80.5,BEAR_REJECTION_PENDING,25.08,25.58,23.5,23.08,201,3.18,HOSTILE,24.65,LIMIT,5,CONVICTION,2026-06-05,2026-06-05T05:34:27.544052
GTLS,SHORT,CONVICTION,80.1,BEAR_REJECTION_PENDING,208.1,210.35,201.76,198.8,44,2.82,HOSTILE,207.53,LIMIT,5,CONVICTION,2026-06-05,2026-06-05T05:33:25.214356
