ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
CRCL,EARLY_RECLAIM_TRIGGER,78.2,58.0,58.0,EARLY_RECLAIM_TRIGGER,83.6,5m,log_regression,AT_UPPER,0.684,19,66.67,67.15,weekly,19.68,95.1,nearest_support_gap_hi,81.76,True,True,2.2,2.25,67.46,67.46,3.62,OPTIONS_MISSING,"ascending channel/control | deep bullish shelf stack underneath | high-genesis parent shelf | just-triggered reclaim, still near shelf | room back to recent high",mostly_low_timeframe_channel | mid_high_channel_location | deep_damage_pullback | early_trigger_not_chase | early_positive_momentum
