ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
IRDM,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,54.2,51.49,56.91,,36,1.0,54.849998474121094,55.40999984741211,53.25,6211100.0,1.2,CLOSED,0.24,FAVORABLE,MARKET,5,MINOR,2026-07-14_1728,2026-06-30
ALGM,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,66.2,62.89,69.51,,30,1.0,69.62000274658203,71.7699966430664,64.8010025024414,4379500.0,5.17,TARGET_HIT,1.5,FAVORABLE,MARKET,5,MINOR,2026-07-14_1728,2026-06-30
QDEL,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,18.4,17.48,20.06,20.85,108,1.8,17.520000457763672,18.280000686645508,16.940000534057617,1688400.0,-4.78,STOPPED,-1.0,FAVORABLE,MARKET,5,COMPRESSION,2026-07-14_1728,2026-06-30
TNMG,LONG,CONVICTION,97.2,BULL_BOUNCE_PENDING,0.72,0.69,0.8,,2760,1.96,0.6499999761581421,0.9340000152587891,0.5789999961853027,8921800.0,-10.28,STOPPED,-1.0,FAVORABLE,MARKET,5,MINOR,2026-07-14_1728,2026-06-30
FCEL,LONG,CONVICTION,97.0,BULL_BOUNCE_PENDING,29.45,27.98,30.92,,67,1.0,36.0099983215332,37.880001068115234,28.889999389648438,26745800.0,22.28,TARGET_HIT,1.5,FAVORABLE,MARKET,5,MINOR,2026-07-14_1728,2026-06-30
SFTBY,LONG,CONVICTION,96.4,BULL_BOUNCE_PENDING,19.03,17.66,21.71,,73,1.96,18.81999969482422,19.049999237060547,18.270000457763672,4130000.0,-1.1,CLOSED_LOSS,-0.15,FAVORABLE,MARKET,5,COMPRESSION,2026-07-14_1728,2026-06-30
PTCT,LONG,CONVICTION,94.5,BULL_BOUNCE_PENDING,81.57,78.47,86.22,,32,1.5,81.56999969482422,83.21499633789062,80.68000030517578,2375600.0,-0.0,CLOSED_LOSS,-0.0,FAVORABLE,MARKET,5,COMPRESSION,2026-07-14_1728,2026-06-30
STM,LONG,CONVICTION,92.7,BULL_BOUNCE_PENDING,74.13,70.42,80.8,,26,1.8,74.88999938964844,75.23999786376953,73.3499984741211,9721900.0,1.03,CLOSED,0.2,FAVORABLE,MARKET,5,VACUUM,2026-07-14_1728,2026-06-30
SFM,LONG,CONVICTION,91.5,BULL_BOUNCE_PENDING,81.6,77.52,88.75,92.36,24,1.75,84.58000183105469,85.30999755859375,80.94000244140625,2073800.0,3.65,CLOSED,0.73,FAVORABLE,MARKET,5,VACUUM,2026-07-14_1728,2026-06-30
RKLB,LONG,CONVICTION,90.9,BULL_BOUNCE_PENDING,100.6,95.57,109.95,,19,1.86,101.6500015258789,104.16000366210938,95.63999938964844,32812600.0,1.04,CLOSED,0.21,FAVORABLE,MARKET,5,COMPRESSION,2026-07-14_1728,2026-06-30
