ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,49.95,BASING,0.0,0,16,16,58.35,55.715,264,daily,11.54,32 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,17,49.95,49.2007,58.35,133,16.82,11.21,False
AAL,13.28,BASING,0.0,0,18,18,13.64,13.43,22,weekly,1.13,38 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,18,13.28,13.0808,13.64,502,2.71,1.81,False
AAOI,105.3,BASING,0.0,0,19,19,124.82,109.125,1570,weekly,3.63,59 bear-built-above · rel-vol 0.4x · regime HOSTILE,False,19,105.3,103.7205,124.82,63,18.54,12.36,False
AAOZ,13.75,BASING,0.0,0,15,15,14.12,14.0632,6,10m,2.28,15 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,15,13.75,13.5437,14.12,484,2.69,1.79,False
AAP,42.3,BASING,0.0,0,19,19,56.18,46.85,933,daily,10.76,27 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,19,42.3,41.6655,56.18,157,32.81,21.88,False
AAPL,316.18,BASING,0.0,0,15,15,338.19,333.43,476,daily,5.46,9 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,18,316.18,311.4373,338.19,21,6.96,4.64,False
AAUC,23.54,BASING,0.0,0,20,20,25.91,25.61,31,4h,8.79,13 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,22,23.54,23.1869,25.91,283,10.07,6.71,False
ABNB,182.9,BASING,0.0,0,19,19,189.0,188.22,79,weekly,2.91,35 bear-built-above · rel-vol 1.3x · regime HOSTILE,True,19,182.9,180.1565,189.0,36,3.34,2.22,False
ABT,110.1,BASING,0.0,0,16,16,112.47,111.54,93,weekly,1.31,57 bear-built-above · rel-vol 1.4x · regime HOSTILE,False,16,110.1,108.4485,112.47,60,2.15,1.44,False
ACAD,29.0,BASING,0.0,0,20,20,29.11,29.05,6,weekly,0.17,31 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,22,29.0,28.565,29.11,229,0.38,0.25,False
