ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
FFAI,Long,BOUNCE,T3-LONG_WATCH,73,0.1116,0.0594,0.216,,2.0,0.0522,0.1116,0.6,CLOSE,2,2,"1m,5m",0.1109,0.1094,OPEN_ROAD,EXCITED,1.59,0,1.8,3.0,2405408,2,57.1,45,8,298.23,MEGA,0.2,0.1094,0.1096,0.1092,-0.3,FLAT,FLAT,0,1,0,13.4,D,False,0.023549999999999998,2.22,N/A,
SMCI,Long,PULLBACK,T2-LONG,98,25.5,23.1733,30.1534,,2.0,2.3267,25.5,4.3,APPROACH,3,3,"10m,1d,5m",24.4,23.89,OPEN_ROAD,EXCITED,2.83,378907727,1.2,0.9,3293455,0,21.3,33,8,508.97,MEGA,0.1,24.115,23.83,24.4,2.4,PREMIUM,MID,163,2,22,4.0,C,False,1.5697142857142856,1.48,N/A,
MAT,Long,BOUNCE,T3-LONG_WATCH,32,14.2,13.4442,15.7116,,2.0,0.7558,14.2,2.2,CLOSE,1,1,1d,13.89,13.86,HIGHWAY,EXCITED,1.88,28776054,1.0,1.1,0,0,8.4,24,8,238.24,MEGA,0.02,14.155,14.14,14.17,0.2,FLAT,FLAT,256,1,22,9.2,D,True,0.5191714285714287,1.46,N/A,
