ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
DXST,false,208.76,66.9,2.96,4.9402,5.47,2.95,73514063,true,true,false,true,false,false,MOMENTUM,CAUGHT
HKIT,false,-90.58,-62.54,1.655,0.62,1.83,0.62,19492398,true,false,false,false,false,false,,MISSED
RKTO,false,65.67,48.99,1.49,2.22,2.45,1.4,36428519,true,false,false,false,false,false,,MISSED
PMI,false,61.79,-30.0,0.3883,0.2718,0.397,0.26,803592220,true,false,false,false,false,false,,MISSED
DEVS,false,60.1,74.3,0.3518,0.6132,0.707,0.3419,142426979,true,false,false,false,false,false,,MISSED
SPCE,false,-38.63,-31.53,6.74,4.615,6.75,4.51,124900327,true,false,false,false,false,false,,MISSED
PUSA,false,33.89,37.63,4.65,6.4,6.5,4.65,5922834,true,false,false,false,false,false,,MISSED
TGHL,false,-33.38,-7.15,0.9687,0.8994,1.18,0.73,5816813,true,false,false,false,false,false,,MISSED
MRVL,false,32.52,14.73,253.46,290.784,291.3,252.4301,93336702,true,true,false,true,false,false,MOMENTUM,CAUGHT
GNTA,true,30.61,35.53,1.59,2.155,2.58,1.53,5976058,true,false,false,false,false,false,,MISSED
ZCMD,false,-29.87,-3.19,0.0565,0.0547,0.0582,0.048,119808403,true,false,false,false,false,false,,MISSED
ODD,false,-29.61,-4.74,10.33,9.84,10.4,9.38,8585730,true,true,false,true,false,true,MOMENTUM | SHORT,CAUGHT
ATPC,true,-28.26,-21.43,3.78,2.97,3.9797,2.8,632116,true,false,false,false,false,false,,MISSED
ASTC,true,27.74,57.89,28.64,45.2201,59.0,28.29,12349718,true,false,false,false,false,false,,MISSED
GPUS,false,27.33,14.6,0.2,0.2292,0.2581,0.193,291136496,true,false,false,false,false,false,,MISSED
URG,false,23.1,14.4,1.84,2.105,2.15,1.73,43302274,true,true,false,true,false,false,MOMENTUM,CAUGHT
HPE,false,19.63,-10.84,63.06,56.225,64.25,53.47,146780313,true,true,false,true,false,false,MOMENTUM,CAUGHT
COHR,false,17.69,11.84,381.86,427.08,433.6899,377.58,8319871,true,false,false,false,false,false,,MISSED
ALP,false,-17.54,-11.24,0.34,0.3018,0.342,0.259,24605088,true,false,false,false,false,false,,MISSED
MEHA,false,-16.87,-13.75,0.08,0.069,0.083,0.0627,111776946,true,false,false,false,false,false,,MISSED
NAMM,true,16.35,16.35,2.08,2.42,2.7,2.07,7737479,true,false,false,false,false,false,,MISSED
AMZE,false,-15.96,-19.63,0.1966,0.158,0.1994,0.1522,69696685,true,false,false,false,false,false,,MISSED
ORIC,false,-15.14,-4.75,8.0,7.62,8.31,7.4101,4015663,true,false,false,false,false,false,,MISSED
VCX,false,-14.45,-16.31,230.0,192.4859,230.07,185.0054,496302,true,false,false,false,false,false,,MISSED
DIOD,true,11.94,9.03,104.68,114.13,114.3425,104.68,937242,true,false,false,false,false,false,,MISSED
ASTS,true,11.83,7.5,109.91,118.15,118.74,108.8,19089094,true,false,false,false,false,false,,MISSED
VSH,false,11.57,7.73,57.99,62.47,64.5,57.81,10367897,true,false,false,false,false,false,,MISSED
BHVN,true,-11.42,-9.68,11.21,10.125,11.25,10.12,2055120,true,false,false,false,false,false,,MISSED
CEVA,false,10.96,7.99,45.94,49.61,49.64,45.4285,1690815,true,false,false,false,false,false,,MISSED
TRAX,false,-10.78,-11.37,18.21,16.14,18.21,16.01,682614,true,false,false,false,false,false,,MISSED
CLS,false,10.64,7.25,440.07,471.955,474.025,438.0,3797701,true,false,false,false,false,false,,MISSED
ORBS,true,-10.49,-11.38,1.01,0.8951,1.02,0.8808,24322872,true,false,false,false,false,false,,MISSED
GMEX,false,10.43,4.96,1.21,1.27,1.32,1.1,21654686,true,true,false,true,false,false,MOMENTUM,CAUGHT
OKLO,false,9.92,9.58,67.1,73.5255,73.86,65.66,21647853,false,false,false,false,false,false,,IGNORED
VIA,false,-9.71,-5.26,16.24,15.385,16.52,15.335,677849,false,false,false,false,false,false,,IGNORED
GDC,false,-9.52,-1.72,0.116,0.114,0.122,0.1094,20616602,false,false,false,false,false,false,,IGNORED
FJET,false,-9.47,-4.97,9.05,8.6,9.1899,8.3,4425200,false,false,false,false,false,false,,IGNORED
HIMX,false,9.45,4.19,23.015,23.98,25.09,22.6,6707887,false,false,false,false,false,false,,IGNORED
CTNT,false,-9.34,-36.54,2.6,1.65,2.6,1.62,15385970,false,true,false,true,false,false,MOMENTUM,PICKED-FLAT
NRGV,false,9.25,7.25,5.45,5.845,5.88,5.3038,3852635,false,false,false,false,false,false,,IGNORED
BRZE,false,-9.16,-2.28,26.28,25.68,27.11,25.66,3295486,false,false,false,false,false,false,,IGNORED
