ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
ASTS,SHORT,17.35,12.95,121.65,110.0,119.01,115.85,3482027,1186064,2.94,0.5,False,133.09,115.85,117.0085,113.533,86,99.63,37.4666,1.042,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,10.7561,298.75,LOW
MASK,SHORT,9.93,-15.01,5.7389,3.72,4.14,4.75,8476217,2074677,4.09,0.51,False,4.13,4.75,4.7975,4.655,2105,99.99,21.5274,0.91,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.7661,1.13,MEDIUM
IOVA,SHORT,6.28,5.81,4.38,4.03,4.26,4.05,333119,115398,2.89,0.06,True,4.3,4.05,4.0905,3.969,2469,99.99,18.1043,0.97,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.2739,446.5,MEDIUM
