ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
P,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,100.0,95.0,108.25,112.9,20,1.65,FAVORABLE,100.0,MARKET,13,CONVICTION,2026-08-28,2026-08-28T04:25:40.328720
VRNS,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,44.83,41.19,47.07,,27,0.62,FAVORABLE,44.83,MARKET,15,MINOR,2026-08-28,2026-08-28T04:27:25.380916
MRVL,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,222.85,211.71,246.43,255.49,8,2.12,FAVORABLE,222.85,MARKET,20,CONVICTION,2026-08-28,2026-08-28T04:28:52.195010
RDVT,LONG,CONVICTION,100.0,BULL_BOUNCE_CONFIRMED,73.0,69.4,76.65,,27,1.01,FAVORABLE,73.0,LIMIT,0,NONE,2026-08-28,2026-08-28T04:29:10.024787
AXTI,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,64.88,61.64,74.28,72.31,30,2.9,FAVORABLE,64.88,MARKET,20,CONVICTION,2026-08-28,2026-08-28T04:29:52.626208
RPD,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,13.45,12.78,15.35,,148,2.83,FAVORABLE,13.45,MARKET,20,COMPRESSION,2026-08-28,2026-08-28T04:51:01.697641
VEEV,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,281.38,267.31,295.45,,7,1.0,FAVORABLE,281.38,MARKET,20,CONVICTION,2026-08-28,2026-08-28T04:54:13.443653
TENB,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,37.6,35.72,42.68,42.36,53,2.7,FAVORABLE,37.6,MARKET,18,COMPRESSION,2026-08-28,2026-08-28T04:56:10.187263
AMIX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,5.56,5.28,6.21,6.26,359,2.34,FAVORABLE,5.56,MARKET,20,MINOR,2026-08-28,2026-08-28T05:06:30.420232
NCPL,LONG,CONVICTION,99.4,BULL_BOUNCE_PENDING,0.57,0.54,0.65,,3496,2.83,FAVORABLE,0.572,MARKET,14,MINOR,2026-08-28,2026-08-28T05:08:36.867451
S,LONG,CONVICTION,98.2,BULL_BOUNCE_PENDING,21.84,20.41,24.99,,69,2.2,FAVORABLE,21.84,MARKET,20,COMPRESSION,2026-08-28,2026-08-28T04:33:31.117696
MITK,LONG,CONVICTION,98.0,BULL_BOUNCE_PENDING,19.41,18.44,20.38,,103,1.0,FAVORABLE,19.4109,MARKET,1,MINOR,2026-08-28,2026-08-28T04:27:43.989477
ERO,LONG,CONVICTION,98.0,BULL_BOUNCE_PENDING,39.75,35.84,41.74,,25,0.51,FAVORABLE,39.75,MARKET,20,MINOR,2026-08-28,2026-08-28T04:44:14.023035
MFP,LONG,CONVICTION,98.0,BULL_BOUNCE_PENDING,48.64,45.32,51.07,,30,0.73,FAVORABLE,48.64,MARKET,20,MINOR,2026-08-28,2026-08-28T04:57:12.384566
REAX,LONG,CONVICTION,98.0,BULL_BOUNCE_PENDING,23.65,22.47,25.91,26.35,84,1.91,FAVORABLE,23.65,MARKET,20,COMPRESSION,2026-08-28,2026-08-28T05:07:11.887144
USDE,LONG,CONVICTION,97.8,BULL_BOUNCE_CONFIRMED,7.8,5.97,8.19,,54,0.21,FAVORABLE,7.8,LIMIT,7,COMPRESSION,2026-08-28,2026-08-28T05:05:26.112463
BNS,LONG,CONVICTION,97.3,BULL_BOUNCE_PENDING,92.77,86.97,97.41,,17,0.8,FAVORABLE,92.77,MARKET,19,MINOR,2026-08-28,2026-08-28T05:06:38.867635
BXC,LONG,CONVICTION,97.2,BULL_BOUNCE_PENDING,79.73,72.18,83.72,,13,0.53,FAVORABLE,79.73,MARKET,20,COMPRESSION,2026-08-28,2026-08-28T04:30:01.461408
KTOS,LONG,CONVICTION,97.1,BULL_BOUNCE_PENDING,53.95,48.96,61.99,,20,1.61,FAVORABLE,53.95,MARKET,20,CONVICTION,2026-08-28,2026-08-28T04:32:24.504284
CRWD,LONG,CONVICTION,97.0,BULL_BOUNCE_PENDING,228.19,216.78,239.6,,8,1.0,FAVORABLE,228.19,MARKET,2,MINOR,2026-08-28,2026-08-28T04:34:54.431511
NTNX,LONG,CONVICTION,97.0,BULL_BOUNCE_PENDING,69.9,65.06,73.4,,20,0.72,FAVORABLE,69.9,MARKET,20,VACUUM,2026-08-28,2026-08-28T04:55:38.703114
MLI,LONG,CONVICTION,96.9,BULL_BOUNCE_PENDING,64.18,59.17,67.39,,19,0.64,FAVORABLE,64.18,MARKET,20,MINOR,2026-08-28,2026-08-28T05:07:57.397346
SOXS,LONG,CONVICTION,96.1,BULL_BOUNCE_PENDING,46.95,44.6,50.93,53.97,42,1.7,FAVORABLE,46.95,MARKET,19,MINOR,2026-08-28,2026-08-28T04:49:26.311310
DAL,LONG,CONVICTION,96.0,BULL_BOUNCE_PENDING,81.3,75.76,92.5,,18,2.02,FAVORABLE,81.3,MARKET,20,COMPRESSION,2026-08-28,2026-08-28T04:36:09.150927
ASST,LONG,CONVICTION,95.5,BULL_BOUNCE_PENDING,23.4,21.39,24.57,,49,0.58,FAVORABLE,23.4,MARKET,5,CONVICTION,2026-08-28,2026-08-28T04:42:43.032186
NCNO,LONG,CONVICTION,95.4,BULL_BOUNCE_PENDING,23.14,21.4,24.3,,57,0.67,FAVORABLE,23.14,MARKET,5,MINOR,2026-08-28,2026-08-28T04:55:23.266529
SMCX,LONG,CONVICTION,95.1,BULL_BOUNCE_PENDING,12.4,11.78,13.92,13.92,161,2.45,FAVORABLE,12.4,MARKET,20,COMPRESSION,2026-08-28,2026-08-28T04:45:41.078016
HMY,LONG,CONVICTION,94.8,BULL_BOUNCE_PENDING,21.11,19.49,22.17,,61,0.65,FAVORABLE,21.1128,MARKET,20,CONVICTION,2026-08-28,2026-08-28T05:02:45.765065
ATAI,LONG,CONVICTION,94.0,BULL_BOUNCE_PENDING,7.29,6.92,7.65,,274,1.0,FAVORABLE,7.288,MARKET,15,MINOR,2026-08-28,2026-08-28T04:38:16.706749
WEN,LONG,CONVICTION,93.0,BULL_BOUNCE_PENDING,7.85,7.46,8.56,9.02,254,1.81,FAVORABLE,7.8479,MARKET,6,CONVICTION,2026-08-28,2026-08-28T04:41:03.734719
HP,LONG,CONVICTION,93.0,BULL_BOUNCE_PENDING,42.83,40.69,44.97,,46,1.0,FAVORABLE,42.83,MARKET,13,COMPRESSION,2026-08-28,2026-08-28T04:48:22.248225
RBRK,LONG,CONVICTION,92.4,BULL_BOUNCE_PENDING,98.0,88.63,102.9,,10,0.52,FAVORABLE,98.0,MARKET,20,MINOR,2026-08-28,2026-08-28T04:49:12.953961
LQDA,LONG,CONVICTION,92.1,BULL_BOUNCE_PENDING,69.8,64.49,79.95,,18,1.91,FAVORABLE,69.8,MARKET,20,CONVICTION,2026-08-28,2026-08-28T04:57:11.827565
BMNU,LONG,CONVICTION,91.8,BULL_BOUNCE_PENDING,21.0,19.95,23.5,24.15,95,2.38,FAVORABLE,21.0,MARKET,20,MINOR,2026-08-28,2026-08-28T05:00:04.338921
DOCU,LONG,CONVICTION,91.7,BULL_BOUNCE_CONFIRMED,63.55,59.67,72.13,,25,2.21,FAVORABLE,63.55,LIMIT,8,COMPRESSION,2026-08-28,2026-08-28T04:44:06.615021
HD,LONG,CONVICTION,91.6,BULL_BOUNCE_PENDING,329.27,308.02,375.0,,4,2.15,FAVORABLE,329.27,MARKET,20,CONVICTION,2026-08-28,2026-08-28T05:10:24.191941
QS,LONG,CONVICTION,91.0,BULL_BOUNCE_PENDING,5.86,5.57,6.47,6.58,341,2.1,FAVORABLE,5.86,MARKET,20,COMPRESSION,2026-08-28,2026-08-28T04:40:12.679483
PLTR,LONG,CONVICTION,90.8,BULL_BOUNCE_PENDING,185.0,175.96,201.71,,11,1.85,FAVORABLE,185.0,MARKET,10,CONVICTION,2026-08-28,2026-08-28T04:37:43.581435
GNRC,LONG,CONVICTION,90.8,BULL_BOUNCE_PENDING,196.55,184.14,218.78,,8,1.79,FAVORABLE,196.5528,MARKET,20,CONVICTION,2026-08-28,2026-08-28T04:50:37.987908
MSTU,LONG,CONVICTION,89.9,BULL_BOUNCE_PENDING,33.84,28.58,35.53,,19,0.32,FAVORABLE,34.53,LIMIT,20,CONVICTION,2026-08-28,2026-08-28T05:01:35.360189
WDAY,LONG,CONVICTION,89.5,BULL_BOUNCE_PENDING,200.2,189.8,217.74,,9,1.69,FAVORABLE,193.68,STOP,20,MINOR,2026-08-28,2026-08-28T04:41:39.131335
EWTX,LONG,CONVICTION,89.0,BULL_BOUNCE_PENDING,44.79,41.6,47.03,,31,0.7,FAVORABLE,44.19,STOP,20,MINOR,2026-08-28,2026-08-28T04:42:39.958183
PGR,LONG,CONVICTION,89.0,BULL_BOUNCE_CONFIRMED,217.65,201.98,248.01,,6,1.94,FAVORABLE,217.65,LIMIT,20,CONVICTION,2026-08-28,2026-08-28T05:01:48.837214
SMTC,LONG,CONVICTION,88.8,BULL_BOUNCE_PENDING,137.57,125.78,159.02,,8,1.82,FAVORABLE,140.38,LIMIT,20,CONVICTION,2026-08-28,2026-08-28T04:57:43.356703
AVTR,LONG,CONVICTION,88.7,BULL_BOUNCE_PENDING,14.71,14.09,16.0,,160,2.07,FAVORABLE,14.7158,STOP,2,COMPRESSION,2026-08-28,2026-08-28T04:33:37.164786
GMED,LONG,CONVICTION,88.7,BULL_BOUNCE_PENDING,80.65,78.4,91.0,89.64,44,4.58,FAVORABLE,82.3,LIMIT,20,COMPRESSION,2026-08-28,2026-08-28T04:48:19.922210
MUD,LONG,CONVICTION,88.6,BULL_BOUNCE_CONFIRMED,10.92,10.05,12.49,,114,1.8,FAVORABLE,10.92,LIMIT,20,COMPRESSION,2026-08-28,2026-08-28T05:09:21.586262
DT,LONG,CONVICTION,88.4,BULL_BOUNCE_PENDING,54.3,51.34,61.38,,33,2.39,FAVORABLE,53.5,STOP,12,MINOR,2026-08-28,2026-08-28T04:48:02.036066
U,LONG,CONVICTION,88.3,BULL_BOUNCE_PENDING,42.62,40.61,46.04,49.04,49,1.7,FAVORABLE,43.49,LIMIT,20,COMPRESSION,2026-08-28,2026-08-28T04:31:09.744020
UBER,LONG,CONVICTION,88.0,BULL_BOUNCE_PENDING,76.52,75.57,83.06,83.5,105,6.89,FAVORABLE,77.11,LIMIT,20,CONVICTION,2026-08-28,2026-08-28T04:41:22.202760
ALNT,LONG,CONVICTION,87.9,BULL_BOUNCE_PENDING,93.85,92.31,100.2,109.6,64,4.1,FAVORABLE,95.4,LIMIT,20,COMPRESSION,2026-08-28,2026-08-28T04:29:18.410467
CELU,LONG,CONVICTION,87.9,BULL_BOUNCE_PENDING,1.78,1.52,1.87,,383,0.34,FAVORABLE,1.82,LIMIT,6,MINOR,2026-08-28,2026-08-28T05:09:10.448097
COHX,LONG,CONVICTION,87.6,BULL_BOUNCE_PENDING,27.23,21.81,28.59,,18,0.25,FAVORABLE,23.96,STOP,20,COMPRESSION,2026-08-28,2026-08-28T04:43:54.665998
BSOL,LONG,CONVICTION,87.6,BULL_BOUNCE_PENDING,15.09,14.31,16.29,,127,1.54,FAVORABLE,14.546,STOP,20,COMPRESSION,2026-08-28,2026-08-28T05:00:05.376923
RNG,LONG,CONVICTION,87.5,BULL_BOUNCE_PENDING,69.85,65.73,73.34,,24,0.85,FAVORABLE,68.53,STOP,5,MINOR,2026-08-28,2026-08-28T04:56:03.025248
HNGE,LONG,CONVICTION,87.1,BULL_BOUNCE_PENDING,95.67,90.05,100.45,,17,0.85,FAVORABLE,93.5,STOP,5,MINOR,2026-08-28,2026-08-28T04:44:31.175069
CXW,LONG,CONVICTION,87.0,BULL_BOUNCE_PENDING,33.11,28.23,34.77,,20,0.34,FAVORABLE,33.79,LIMIT,7,MINOR,2026-08-28,2026-08-28T04:26:59.544181
CALM,LONG,CONVICTION,87.0,BULL_BOUNCE_PENDING,82.6,78.83,92.0,92.0,26,2.5,FAVORABLE,80.55,STOP,20,CONVICTION,2026-08-28,2026-08-28T04:57:59.586804
XXRP,LONG,CONVICTION,87.0,BULL_BOUNCE_PENDING,33.84,26.88,35.53,,14,0.24,FAVORABLE,34.53,LIMIT,20,CONVICTION,2026-08-28,2026-08-28T05:05:46.498497
REZI,LONG,CONVICTION,86.9,BULL_BOUNCE_PENDING,19.58,17.38,20.56,,45,0.45,FAVORABLE,19.98,LIMIT,16,CONVICTION,2026-08-28,2026-08-28T04:50:01.552537
AEHR,LONG,CONVICTION,86.8,BULL_BOUNCE_PENDING,86.73,74.85,91.07,,8,0.36,FAVORABLE,88.5,LIMIT,20,CONVICTION,2026-08-28,2026-08-28T04:30:03.878134
TXG,LONG,CONVICTION,86.6,BULL_BOUNCE_PENDING,62.68,56.52,65.81,,16,0.51,FAVORABLE,63.9574,LIMIT,18,MINOR,2026-08-28,2026-08-28T04:46:14.470031
AA,LONG,CONVICTION,86.5,BULL_BOUNCE_PENDING,49.99,47.24,55.72,57.61,36,2.08,FAVORABLE,51.01,LIMIT,20,COMPRESSION,2026-08-28,2026-08-28T04:58:05.047817
WFRD,LONG,CONVICTION,86.4,BULL_BOUNCE_PENDING,90.13,84.22,102.69,105.67,16,2.13,FAVORABLE,91.97,LIMIT,18,CONVICTION,2026-08-28,2026-08-28T04:49:45.588092
URBN,LONG,CONVICTION,86.4,BULL_BOUNCE_PENDING,85.52,80.55,89.8,,20,0.86,FAVORABLE,78.6,STOP,20,MINOR,2026-08-28,2026-08-28T05:08:24.755288
SKUU,LONG,CONVICTION,86.2,BULL_BOUNCE_PENDING,21.32,17.95,22.38,,29,0.32,FAVORABLE,21.75,LIMIT,20,COMPRESSION,2026-08-28,2026-08-28T04:51:08.411147
VAL,LONG,CONVICTION,86.1,BULL_BOUNCE_PENDING,83.73,78.61,93.02,95.31,19,1.81,FAVORABLE,85.44,LIMIT,20,MINOR,2026-08-28,2026-08-28T04:49:42.499199
ETHU,LONG,CONVICTION,86.0,BULL_BOUNCE_PENDING,27.98,25.76,29.38,,44,0.63,FAVORABLE,26.86,STOP,20,CONVICTION,2026-08-28,2026-08-28T05:00:38.334527
SDRL,LONG,CONVICTION,86.0,CHANNEL_GAP_BREAKOUT_LONG,48.38,46.95,50.66,54.76,70,1.6,FAVORABLE,48.38,LIMIT,7,COMPRESSION,2026-08-28,2026-08-28T05:09:27.072821
BSP,LONG,CONVICTION,85.8,BULL_BOUNCE_PENDING,46.99,42.18,49.34,,20,0.49,FAVORABLE,45.86,STOP,20,CONVICTION,2026-08-28,2026-08-28T04:47:26.951880
NVDA,LONG,CONVICTION,85.7,BULL_BOUNCE_PENDING,222.33,218.88,227.8,230.22,28,1.58,FAVORABLE,225.5,LIMIT,20,VACUUM,2026-08-28,2026-08-28T04:40:20.139026
WK,LONG,CONVICTION,85.7,BULL_BOUNCE_PENDING,79.12,74.26,87.8,,20,1.79,FAVORABLE,77.6,STOP,15,CONVICTION,2026-08-28,2026-08-28T04:51:36.936257
COIN,LONG,CONVICTION,85.6,BULL_BOUNCE_PENDING,187.62,184.58,210.13,207.29,32,7.4,FAVORABLE,189.6,LIMIT,13,CONVICTION,2026-08-28,2026-08-28T04:33:54.691814
GE,LONG,CONVICTION,85.5,BULL_BOUNCE_PENDING,338.78,333.62,346.59,367.87,19,1.51,FAVORABLE,342.5,LIMIT,20,CONVICTION,2026-08-28,2026-08-28T05:09:52.769253
ORCL,LONG,CONVICTION,85.4,BULL_BOUNCE_PENDING,148.57,143.97,162.47,170.23,21,3.03,FAVORABLE,151.6,LIMIT,20,CONVICTION,2026-08-28,2026-08-28T04:33:13.210547
SNDU,LONG,CONVICTION,85.3,BULL_BOUNCE_PENDING,18.57,15.36,19.5,,31,0.29,FAVORABLE,18.95,LIMIT,20,CONVICTION,2026-08-28,2026-08-28T04:49:21.956933
OBAI,LONG,CONVICTION,85.0,BULL_BOUNCE_PENDING,0.48,0.4,0.5,,1232,0.3,FAVORABLE,0.3416,STOP,3,COMPRESSION,2026-08-28,2026-08-28T04:41:47.000349
VOYG,LONG,CONVICTION,85.0,BULL_BOUNCE_PENDING,33.84,27.87,35.53,,16,0.28,FAVORABLE,34.53,LIMIT,20,COMPRESSION,2026-08-28,2026-08-28T04:46:25.261526
BFLY,LONG,CONVICTION,84.9,BULL_BOUNCE_CONFIRMED,8.75,5.71,9.19,,32,0.14,FAVORABLE,8.75,LIMIT,20,MINOR,2026-08-28,2026-08-28T04:40:25.086039
PAY,LONG,CONVICTION,84.8,BULL_BOUNCE_PENDING,39.29,36.4,41.25,,34,0.68,FAVORABLE,35.5062,STOP,20,COMPRESSION,2026-08-28,2026-08-28T04:24:49.820091
