ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
ODD,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,9.97,10.47,9.47,,200,1.0,10.920000076293945,10.982999801635742,10.029999732971191,1957200.0,9.53,STOPPED,-1.0,HOSTILE,MARKET,5,CONVICTION,2026-07-16_1722,2026-06-09
HLNE,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,79.97,85.28,75.97,,18,0.75,80.0,83.7300033569336,79.63999938964844,1435900.0,0.04,CLOSED_LOSS,-0.01,HOSTILE,MARKET,5,COMPRESSION,2026-07-16_1722,2026-06-09
JAN,SHORT,CONVICTION,91.7,BEAR_REJECTION_PENDING,25.02,26.7,23.77,,59,0.74,25.420000076293945,25.649999618530273,24.90999984741211,1455600.0,1.6,CLOSED_LOSS,-0.24,HOSTILE,MARKET,5,CONVICTION,2026-07-16_1722,2026-06-09
SFM,SHORT,CONVICTION,91.1,BEAR_REJECTION_PENDING,86.68,90.42,80.18,75.51,26,1.74,84.73999786376953,87.18000030517578,84.43000030517578,2020200.0,-2.24,CLOSED,0.52,HOSTILE,MARKET,5,CONVICTION,2026-07-16_1722,2026-06-09
QURE,SHORT,CONVICTION,91.0,BEAR_REJECTION_PENDING,27.7,29.09,25.39,,72,1.67,26.459999084472656,27.5,25.649999618530273,1182800.0,-4.48,NO_FILL,0.0,HOSTILE,MARKET,5,CONVICTION,2026-07-16_1722,2026-06-09
TTC,SHORT,CONVICTION,91.0,BEAR_REJECTION_PENDING,89.94,96.48,77.99,,15,1.83,91.91999816894531,92.55999755859375,90.13999938964844,1265800.0,2.2,CLOSED_LOSS,-0.3,HOSTILE,MARKET,5,CONVICTION,2026-07-16_1722,2026-06-09
HRI,SHORT,CONVICTION,88.6,BEAR_REJECTION_PENDING,145.88,149.53,136.85,134.0,27,2.47,149.88999938964844,150.72000122070312,142.61000061035156,677900.0,3.28,STOPPED,-1.0,HOSTILE,LIMIT,5,CONVICTION,2026-07-16_1722,2026-06-09
SN,SHORT,CONVICTION,88.2,BEAR_REJECTION_PENDING,120.65,127.51,105.54,103.4,14,2.2,128.47999572753906,131.77000427246094,120.79499816894531,3411600.0,8.62,STOPPED,-1.0,HOSTILE,LIMIT,5,COMPRESSION,2026-07-16_1722,2026-06-09
THC,SHORT,CONVICTION,88.1,BEAR_REJECTION_PENDING,166.27,175.42,145.5,143.26,10,2.27,166.36000061035156,167.60000610351562,161.7899932861328,1245700.0,2.06,CLOSED_LOSS,-0.01,HOSTILE,LIMIT,5,CONVICTION,2026-07-16_1722,2026-06-09
PVH,SHORT,CONVICTION,86.7,BEAR_REJECTION_PENDING,77.6,79.41,66.74,67.42,55,6.02,79.91999816894531,82.0,77.5999984741211,1180200.0,4.21,STOPPED,-1.0,HOSTILE,LIMIT,5,COMPRESSION,2026-07-16_1722,2026-06-09
