ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AEHL,3.66,BASING,0.0,0,5,5,4.53,3.77,77,daily,3.01,2 bear-built-above · rel-vol 0.1x · regime CHOP,False,5,3.66,3.6051,4.53,1821,23.77,15.85,False
AIIO,5.6539,BASING,0.0,0,1,1,6.0009,6.0,1,1m,6.12,1 bear-built-above · rel-vol 1.5x · regime CHOP,False,1,5.6539,5.5691,6.0009,1179,6.14,4.09,False
ALP,0.312,BASING,0.0,0,4,4,0.3309,0.3306,1,1h,5.96,4 bear-built-above · rel-vol 0.8x · regime CHOP,False,4,0.312,0.3073,0.3309,21367,6.06,4.04,False
AMZE,0.1406,BASING,0.0,0,5,5,0.1682,0.1446,3,daily,2.84,9 bear-built-above · rel-vol 0.8x · regime CHOP,False,5,0.1406,0.1385,0.1682,47415,19.63,13.09,False
CREG,0.6167,BASING,0.0,0,5,5,0.6812,0.68,1,15m,10.26,rel-vol 3.7x · regime CHOP,False,5,0.6167,0.6074,0.6812,10810,10.46,6.97,False
DGXX,7.09,BASING,0.0,0,5,5,7.4099,7.4,1,5m,4.37,6 bear-built-above · rel-vol 0.7x · regime CHOP,False,5,7.09,6.9836,7.4099,940,4.51,3.01,False
EDBL,0.2375,BASING,0.0,0,5,5,0.2687,0.256,2,1h,7.79,rel-vol 0.8x · regime CHOP,False,5,0.2375,0.2339,0.2687,28070,13.14,8.76,False
FIG,24.77,BASING,0.0,0,3,3,25.26,25.0,27,daily,0.93,rel-vol 1.8x · regime CHOP,True,5,24.77,24.3985,25.26,269,1.98,1.32,False
GCTS,2.16,BASING,0.0,0,5,5,2.48,2.45,3,1h,13.43,1 bear-built-above · rel-vol 8.3x · regime CHOP,False,5,2.16,2.1276,2.48,3086,14.81,9.88,False
GDC,0.1365,BASING,0.0,0,5,5,0.16,0.1474,2,weekly,7.99,1 bear-built-above · rel-vol 0.7x · regime CHOP,False,5,0.1365,0.1345,0.16,48840,17.22,11.48,False
HCWB,1.2599,BASING,0.0,0,3,3,1.27,1.261,1,1m,0.09,rel-vol 1.5x · regime CHOP,False,3,1.2599,1.241,1.27,5291,0.8,0.53,False
INTC,106.05,BASING,0.0,0,5,5,120.29,115.93,436,daily,9.32,14 bear-built-above · rel-vol 0.9x · regime CHOP,False,5,106.05,104.4592,120.29,62,13.43,8.95,False
MRNO,0.3857,BASING,0.0,0,5,5,0.5,0.4269,8,daily,10.68,8 bear-built-above · rel-vol 0.4x · regime CHOP,False,5,0.3857,0.3799,0.5,17284,29.63,19.76,False
NOK,13.37,BASING,0.0,0,5,5,14.49,14.02,48,15m,4.86,10 bear-built-above · rel-vol 0.7x · regime CHOP,False,5,13.37,13.1694,14.49,498,8.38,5.58,False
NVDA,219.85,BASING,0.0,0,5,5,237.8674,233.0,487,15m,5.98,31 bear-built-above · rel-vol 0.9x · regime CHOP,True,5,219.85,216.5522,237.8674,30,8.2,5.46,False
NXXT,0.3834,BASING,0.0,0,5,5,0.4244,0.4244,1,15m,10.69,rel-vol 13.5x · regime CHOP,False,5,0.3834,0.3776,0.4244,17388,10.71,7.14,False
ONDS,9.79,BASING,0.0,0,5,5,11.22,11.215,1,1h,14.56,3 bear-built-above · rel-vol 1.2x · regime CHOP,False,5,9.79,9.6431,11.22,680,14.61,9.74,False
POET,13.587,BASING,0.0,0,5,5,13.73,13.6518,8,1m,0.48,9 bear-built-above · rel-vol 1.0x · regime CHOP,False,5,13.587,13.3832,13.73,490,1.05,0.7,False
RXT,4.7004,BASING,0.0,0,5,5,4.7848,4.7601,3,1m,1.27,5 bear-built-above · rel-vol 0.9x · regime CHOP,False,5,4.7004,4.6299,4.7848,1418,1.8,1.2,False
SIDU,3.73,BASING,0.0,0,5,5,4.2,4.1999,1,5m,12.6,13 bear-built-above · rel-vol 1.5x · regime CHOP,True,5,3.73,3.674,4.2,1787,12.6,8.4,False
SLNH,1.86,BASING,0.0,0,5,5,2.12,2.111,1,15m,13.49,10 bear-built-above · rel-vol 1.0x · regime CHOP,False,6,1.86,1.8321,2.12,3584,13.98,9.32,False
SNAL,0.8913,BASING,0.0,0,5,5,0.9777,0.9656,2,1h,8.34,12 bear-built-above · rel-vol 0.4x · regime CHOP,False,5,0.8913,0.8779,0.9777,7479,9.69,6.46,False
SRXH,0.1244,BASING,0.0,0,5,5,0.1384,0.1384,1,15m,11.25,8 bear-built-above · rel-vol 1.4x · regime CHOP,False,5,0.1244,0.1225,0.1384,53590,11.29,7.53,False
TDIC,0.6273,BASING,0.0,0,4,4,0.6411,0.632,1,1m,0.75,4 bear-built-above · rel-vol 1.0x · regime CHOP,False,4,0.6273,0.6179,0.6411,10627,2.2,1.47,False
TE,7.06,BASING,0.0,0,5,5,7.7587,7.72,4,5m,9.35,6 bear-built-above · rel-vol 4.6x · regime CHOP,False,5,7.06,6.9541,7.7587,944,9.9,6.6,False
WOLF,56.22,BASING,0.0,0,5,5,59.7,59.6,11,1h,6.01,24 bear-built-above · rel-vol 1.0x · regime CHOP,True,5,56.22,55.3767,59.7,118,6.19,4.13,False
