ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAOI,177.82,BASING,0.0,0,5,5,202.87,202.805,7,15m,14.05,9 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,5,177.82,175.1527,202.87,37,14.09,9.39,False
ACMR,98.98,BASING,0,0,0,0,,,,,0,rel-vol 1.2x · regime FAVORABLE,False,1,98.98,97.4953,108.878,67,10.0,6.67,False
ADNT,23.0,BASING,0.0,0,5,5,24.86,24.74,13,weekly,7.57,rel-vol 1.1x · regime FAVORABLE,False,5,23.0,22.655,24.86,289,8.09,5.39,False
AGIO,29.46,BASING,0.0,0,5,5,32.92,29.58,335,weekly,0.41,5 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,5,29.46,29.0181,32.92,226,11.74,7.83,False
AHMA,2.025,BASING,0.0,0,1,1,2.3,2.29,1,1m,13.09,rel-vol 0.1x · regime FAVORABLE,True,1,2.025,1.9946,2.3,3292,13.58,9.05,False
AIP,44.0,BASING,0,0,0,0,,,,,0,rel-vol 1.2x · regime FAVORABLE,False,0,44.0,43.34,48.4,151,10.0,6.67,False
AKAN,17.85,BASING,0.0,0,5,5,19.7,19.56,15,5m,9.58,11 bear-built-above · rel-vol 7.2x · regime FAVORABLE,False,5,17.85,17.5823,19.7,373,10.36,6.91,False
ALB,173.8,BASING,0.0,0,5,5,191.1,185.06,604,daily,6.48,3 bear-built-above · rel-vol 1.5x · regime FAVORABLE,False,7,173.8,171.193,191.1,38,9.95,6.64,False
ALGT,91.59,BASING,0.0,0,5,5,102.15,96.98,518,weekly,5.88,4 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,5,91.59,90.2161,102.15,72,11.53,7.69,False
ALMS,24.65,BASING,0.0,0,3,3,25.5,25.43,8,daily,3.16,rel-vol 1.9x · regime FAVORABLE,False,4,24.65,24.2802,25.5,270,3.45,2.3,False
ALOY,15.83,BASING,0.0,0,5,5,21.69,17.5,420,daily,10.55,1 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,5,15.83,15.5925,21.69,421,37.02,24.68,False
ALP,0.25,BASING,0.0,0,5,5,0.3091,0.2844,3,daily,13.76,7 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,5,0.25,0.2462,0.3091,26666,23.64,15.76,False
AMKR,88.19,BASING,0.0,0,3,3,88.69,88.57,13,5m,0.43,3 bear-built-above · rel-vol 1.4x · regime FAVORABLE,True,5,88.19,86.8671,88.69,75,0.57,0.38,False
AMPG,8.83,BASING,0.0,0,5,5,8.97,8.93,5,1h,1.13,11 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,5,8.83,8.6975,8.97,755,1.59,1.06,False
AMR,200.82,BASING,0.0,0,5,5,222.3937,212.88,952,15m,6.01,9 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,5,200.82,197.8077,222.3937,33,10.74,7.16,False
AMZE,0.1336,BASING,0.0,0,1,1,0.1375,0.135,1,daily,1.05,1 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,1,0.1336,0.1316,0.1375,49900,2.92,1.95,False
ANDG,37.78,BASING,0.0,0,5,5,39.98,39.47,51,1h,4.47,9 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,5,37.78,37.2133,39.98,176,5.82,3.88,False
ARHS,7.27,BASING,0.0,0,2,2,7.58,7.46,13,weekly,2.61,rel-vol 1.3x · regime FAVORABLE,True,2,7.27,7.1609,7.58,917,4.26,2.84,False
ARM,399.0,BASING,0.0,0,5,5,422.94,422.575,37,15m,5.91,5 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,5,399.0,393.015,422.94,16,6.0,4.0,False
ASAN,7.57,BASING,0.0,0,5,5,7.84,7.8,5,weekly,3.04,9 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,5,7.57,7.4565,7.84,880,3.57,2.38,False
ASBP,4.95,BASING,0.0,0,5,5,5.1156,5.02,10,1h,1.41,15 bear-built-above · rel-vol 12.3x · regime FAVORABLE,False,5,4.95,4.8758,5.1156,1346,3.35,2.23,False
ASST,16.03,BASING,0.0,0,5,5,17.67,16.95,73,weekly,5.74,rel-vol 1.0x · regime FAVORABLE,True,5,16.03,15.7896,17.67,415,10.23,6.82,False
ASYS,25.72,BASING,0.0,0,5,5,26.89,26.35,54,1h,2.45,10 bear-built-above · rel-vol 2.7x · regime FAVORABLE,True,5,25.72,25.3342,26.89,259,4.55,3.03,False
ATEX,82.81,BASING,0,0,0,0,,,,,0,rel-vol 2.1x · regime FAVORABLE,True,0,82.81,81.5679,91.091,80,10.0,6.67,False
ATRO,94.74,BASING,0,0,0,0,,,,,0,rel-vol 1.5x · regime FAVORABLE,False,0,94.74,93.3189,104.214,70,10.0,6.67,False
AVLN,30.08,BASING,0.0,0,1,1,31.1,30.95,16,15m,2.89,rel-vol 1.1x · regime FAVORABLE,False,1,30.08,29.6288,31.1,221,3.39,2.26,False
AXGN,43.0,BASING,0.0,0,2,2,43.655,43.505,15,5m,1.17,2 bear-built-above · rel-vol 1.6x · regime FAVORABLE,True,2,43.0,42.355,43.655,155,1.52,1.02,False
