ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
RKT,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,15.72,weekly,log_regression,MID,0.433,8,13.07,13.93,weekly,11.39,100.0,nearest_support_gap_hi,15.55,True,True,1.08,1.09,17.62,17.62,2.96,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 17.62% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high,
SPCX,EARLY_STRUCTURAL_MATCH,71.7,89.0,89.0,TOO_EARLY_OR_LOOSE,166.62,1h,log_regression,AT_LOWER,0.237,6,23.64,150.0,weekly,9.97,100.0,nearest_support_gap_hi,161.4305,True,True,3.11,3.21,35.42,35.42,2.64,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high,deep_damage_pullback | too_early_or_loose_for_trigger | near_term_selling_pressure
