ticker,side,stage,conviction,fem,entry,stop,t1,rr,last_px,high,low,volume,chg_pct,outcome,result_r,n_bearish_total,n_bearish_consumed,fresh_bull_5m_below,entry_ready,ath_pct,ath_bucket,checked_at,scan_date
COIN,LONG,BOUNCED_WAITING,0,4.41,143.9,133.4925,189.805,4.41,146.5,152.42999267578125,141.02999877929688,9000773.0,1.81,CLOSED,0.25,32,0,0,False,64.2,DEEP_BELOW,2026-08-03_1724,2026-08-03
MU,LONG,BOUNCED_CLEAN,0,2.33,781.23,697.3425,977.0,2.33,nan,nan,nan,nan,nan,CLOSED_LOSS,1.5,0,0,0,False,37.8,DEEP_BELOW,2026-08-03_1724,2026-08-03
COIN,LONG,BOUNCED_WAITING,0,2.93,143.9,133.4925,174.42,2.93,146.5,152.42999267578125,141.02999877929688,9000773.0,1.81,CLOSED,0.25,22,0,0,False,64.2,DEEP_BELOW,2026-08-03_1724,2026-08-03
AMAT,LONG,BOUNCED_WAITING,0,1.19,493.02,436.126,561.0,1.19,518.2100219726562,519.5,491.67999267578125,5952350.0,5.11,CLOSED,0.44,3,0,0,False,33.3,DEEP_BELOW,2026-08-03_1724,2026-08-03
