ticker,side,mode,tier,fem,rr,entry,stop,t1,dist_pct,float_label,float_m,float_rotation,vol_ratio_today,hot_days,move_pct,clean_air_pct,va_grade,conviction_ticks,news,_score,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_stop_px,_t1_px,_cutoff
VIR,Long,PULLBACK,T2-LONG,64,5.8,8.64,8.47,9.65,4.6,HIGH,102.75,0.01,0.7,0.0,13.8,,,,"-DILUTION [Feb 26 03:31], +FDA_TRIAL [Feb 24 16:10]",1.46,1.0,0.2,0.2,0.2,8.47,8.64,8.7264,0,588,390,0.0,5.94,3.6,8.47,9.65,10:30
PLUG,Long,PULLBACK,T2-LONG,68,5.3,2.17,2.135,2.435,10.0,MEGA,1330.49,0.06,1.3,0.0,16.1,,,,,1.28,0.8,1.0,0.4,1.0,2.135,2.17,2.1917,0,2857,1763,0.0,7.57,4.29,2.135,2.435,10:30
BLND,Long,PULLBACK,T1-STRONG_LONG,94,5.1,1.835,1.785,2.09,8.3,MEGA,220.39,0.01,0.6,0.0,29.6,,,,~MANAGEMENT [Mar 10 20:00],1.06,0.6,0.8,0.8,0.2,1.785,1.835,1.855,0,1999,1428,0.0,5.1,3.36,1.785,2.09,10:30
TSSI,Long,PULLBACK,T2-LONG,35,3.1,12.62,12.59,13.39,5.3,MED,20.68,0.05,0.7,0.0,26.7,,,,"+ANALYST_UPGRADE [Dec 08 16:08], ~MANAGEMENT [Nov 16 09:14]",0.92,0.4,0.6,0.0,0.8,12.59,12.62,12.7462,0,3333,640,0.0,25.67,4.12,12.59,13.39,10:30
GTN,Long,PULLBACK,T1-STRONG_LONG,85,2.3,4.32,4.3,4.52,3.8,HIGH,83.84,0.01,0.8,0.0,12.3,,,,,0.48,0.2,0.0,0.6,0.2,4.3,4.32,4.3632,0,4999,1582,0.0,10.0,2.48,4.3,4.52,10:30
DEFT,Long,PULLBACK,T1-STRONG_LONG,100,2.2,0.6781,0.5665,0.9221,4.8,MEGA,378.91,0.03,2.1,2.0,69.8,,,,"+CONTRACT [Feb 06 12:30], +REVENUE_BEAT [Apr 02 21:00]",0.2,0.0,0.4,1.0,0.6,0.5665,0.6781,0.6981,0,896,759,0.0,2.19,1.7,0.5665,0.9221,10:30
