ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,46.96,BASING,0.0,0,15,15,48.26,47.25,101,weekly,0.62,51 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,15,46.96,46.2556,48.26,141,2.77,1.85,False
AAL,12.85,BASING,0.0,0,19,19,13.64,13.37,28,weekly,4.05,4 bear-built-above · rel-vol 2.0x · regime FAVORABLE,False,19,12.85,12.6572,13.64,518,6.15,4.1,False
AAOI,100.5,BASING,0.0,0,13,13,124.82,109.125,1570,weekly,8.58,6 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,13,100.5,98.9925,124.82,66,24.2,16.13,False
AAON,78.02,BASING,0.0,0,15,15,87.83,86.77,107,daily,11.22,22 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,15,78.02,76.8497,87.83,85,12.57,8.38,False
AAOX,9.7,BASING,0.0,0,6,6,10.81,10.795,2,30m,11.29,rel-vol 1.3x · regime FAVORABLE,False,6,9.7,9.5545,10.81,687,11.44,7.63,False
AAOZ,14.41,BASING,0.0,0,20,20,15.86,15.68,18,15m,8.81,60 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,20,14.41,14.1938,15.86,462,10.06,6.71,False
AAP,42.23,BASING,0.0,0,19,19,56.18,46.85,933,daily,10.94,35 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,19,42.23,41.5965,56.18,157,33.03,22.02,False
AAPL,334.11,BASING,0.0,0,13,13,340.03,339.73,30,daily,1.68,10 bear-built-above · rel-vol 0.9x · regime FAVORABLE,True,17,334.11,329.0983,340.03,19,1.77,1.18,False
AAPU,44.75,BASING,0.0,0,10,10,47.14,45.83,132,daily,2.41,5 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,12,44.75,44.0787,47.14,148,5.34,3.56,False
ABCL,11.87,BASING,0.0,0,4,4,12.14,12.13,1,10m,2.19,rel-vol 0.9x · regime FAVORABLE,True,4,11.87,11.6919,12.14,561,2.27,1.52,False
ABM,50.34,BASING,0.0,0,20,20,56.15,56.04,11,weekly,11.32,26 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,20,50.34,49.5849,56.15,132,11.54,7.69,False
ABNB,167.57,BASING,0.0,0,20,20,189.0,188.22,79,weekly,12.32,55 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,20,167.57,165.0564,189.0,39,12.79,8.53,False
ABT,102.14,BASING,0.0,0,18,18,120.73,108.61,1213,daily,6.33,23 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,18,102.14,100.6079,120.73,65,18.2,12.13,False
ABVX,103.49,BASING,0.0,0,18,18,113.58,113.0,58,daily,9.19,62 bear-built-above · rel-vol 1.7x · regime FAVORABLE,False,18,103.49,101.9376,113.58,64,9.75,6.5,False
ACAD,27.7,BASING,0.0,0,20,20,29.11,29.05,6,weekly,4.87,1 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,22,27.7,27.2845,29.11,240,5.09,3.39,False
ACHC,28.5,BASING,0.0,0,13,13,40.26,32.5,776,daily,14.04,4 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,13,28.5,28.0725,40.26,233,41.26,27.51,False
ACHR,5.2893,BASING,0.0,0,20,20,5.58,5.41,17,weekly,2.28,14 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,22,5.2893,5.21,5.58,1260,5.5,3.66,False
ACI,12.524,BASING,0.0,0,12,12,12.95,12.945,1,30m,3.36,12 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,12,12.524,12.3361,12.95,532,3.4,2.27,False
ACM,62.81,BASING,0.0,0,20,20,73.3,68.25,505,daily,8.66,37 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,20,62.81,61.8679,73.3,106,16.7,11.13,False
ACMR,64.8001,BASING,0.0,0,20,20,72.0,67.57,444,weekly,4.27,9 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,21,64.8001,63.8281,72.0,102,11.11,7.41,False
ACN,192.0,BASING,0.0,0,20,20,219.42,215.0,442,daily,11.98,20 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,23,192.0,189.12,219.42,34,14.28,9.52,False
ACVA,10.43,BASING,0.0,0,3,3,13.35,11.295,206,daily,8.29,rel-vol 1.1x · regime FAVORABLE,True,4,10.43,10.2736,13.35,639,28.0,18.66,False
ADBE,251.98,BASING,0.0,0,20,20,266.51,262.805,371,weekly,4.3,60 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,23,251.98,248.2003,266.51,26,5.77,3.84,False
ADBT,0.1581,BASING,0,0,0,0,,,,,0,rel-vol 1.6x · regime FAVORABLE,False,0,0.1581,0.1557,0.1739,42167,10.0,6.67,False
ADI,364.84,BASING,0.0,0,20,20,417.93,405.43,1250,daily,11.13,16 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,22,364.84,359.3674,417.93,18,14.55,9.7,False
ADM,85.05,BASING,0.0,0,20,20,86.01,85.71,31,daily,0.78,35 bear-built-above · rel-vol 1.1x · regime FAVORABLE,True,20,85.05,83.7742,86.01,78,1.13,0.75,False
ADPT,27.88,BASING,0.0,0,1,1,28.48,28.46,2,1m,2.08,1 bear-built-above · rel-vol 2.6x · regime FAVORABLE,True,1,27.88,27.4618,28.48,239,2.15,1.43,False
ADSK,222.35,BASING,0.0,0,19,19,237.52,232.08,544,daily,4.38,40 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,19,222.35,219.0147,237.52,29,6.82,4.55,False
AEG,9.12,BASING,0.0,0,12,12,9.41,9.39,2,daily,2.96,3 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,14,9.12,8.9832,9.41,730,3.18,2.12,False
AEHG,7.05,BASING,0.0,0,7,7,8.38,7.47,92,4h,5.96,rel-vol 1.7x · regime FAVORABLE,False,7,7.05,6.9442,8.38,945,18.87,12.58,False
AEHL,10.32,BASING,0.0,0,2,2,11.13,11.07,7,1m,7.27,2 bear-built-above · rel-vol 1.3x · regime FAVORABLE,True,3,10.32,10.1652,11.13,645,7.85,5.23,False
AEHR,87.45,BASING,0.0,0,13,13,94.5828,89.56,503,45m,2.41,7 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,13,87.45,86.1382,94.5828,76,8.16,5.44,False
AEIS,253.17,BASING,0.0,0,19,19,287.25,267.15,2011,weekly,5.52,22 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,19,253.17,249.3724,287.25,26,13.46,8.97,False
AEM,199.44,BASING,0.0,0,18,18,232.73,229.12,361,daily,14.88,25 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,18,199.44,196.4484,232.73,33,16.69,11.13,False
AEMD,1.42,BASING,0.0,0,20,20,1.53,1.48,6,weekly,4.23,17 bear-built-above · rel-vol 0.0x · regime FAVORABLE,False,20,1.42,1.3987,1.53,4694,7.75,5.16,False
AEO,14.9,BASING,0.0,0,14,14,17.22,17.11,11,daily,14.83,13 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,14,14.9,14.6765,17.22,447,15.57,10.38,False
AEON,0.2558,BASING,0.0,0,20,20,0.2862,0.278,1,daily,8.68,17 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,20,0.2558,0.252,0.2862,26062,11.88,7.92,False
AESI,13.57,BASING,0.0,0,20,20,13.82,13.66,17,weekly,0.66,17 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,20,13.57,13.3665,13.82,491,1.84,1.23,False
AEVA,14.56,BASING,0.0,0,20,20,15.52,14.66,86,weekly,0.69,20 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,22,14.56,14.3416,15.52,457,6.59,4.4,False
AFRM,73.2,BASING,0.0,0,18,18,77.06,75.8,127,weekly,3.55,2 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,18,73.2,72.102,77.06,91,5.27,3.52,False
AG,18.78,BASING,0.0,0,18,18,19.56,18.82,74,weekly,0.21,28 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,21,18.78,18.4983,19.56,354,4.15,2.77,False
AGCO,119.89,BASING,0.0,0,20,20,136.5,135.44,107,weekly,12.97,56 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,22,119.89,118.0917,136.5,55,13.85,9.24,False
AGEN,7.21,BASING,0.0,0,10,10,7.75,7.7401,1,1h,7.35,10 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,10,7.21,7.1018,7.75,924,7.49,4.99,False
AGI,35.0,BASING,0.0,0,18,18,36.93,35.7,123,daily,2.0,26 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,18,35.0,34.475,36.93,190,5.51,3.68,False
AGIO,32.95,BASING,0.0,0,20,20,39.69,37.36,233,daily,13.38,21 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,21,32.95,32.4558,39.69,202,20.46,13.64,False
AGL,89.65,BASING,0.0,0,20,20,105.0,100.59,441,30m,12.2,27 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,20,89.65,88.3053,105.0,74,17.12,11.41,False
AGNC,10.01,BASING,0.0,0,17,17,10.9,10.74,17,weekly,7.29,9 bear-built-above · rel-vol 1.9x · regime FAVORABLE,False,17,10.01,9.8598,10.9,666,8.89,5.93,False
AGQ,75.3809,BASING,0.0,0,18,18,84.22,77.52,671,daily,2.84,38 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,18,75.3809,74.2502,84.22,88,11.73,7.82,False
AGX,402.9,BASING,0.0,0,20,20,417.99,416.0,200,weekly,3.25,20 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,20,402.9,396.8565,417.99,16,3.75,2.5,False
AI,10.63,BASING,0.0,0,20,20,12.26,11.9,36,daily,11.95,30 bear-built-above · rel-vol 0.8x · regime FAVORABLE,True,21,10.63,10.4706,12.26,627,15.33,10.22,False
AIAI,3.42,BASING,0.0,0,20,20,3.95,3.88,8,daily,13.45,17 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,20,3.42,3.3687,3.95,1949,15.5,10.33,False
AIM,0.21,BASING,0.0,0,18,18,0.2217,0.2121,1,weekly,1.0,18 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,18,0.21,0.2068,0.2217,31746,5.57,3.71,False
AIR,117.23,BASING,0.0,0,18,18,125.48,122.5,299,weekly,4.5,42 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,18,117.23,115.4716,125.48,56,7.04,4.69,False
AKAM,105.7,BASING,0.0,0,17,17,122.97,121.49,149,daily,14.94,25 bear-built-above · rel-vol 0.8x · regime FAVORABLE,True,18,105.7,104.1145,122.97,63,16.34,10.89,False
AKAN,2.85,BASING,0.0,0,3,3,3.07,3.04,3,weekly,6.67,3 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,3,2.85,2.8073,3.07,2339,7.72,5.15,False
ALAB,277.19,BASING,0.0,0,18,18,290.8,280.68,1013,45m,1.26,25 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,18,277.19,273.0322,290.8,24,4.91,3.27,False
ALB,111.37,BASING,0.0,0,18,18,117.52,116.06,146,weekly,4.21,46 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,18,111.37,109.6994,117.52,59,5.52,3.68,False
ALC,66.31,BASING,0.0,0,19,19,70.5,69.64,86,weekly,5.02,55 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,19,66.31,65.3153,70.5,100,6.32,4.21,False
ALGT,79.48,BASING,0.0,0,18,18,85.75,84.69,107,weekly,6.56,12 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,18,79.48,78.2878,85.75,83,7.89,5.26,False
ALH,21.55,BASING,0.0,0,20,20,25.47,24.1,137,weekly,11.83,29 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,20,21.55,21.2267,25.47,309,18.19,12.13,False
ALHC,8.84,BASING,0.0,0,20,20,9.39,9.385,1,1h,6.17,21 bear-built-above · rel-vol 3.7x · regime FAVORABLE,False,20,8.84,8.7074,9.39,754,6.22,4.15,False
ALKT,18.96,BASING,0.0,0,20,20,19.88,19.56,33,daily,3.16,36 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,20,18.96,18.6756,19.88,351,4.85,3.23,False
ALM,13.99,BASING,0.0,0,8,8,14.7,14.68,2,daily,4.93,7 bear-built-above · rel-vol 0.8x · regime FAVORABLE,True,8,13.99,13.7802,14.7,476,5.08,3.38,False
ALMR,29.45,BASING,0.0,0,20,20,33.0,32.7,30,daily,11.04,10 bear-built-above · rel-vol 1.5x · regime FAVORABLE,False,20,29.45,29.0083,33.0,226,12.05,8.04,False
ALMS,8.06,BASING,0.0,0,20,20,9.22,9.18,5,daily,13.9,12 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,20,8.06,7.9391,9.22,827,14.39,9.59,False
ALNY,243.38,BASING,0.0,0,20,20,249.99,246.99,300,daily,1.48,27 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,20,243.38,239.7293,249.99,27,2.72,1.81,False
ALOY,8.41,BASING,0.0,0,19,19,9.54,9.25,29,daily,9.99,35 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,19,8.41,8.2838,9.54,792,13.44,8.96,False
ALSN,118.64,BASING,0.0,0,19,19,126.94,123.66,329,weekly,4.23,71 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,19,118.64,116.8604,126.94,56,7.0,4.66,False
ALTO,3.9886,BASING,0.0,0,20,20,4.365,4.34,3,30m,8.81,14 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,20,3.9886,3.9288,4.365,1671,9.44,6.29,False
AMAT,424.81,BASING,0.0,0,17,17,492.32,481.875,1045,weekly,13.43,19 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,17,424.81,418.4378,492.32,15,15.89,10.59,False
AMBA,63.82,BASING,0.0,0,20,20,73.73,72.69,105,weekly,13.9,26 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,20,63.82,62.8627,73.73,104,15.53,10.35,False
AMBQ,58.8837,BASING,0.0,0,20,20,66.91,64.5,241,daily,9.54,70 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,20,58.8837,58.0004,66.91,113,13.63,9.09,False
AMC,2.64,BASING,0.0,0,17,17,3.06,3.03,4,4h,14.77,7 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,17,2.64,2.6004,3.06,2525,15.91,10.61,False
AMD,522.9,BASING,0.0,0,7,7,545.5,545.09,41,45m,4.24,3 bear-built-above · rel-vol 1.3x · regime FAVORABLE,True,7,522.9,515.0565,545.5,12,4.32,2.88,False
AMDL,58.82,BASING,0.0,0,7,7,65.17,65.01,16,30m,10.52,3 bear-built-above · rel-vol 1.5x · regime FAVORABLE,True,7,58.82,57.9377,65.17,113,10.8,7.2,False
AMIX,4.07,BASING,0.0,0,20,20,4.59,4.47,13,weekly,9.83,25 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,20,4.07,4.009,4.59,1638,12.78,8.52,False
AMKR,47.33,BASING,0.0,0,18,18,51.65,49.69,197,45m,4.99,22 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,18,47.33,46.62,51.65,140,9.13,6.08,False
AMLX,32.63,BASING,0.0,0,20,20,34.1,33.49,61,weekly,2.64,23 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,20,32.63,32.1406,34.1,204,4.51,3.0,False
AMN,34.92,BASING,0.0,0,12,12,40.92,36.25,468,daily,3.81,6 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,12,34.92,34.3962,40.92,190,17.18,11.45,False
AMPL,13.53,BASING,0.0,0,16,16,14.1,13.83,27,daily,2.22,1 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,16,13.53,13.327,14.1,492,4.21,2.81,False
AMR,189.49,BASING,0.0,0,20,20,209.41,205.32,410,weekly,8.35,51 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,20,189.49,186.6476,209.41,35,10.51,7.01,False
AMRX,17.8415,BASING,0.0,0,20,20,19.14,19.01,13,30m,6.55,10 bear-built-above · rel-vol 3.0x · regime FAVORABLE,False,21,17.8415,17.5739,19.14,373,7.28,4.85,False
AMTM,19.994,BASING,0.0,0,19,19,20.6,20.24,37,30m,1.23,21 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,19,19.994,19.6941,20.6,333,3.03,2.02,False
AMZN,249.1,BASING,0.0,0,20,20,256.675,253.15,353,weekly,1.63,31 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,22,249.1,245.3635,256.675,26,3.04,2.03,False
AMZU,34.44,BASING,0.0,0,19,19,36.57,35.68,90,weekly,3.6,22 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,19,34.44,33.9234,36.57,193,6.18,4.12,False
ANDG,55.09,BASING,0.0,0,17,17,56.275,55.77,51,1h,1.23,9 bear-built-above · rel-vol 0.5x · regime FAVORABLE,True,17,55.09,54.2637,56.275,121,2.15,1.43,False
ANET,200.5,BASING,0.0,0,6,6,204.76,204.4,36,45m,1.95,rel-vol 0.9x · regime FAVORABLE,False,6,200.5,197.4925,204.76,33,2.12,1.42,False
ANF,141.5,BASING,0.0,0,20,20,160.04,146.96,1308,weekly,3.86,54 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,24,141.5,139.3775,160.04,47,13.1,8.73,False
ANGX,5.31,BASING,0.0,0,16,16,5.95,5.83,13,daily,9.79,14 bear-built-above · rel-vol 1.6x · regime FAVORABLE,True,17,5.31,5.2303,5.95,1255,12.05,8.04,False
AOUT,15.74,BASING,0.0,0,1,1,17.67,17.6,8,daily,11.82,rel-vol 0.2x · regime FAVORABLE,True,1,15.74,15.5039,17.67,423,12.26,8.17,False
APA,44.89,BASING,0.0,0,20,20,45.24,45.23,2,15m,0.76,40 bear-built-above · rel-vol 1.7x · regime FAVORABLE,True,20,44.89,44.2167,45.24,148,0.78,0.52,False
