ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
CHSN,SHORT,9.82,3.55,1.64,1.01,1.15,1.0802,2568953,16853,152.43,0.11,True,1.12,1.0802,1.091,1.0586,9257,99.99,93.533,1.138,COLD,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.1531,2.32,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
GRRR,SHORT,26.54,18.5,21.45,16.0,21.39,17.75,868708,319816,2.72,0.32,True,21.78,17.75,17.9275,17.395,563,99.93,54.6672,0.874,HOT,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,1.5174,27.65,LOW
BNRG,SHORT,6.67,-14.13,2.1,1.26,1.3,1.5407,7057750,2938519,2.4,0.33,True,1.35,1.5407,1.5561,1.5099,6490,99.99,16.2448,1.114,WEAK,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.3011,0.54,HIGH (low-priced low-float — verify locate before entering)
URG,SHORT,3.81,1.9,2.18,2.02,2.18,2.06,735604,227095,3.24,0.25,True,2.1,2.06,2.0806,2.0188,4854,99.99,9.5507,0.922,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.1359,397.33,MEDIUM
