ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
SURG,BULL_BOUNCE_PENDING,LONG,70.2,0.59,0.58,0.62,,7374,2.18,FAVORABLE,18.84,0.5969,DEEP_BELOW,-0.827,3.45,2.8136,281.4% (EXTREME — almost always reverts),FALLING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 4.2, ""near_pullback"": -4.0, ""obv_falling_pending"": -2.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""sector_top_quartile"": 3.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $0.59 (1m 1tk MINOR gap body) | only 1.1% below — shallow entry, historically weak (22% WR) | OBV softer near-term — normal during pullback wait | hot volume 18.8x avg | float rotation 2.81x — parabolic engagement | COMMS STRONG (STRONG) — sector tailwind | breakout volume surge — real demand active | SPY FAVORABLE",LIMIT BUY @ $0.59 on pullback (1.1% below current $0.60). Stop $0.58. Anchor: 1m 1tk.,2026-07-02T05:45:09
JEM,BULL_BOUNCE_PENDING,LONG,84.0,11.28,9.31,11.84,,50,0.29,FAVORABLE,6.85,3.65,DEEP_BELOW,-0.973,135.0,43.0629,4306.3% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""far_pullback"": 4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""sector_top_quartile"": 3.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","BUY-STOP: tape already cleared the $3.25 anchor - enter on strength above today's high, no pullback | 11.0% below — far pullback, patience required but edge is real (52% WR) | OBV rising — accumulation underneath | hot volume 6.8x avg | float rotation 43.06x — parabolic engagement | CONS_DISC STRONG (STRONG) — sector tailwind | breakout volume surge — real demand active | SPY FAVORABLE | BREAKOUT_FOLLOW: open $8.60 cleared anchor $3.25, 4/4 strength, regime FAVORABLE — buy-stop $11.28, 1.5xATR stop","BUY-STOP @ $11.28 (above today's high $11.27). Stop $9.31 (1.5xATR). Score 84, strength=4/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-07-02T05:45:09
PLTR,BULL_BOUNCE_PENDING,LONG,82.8,125.7,116.09,140.32,,10,1.52,FAVORABLE,1.37,128.27,DEEP_BELOW,-0.3819,207.52,0.0244,2.4% (normal),RISING,True,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 8.8, ""vacuum_tier"": 6.0, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""exhaustion_warning"": -3.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $118.36 (daily 338tk VACUUM gap body) | 6.4% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | exhaustion: +17.2% over 5d on declining volume (-5.6%/day), no capitulation in last 10d, $3.49 (0.5× ATR) to daily 150tk bear gap | SPY FAVORABLE",LIMIT BUY @ $125.70 (2% pullback cap; anchor at $118.36 too far). Stop $116.09. Anchor: daily 338tk.,2026-07-02T05:45:08
LHAI,BULL_BOUNCE_PENDING,LONG,100.0,1.91,1.81,2.01,,1047,1.0,FAVORABLE,19.89,1.9096,DEEP_BELOW,-0.9145,22.33,20.8499,2085.0% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 15.0, ""conviction_tier"": 10.0, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""sector_bottom_quartile"": -3.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","MARKET: score 100 CONVICTION - take entry now at $1.91, not waiting for the $1.27 pullback | 4.7% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | hot volume 19.9x avg | float rotation 20.85x — parabolic engagement | REAL_EST WEAK (WEAK) — sector headwind | breakout volume surge — real demand active | SPY FAVORABLE",MARKET BUY @ ~$1.91 (CONVICTION score 100). Stop $1.81. Anchor: daily 111tk @ $1.27.,2026-07-02T05:45:09
OPEN,BULL_BOUNCE_PENDING,LONG,66.0,4.82,4.6,5.28,5.34,459,2.11,FAVORABLE,1.92,4.92,DEEP_BELOW,-0.5323,10.52,0.1029,10.3% (active),RISING,False,"{""structural_anchor_below"": 14.0, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""sector_bottom_quartile"": -3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $4.70 (15m 1tk MINOR gap body) | 4.5% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | REAL_EST WEAK (WEAK) — sector headwind | SPY FAVORABLE",LIMIT BUY @ $4.82 (2% pullback cap; anchor at $4.70 too far). Stop $4.6. Anchor: 15m 1tk.,2026-07-02T05:45:08
PATH,BULL_BOUNCE_PENDING,LONG,72.0,11.34,10.48,12.96,,115,1.87,FAVORABLE,,11.575,,,,,,,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 15.0, ""moderate_pullback"": 8.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $10.69 (weekly 33tk COMPRESSION gap body) | 6.3% below — moderate pullback, sweet spot (49% WR) | SPY FAVORABLE",LIMIT BUY @ $11.34 (2% pullback cap; anchor at $10.69 too far). Stop $10.48. Anchor: weekly 33tk.,2026-07-02T05:45:07
CANF,BULL_BOUNCE_PENDING,LONG,96.2,3.93,3.73,4.13,,508,1.0,FAVORABLE,13.73,3.93,DEEP_BELOW,-0.8129,21.0,26.8329,2683.3% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 11.2, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","MARKET: score 96 CONVICTION - take entry now at $3.93, not waiting for the $3.67 pullback | 6.1% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | hot volume 13.7x avg | float rotation 26.83x — parabolic engagement | breakout volume surge — real demand active | SPY FAVORABLE",MARKET BUY @ ~$3.93 (CONVICTION score 96). Stop $3.73. Anchor: 1m 3tk @ $3.67.,2026-07-02T05:45:09
AUR,BULL_BOUNCE_PENDING,LONG,62.4,6.98,6.61,7.97,8.11,269,2.68,FAVORABLE,1.24,7.12,BELOW,-0.1687,8.56,0.0206,2.1% (normal),FALLING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 9.4, ""moderate_pullback"": 8.0, ""obv_falling_pending"": -2.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $6.76 (1h 25tk MINOR gap body) | 3.2% below — moderate pullback, sweet spot (49% WR) | OBV softer near-term — normal during pullback wait | SPY FAVORABLE",LIMIT BUY @ $6.98 (2% pullback cap; anchor at $6.76 too far). Stop $6.61. Anchor: 1h 25tk.,2026-07-02T05:45:09
HIMS,BULL_BOUNCE_PENDING,LONG,76.7,38.54,34.5,40.47,,24,0.48,FAVORABLE,1.45,37.34,DEEP_BELOW,-0.4698,70.43,0.1211,12.1% (active),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 11.7, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","BUY-STOP: tape already cleared the $34.89 anchor - enter on strength above today's high, no pullback | 6.0% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | SPY FAVORABLE | BREAKOUT_FOLLOW: open $35.10 cleared anchor $34.89, 2/4 strength, regime FAVORABLE — buy-stop $38.54, 1.5xATR stop","BUY-STOP @ $38.54 (above today's high $38.50). Stop $34.5 (1.5xATR). Score 77, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-07-02T05:45:07
COTY,BULL_BOUNCE_PENDING,LONG,69.8,2.21,2.08,2.47,,766,1.96,FAVORABLE,0.99,2.26,DEEP_BELOW,-0.576,5.33,0.0198,2.0% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 6.7, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $2.12 (15m 3tk MINOR gap body) | 5.8% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | SPY FAVORABLE",LIMIT BUY @ $2.21 (2% pullback cap; anchor at $2.12 too far). Stop $2.08. Anchor: 15m 3tk.,2026-07-02T05:45:10
