ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
NVDA,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,205.62,209.23,199.89,190.84,27,1.59,HOSTILE,203.41,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T07:20:09.561831
IFNNY,SHORT,CONVICTION,96.5,BEAR_REJECTION_PENDING,91.11,97.25,78.87,77.1,16,1.99,HOSTILE,90.0,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T07:23:08.336548
ALK,SHORT,CONVICTION,94.0,BEAR_REJECTION_PENDING,44.52,46.25,41.34,39.41,57,1.84,HOSTILE,44.4,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T07:22:14.489937
HOV,SHORT,CONVICTION,90.4,BEAR_REJECTION_PENDING,114.05,116.05,106.55,101.76,50,3.75,HOSTILE,113.7,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T07:25:13.094497
MASI,SHORT,CONVICTION,86.5,BEAR_REJECTION_PENDING,181.5,184.07,175.0,175.2,38,2.53,HOSTILE,179.95,LIMIT,2,VACUUM,2026-06-10,2026-06-10T07:26:50.889082
HRI,SHORT,CONVICTION,85.2,BEAR_REJECTION_PENDING,151.62,154.23,136.85,134.0,38,5.66,HOSTILE,149.92,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T07:24:34.451580
RH,SHORT,CONVICTION,85.0,BEAR_REJECTION_PENDING,151.65,154.25,138.0,141.85,38,5.26,HOSTILE,150.09,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T07:24:10.947935
LOAR,SHORT,CONVICTION,84.1,BEAR_REJECTION_PENDING,66.81,70.28,60.0,56.52,28,1.96,HOSTILE,65.5,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T07:24:11.868745
ALHC,SHORT,CONVICTION,79.0,BEAR_REJECTION_PENDING,19.52,23.58,18.55,,24,0.24,HOSTILE,19.14,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T07:21:23.455370
ANRO,SHORT,CONVICTION,77.8,BEAR_REJECTION_PENDING,20.42,21.04,18.4,18.54,160,3.23,HOSTILE,20.4,LIMIT,5,MINOR,2026-06-10,2026-06-10T07:24:42.541748
CHWY,SHORT,CONVICTION,76.7,BEAR_REJECTION_PENDING,22.35,23.08,20.64,20.15,135,2.32,HOSTILE,21.91,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T07:19:43.351133
MKSI,SHORT,CONVICTION,76.6,BEAR_REJECTION_PENDING,321.38,324.94,311.79,288.33,28,2.7,HOSTILE,320.93,LIMIT,5,VACUUM,2026-06-10,2026-06-10T07:23:58.036799
UFPT,SHORT,CONVICTION,76.0,BEAR_REJECTION_PENDING,230.6,233.41,222.17,222.17,35,3.0,HOSTILE,230.55,LIMIT,5,MINOR,2026-06-10,2026-06-10T07:25:06.796875
IIPR,SHORT,CONVICTION,75.8,BEAR_REJECTION_PENDING,59.46,60.64,52.43,50.42,84,5.95,HOSTILE,59.01,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T07:26:58.791946
FND,SHORT,CONVICTION,75.7,BEAR_REJECTION_PENDING,50.63,51.66,46.43,45.56,97,4.09,HOSTILE,50.46,LIMIT,5,COMPRESSION,2026-06-10,2026-06-10T07:22:31.996488
NEO,SHORT,CONVICTION,75.0,BEAR_REJECTION_PENDING,11.67,14.02,11.09,,42,0.25,HOSTILE,11.44,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T07:23:06.354548
RGEN,SHORT,CONVICTION,74.4,BEAR_REJECTION_PENDING,133.11,142.89,116.61,,10,1.69,HOSTILE,130.5,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T07:23:39.143059
ACLS,SHORT,CONVICTION,74.2,BEAR_REJECTION_PENDING,158.44,162.48,146.09,145.96,24,3.06,HOSTILE,158.0,LIMIT,5,VACUUM,2026-06-10,2026-06-10T07:23:55.223955
VSH,SHORT,CONVICTION,72.5,BEAR_REJECTION_PENDING,56.88,59.09,49.76,49.76,45,3.22,HOSTILE,56.4,LIMIT,5,CONVICTION,2026-06-10,2026-06-10T07:21:13.156068
SNDK,SHORT,CONVICTION,72.0,BEAR_REJECTION_PENDING,1605.06,1647.13,1535.21,1495.85,2,1.66,HOSTILE,1600.0,LIMIT,5,VACUUM,2026-06-10,2026-06-10T07:21:25.642578
