ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
MLGO,SHORT,12.53,10.61,6.9,3.98,5.33,4.0672,7840224,16121,486.32,0.03,True,4.55,4.0672,4.1079,3.9859,2458,99.97,132.3614,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.287,10.94,MEDIUM
SPAI,SHORT,12.41,-7.94,5.72,3.8625,3.8625,4.76,2759646,5942,464.41,0.48,True,4.41,4.76,4.8076,4.6648,2100,99.96,90.144,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.3663,20.92,MEDIUM
DVLT,SHORT,18.1,11.88,0.696,0.48,0.6298,0.5165,25932982,2043888,12.69,0.17,True,0.5861,0.5165,0.5217,0.5062,19361,100.0,85.3124,1.0,,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,0.0589,855.56,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
NU,SHORT,6.11,5.72,12.55,12.14,12.5,12.19,1259817,223164,5.65,0.12,True,12.93,12.19,12.3119,11.9462,820,99.96,22.9924,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.3954,4860.6,LOW
EDBL,SHORT,15.05,-40.12,0.65,0.35,0.48,0.5773,14570185,6011460,2.42,0.76,False,0.412,0.5773,0.5831,0.5658,17322,100.0,21.0609,1.0,,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,0.0526,5.21,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
LOBO,SHORT,3.26,-14.46,0.7899,0.6,0.6503,0.7099,2333611,476258,4.9,0.58,False,0.6202,0.7099,0.717,0.6957,14086,100.0,7.7692,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.0477,13.84,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
