pick_id,day,panel,ticker,side,setup,verdict,score,score_band,entry_type,entry,stop,target,rr,auction_long_class,auction_short_class,auction_or_state,auction_or_position,auction_day_position,first_seen,last_seen,trackable,track_skip_reason,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,notes
ba230490f8830acd,2026-07-24,ATH_LONG,AMRX,LONG,APPROACH_RECLAIM,ACTIONABLE_WATCH,67.0,60-69,LIMIT,17.93,17.13,18.39,0.58,,,,,,2026-07-24T08:35:53,2026-07-24T08:35:53,True,,OPEN_WIN,0.09,0.1,-0.13,0.09,2026-07-24T10:07:00,,18.0,Approach/reclaim: hold the current shelf and push back toward the 52w high.
9a80a1e228ce3f42,2026-07-24,ATH_LONG,DRH,LONG,APPROACH_RECLAIM,ACTIONABLE_WATCH,71.0,70-79,LIMIT,12.64,12.08,13.05,0.73,,,,,,2026-07-24T08:35:53,2026-07-24T08:35:53,True,,NO_FILL,0.0,0.0,0.0,,,,12.87,Approach/reclaim: hold the current shelf and push back toward the 52w high.
7ca7a05592fbe8b8,2026-07-24,ATH_LONG,GNW,LONG,APPROACH_RECLAIM,WATCH_ONLY,59.0,<60,LIMIT,9.89,9.45,10.2,0.7,,,,,,2026-07-24T08:35:53,2026-07-24T08:35:53,True,,NO_DATA,,0.42,-0.09,0.07,2026-07-24T09:04:00,,9.92,Approach/reclaim: hold the current shelf and push back toward the 52w high.
94e31d649c9f2661,2026-07-24,ATH_LONG,NHP,LONG,APPROACH_RECLAIM,WATCH_ONLY,54.0,<60,LIMIT,15.8,15.09,16.25,0.63,,,,,,2026-07-24T08:35:53,2026-07-24T08:35:53,True,,NO_FILL,0.0,0.0,0.0,,,,15.99,Approach/reclaim: hold the current shelf and push back toward the 52w high.
d27224dd7f1cebb7,2026-07-24,ATH_LONG,VTRS,LONG,APPROACH_RECLAIM,ACTIONABLE_WATCH,70.0,70-79,LIMIT,17.25,16.48,17.68,0.56,,,,,,2026-07-24T08:35:53,2026-07-24T08:35:53,True,,OPEN_FLAT,0.0,0.14,-0.07,0.0,2026-07-24T10:07:00,,17.25,Approach/reclaim: hold the current shelf and push back toward the 52w high.
d9e0dd783da82d85,2026-07-24,MICRO_CLOCKS,AAOX,LONG,MICRO_CLOCK_BOUNCE_PHASE,BOUNCE_PHASE,70.0,70-79,SHADOW_REFERENCE,20.2,19.19,22.22,2.0,,,,,,2026-07-24T11:39:27-04:00,2026-07-24T11:39:27-04:00,True,SHADOW_ONLY_CLOCK_NOT_A_BOT_ROUTE,NO_FILL,0.0,0.0,0.0,,,,12.31,Stock Clock / Micro Clocks phase candidate bridged into the contract spine.
26ec6bbf7d7a005c,2026-07-24,MICRO_CLOCKS,AAPL,LONG,MICRO_CLOCK_BOUNCE_PHASE,BOUNCE_PHASE,70.0,70-79,SHADOW_REFERENCE,312.25,296.6375,343.475,2.0,,,,,,2026-07-24T11:39:27-04:00,2026-07-24T11:39:27-04:00,True,SHADOW_ONLY_CLOCK_NOT_A_BOT_ROUTE,OPEN_WIN,1.38,1.42,1.26,1.38,2026-07-24T11:40:00,,333.8,Stock Clock / Micro Clocks phase candidate bridged into the contract spine.
d5357d7e214c269c,2026-07-24,MICRO_CLOCKS,ABEO,LONG,MICRO_CLOCK_BOUNCE_PHASE,BOUNCE_PHASE,70.0,70-79,SHADOW_REFERENCE,7.1016,6.7465,7.8118,2.0,,,,,,2026-07-24T11:39:27-04:00,2026-07-24T11:39:27-04:00,True,SHADOW_ONLY_CLOCK_NOT_A_BOT_ROUTE,NO_FILL,0.0,0.0,0.0,,,,6.11,Stock Clock / Micro Clocks phase candidate bridged into the contract spine.
870b60ac7d7a8cab,2026-07-24,MICRO_CLOCKS,ABTS,LONG,MICRO_CLOCK_BOUNCE_PHASE,BOUNCE_PHASE,70.0,70-79,SHADOW_REFERENCE,1.54,1.463,1.694,2.0,,,,,,2026-07-24T11:39:27-04:00,2026-07-24T11:39:27-04:00,True,SHADOW_ONLY_CLOCK_NOT_A_BOT_ROUTE,NO_FILL,0.0,0.0,0.0,,,,1.16,Stock Clock / Micro Clocks phase candidate bridged into the contract spine.
d0e11752a96ead08,2026-07-24,MICRO_CLOCKS,AMZN,LONG,MICRO_CLOCK_BOUNCE_PHASE,BOUNCE_PHASE,70.0,70-79,SHADOW_REFERENCE,257.42,244.549,283.162,2.0,,,,,,2026-07-24T11:39:27-04:00,2026-07-24T11:39:27-04:00,True,SHADOW_ONLY_CLOCK_NOT_A_BOT_ROUTE,NO_FILL,0.0,0.0,0.0,,,,231.5504,Stock Clock / Micro Clocks phase candidate bridged into the contract spine.
22ddadbd85034609,2026-07-24,MICRO_CLOCKS,DDS,LONG,MICRO_CLOCK_FRESH,FRESH_ADVANCE,95.0,90+,SHADOW_REFERENCE,613.5,582.825,674.85,2.0,,,,,,2026-07-24T11:39:27-04:00,2026-07-24T11:39:27-04:00,True,SHADOW_ONLY_CLOCK_NOT_A_BOT_ROUTE,NO_FILL,0.0,0.0,0.0,,,,568.05,Stock Clock / Micro Clocks phase candidate bridged into the contract spine.
8de7c71f526bf8a0,2026-07-24,MICRO_CLOCKS,RVTY,LONG,MICRO_CLOCK_BOUNCE_PHASE,BOUNCE_PHASE,70.0,70-79,SHADOW_REFERENCE,99.73,94.7435,109.703,2.0,,,,,,2026-07-24T11:39:27-04:00,2026-07-24T11:39:27-04:00,True,SHADOW_ONLY_CLOCK_NOT_A_BOT_ROUTE,TARGET_HIT,2.0,2.32,2.11,2.15,2026-07-24T11:40:00,2026-07-24T11:40:00,110.47,Stock Clock / Micro Clocks phase candidate bridged into the contract spine.
e8d152dc41eb3bc7,2026-07-24,MICRO_CLOCKS,TPB,LONG,MICRO_CLOCK_BOUNCE_PHASE,BOUNCE_PHASE,70.0,70-79,SHADOW_REFERENCE,95.225,90.4637,104.7475,2.0,,,,,,2026-07-24T11:39:27-04:00,2026-07-24T11:39:27-04:00,True,SHADOW_ONLY_CLOCK_NOT_A_BOT_ROUTE,NO_FILL,0.0,0.0,0.0,,,,76.12,Stock Clock / Micro Clocks phase candidate bridged into the contract spine.
b261fa6b525ebeb0,2026-07-24,MICRO_CLOCKS,VCX,LONG,MICRO_CLOCK_FRESH,FRESH_ADVANCE,95.0,90+,SHADOW_REFERENCE,227.03,215.6785,249.733,2.0,,,,,,2026-07-24T11:39:27-04:00,2026-07-24T11:39:27-04:00,True,SHADOW_ONLY_CLOCK_NOT_A_BOT_ROUTE,NO_FILL,0.0,0.0,0.0,,,,55.37,Stock Clock / Micro Clocks phase candidate bridged into the contract spine.
99f9d4a28c693329,2026-07-24,MICRO_CLOCKS,WS,LONG,MICRO_CLOCK_BOUNCE_PHASE,BOUNCE_PHASE,70.0,70-79,SHADOW_REFERENCE,41.12,39.064,45.232,2.0,,,,,,2026-07-24T11:39:27-04:00,2026-07-24T11:39:27-04:00,True,SHADOW_ONLY_CLOCK_NOT_A_BOT_ROUTE,NO_FILL,0.0,0.0,0.0,,,,35.98,Stock Clock / Micro Clocks phase candidate bridged into the contract spine.
df7e18de8e26b7a1,2026-07-24,MUSTARD_RELOAD,ABEO,LONG,WAIT_FOR_GREEN_VOLUME_RECLAIM,WAIT_FOR_GREEN_VOLUME_RECLAIM,49.0,<60,LIMIT,6.1673,6.0143,6.2413,0.48,AVOID_LONG,FIRST_RALLY_SHORT_ZONE,BELOW_ORL,0.0,0.222,2026-07-24T11:45,2026-07-24T11:45,True,,OPEN_LOSS,-0.37,0.15,-0.9,-0.37,2026-07-24T11:45:00,,6.11,Mustard reload shelf retest/reclaim candidate.
0ffb05e9f5c435d2,2026-07-24,MUSTARD_RELOAD,ABEO,LONG,WAIT_FOR_GREEN_VOLUME_RECLAIM,WAIT_FOR_GREEN_VOLUME_RECLAIM,31.0,<60,LIMIT,6.06,5.5341,6.1327,0.14,,,,,,2026-07-24T16:00,2026-07-24T16:00,True,,OPEN_WIN,0.1,0.1,-0.0,0.1,2026-07-24T16:01:00,,6.11,Mustard reload shelf retest/reclaim candidate.
af86f74b6a93d798,2026-07-24,MUSTARD_RELOAD,ABSI,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,7.85,7.3711,7.9442,0.2,AVOID_LONG,AVOID_SHORT_CHASE,BELOW_ORL,0.0,0.0,2026-07-24T11:45,2026-07-24T11:45,True,,OPEN_LOSS,-0.73,0.06,-0.73,-0.73,2026-07-24T11:45:00,,7.5021,Mustard reload shelf retest/reclaim candidate.
ed1001e0f1da7164,2026-07-24,MUSTARD_RELOAD,ABSI,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,7.5651,7.2815,7.6559,0.32,,,,,,2026-07-24T16:00,2026-07-24T16:00,True,,TARGET_HIT,0.32,1.0,-0.22,-0.22,2026-07-24T16:00:00,2026-07-24T16:21:00,7.5021,Mustard reload shelf retest/reclaim candidate.
bf49b1c165fa0bed,2026-07-24,MUSTARD_RELOAD,ACRS,LONG,WAIT_FOR_GREEN_VOLUME_RECLAIM,WAIT_FOR_GREEN_VOLUME_RECLAIM,49.0,<60,LIMIT,5.3607,5.2767,5.4237,0.75,AVOID_LONG,AVOID_SHORT_CHASE,BELOW_ORL,0.0,0.0,2026-07-24T11:45,2026-07-24T11:45,True,,STOPPED,-1.0,0.17,-1.91,-1.91,2026-07-24T11:45:00,2026-07-24T14:15:00,5.2,Mustard reload shelf retest/reclaim candidate.
fbfad21204bcf459,2026-07-24,MUSTARD_RELOAD,ACRS,LONG,WAIT_FOR_GREEN_VOLUME_RECLAIM,WAIT_FOR_GREEN_VOLUME_RECLAIM,31.0,<60,LIMIT,5.23,4.8312,5.2928,0.16,,,,,,2026-07-24T16:00,2026-07-24T16:00,True,,OPEN_LOSS,-0.08,0.0,-0.08,-0.08,2026-07-24T16:00:00,,5.2,Mustard reload shelf retest/reclaim candidate.
252a43860a4f05fb,2026-07-24,MUSTARD_RELOAD,ALHC,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,19.9699,19.5971,20.2095,0.64,AVOID_LONG,FIRST_RALLY_SHORT_ZONE,BELOW_ORL,0.0,0.121,2026-07-24T11:45,2026-07-24T11:45,True,,STOPPED,-1.0,0.3,-1.74,-1.45,2026-07-24T11:45:00,2026-07-24T14:51:00,19.43,Mustard reload shelf retest/reclaim candidate.
dd4c304067da300b,2026-07-24,MUSTARD_RELOAD,ALHC,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,3.0,<60,LIMIT,19.43,14.1075,19.6632,0.04,,,,,,2026-07-24T16:00,2026-07-24T16:00,True,,OPEN_FLAT,0.0,0.0,-0.0,0.0,2026-07-24T16:00:00,,19.43,Mustard reload shelf retest/reclaim candidate.
8a22536eb144f801,2026-07-24,MUSTARD_RELOAD,BAND,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,59.64,56.331,60.3557,0.22,NEUTRAL,AVOID_SHORT,OR_TOP_THIRD,0.686,0.613,2026-07-24T11:45,2026-07-24T11:45,True,,TARGET_HIT,0.22,0.62,-0.14,0.04,2026-07-24T11:45:00,2026-07-24T13:03:00,59.78,Mustard reload shelf retest/reclaim candidate.
986a47a311e67182,2026-07-24,MUSTARD_RELOAD,BAND,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,11.0,<60,LIMIT,60.3605,58.7169,60.4093,0.03,,,,,,2026-07-24T15:45,2026-07-24T15:45,True,,OPEN_LOSS,-0.35,-0.07,-0.54,-0.35,2026-07-24T15:45:00,,59.78,Mustard reload shelf retest/reclaim candidate.
9f325cfcbef266f1,2026-07-24,MUSTARD_RELOAD,BAX,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,31.0,<60,LIMIT,22.565,21.4731,22.8358,0.25,PULLBACK_BUY_ZONE,NEUTRAL,OR_TOP_THIRD,0.918,0.673,2026-07-24T11:45,2026-07-24T11:45,True,,OPEN_LOSS,-0.15,0.03,-0.17,-0.15,2026-07-24T11:45:00,,22.4,Mustard reload shelf retest/reclaim candidate.
c3b00022baf7e692,2026-07-24,MUSTARD_RELOAD,BAX,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,15.0,<60,LIMIT,22.4498,21.4731,22.4263,,,,,,,2026-07-24T16:00,2026-07-24T16:00,False,long_levels_not_stop_entry_target,NOT_TRACKABLE,,,,,,,,Mustard reload shelf retest/reclaim candidate.
9b788e7feef5ee4d,2026-07-24,MUSTARD_RELOAD,BMNR,LONG,MUSTARD_MIXED_RESEARCH,MUSTARD_MIXED_RESEARCH,49.0,<60,LIMIT,15.975,15.0746,16.1667,0.21,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_BOTTOM_THIRD,0.221,0.26,2026-07-24T11:45,2026-07-24T11:45,True,,OPEN_LOSS,-0.19,0.16,-0.49,-0.19,2026-07-24T11:45:00,,15.8,Mustard reload shelf retest/reclaim candidate.
1486f2cad014c172,2026-07-24,MUSTARD_RELOAD,BMNR,LONG,MUSTARD_MIXED_RESEARCH,MUSTARD_MIXED_RESEARCH,49.0,<60,LIMIT,15.8,15.1943,15.9361,0.22,,,,,,2026-07-24T16:00,2026-07-24T16:00,True,,OPEN_FLAT,0.0,0.15,-0.08,0.0,2026-07-24T16:00:00,,15.8,Mustard reload shelf retest/reclaim candidate.
9c3aa1d1eaa57fe9,2026-07-24,MUSTARD_RELOAD,CAL,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,11.9,11.3553,12.0428,0.26,CONTINUATION_LONG,AVOID_SHORT,ABOVE_ORH,1.0,0.584,2026-07-24T11:45,2026-07-24T11:45,True,,OPEN_LOSS,-0.22,0.21,-0.3,-0.22,2026-07-24T11:45:00,,11.78,Mustard reload shelf retest/reclaim candidate.
3b74e908561f5b4b,2026-07-24,MUSTARD_RELOAD,CAL,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,11.8937,11.5335,12.0365,0.4,,,,,,2026-07-24T16:00,2026-07-24T16:00,True,,OPEN_LOSS,-0.32,-0.32,-0.32,-0.32,2026-07-24T16:00:00,,11.78,Mustard reload shelf retest/reclaim candidate.
df6e835c3d44cd11,2026-07-24,MUSTARD_RELOAD,CMPS,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,11.38,11.1771,11.5166,0.67,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_BOTTOM_THIRD,0.278,0.409,2026-07-24T11:45,2026-07-24T11:45,True,,TARGET_HIT,0.67,0.69,-0.91,-0.05,2026-07-24T11:49:00,2026-07-24T12:04:00,11.37,Mustard reload shelf retest/reclaim candidate.
5d651bd65d1c3644,2026-07-24,MUSTARD_RELOAD,CMPS,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,11.26,10.9939,11.3951,0.51,,,,,,2026-07-24T16:00,2026-07-24T16:00,True,,TARGET_HIT,0.51,0.53,-0.19,0.41,2026-07-24T16:00:00,2026-07-24T16:29:00,11.37,Mustard reload shelf retest/reclaim candidate.
43c69ba8847c0766,2026-07-24,MUSTARD_RELOAD,CORT,LONG,WAIT_FOR_GREEN_VOLUME_RECLAIM,WAIT_FOR_GREEN_VOLUME_RECLAIM,49.0,<60,LIMIT,95.71,92.7729,96.8585,0.39,AVOID_LONG,AVOID_SHORT_CHASE,BELOW_ORL,0.0,0.0,2026-07-24T11:45,2026-07-24T11:45,True,,OPEN_LOSS,-0.59,0.1,-0.59,-0.59,2026-07-24T11:45:00,,93.9766,Mustard reload shelf retest/reclaim candidate.
612a6bb64abff508,2026-07-24,MUSTARD_RELOAD,CORT,LONG,NO_PARENT_EDGE,NO_PARENT_EDGE,49.0,<60,LIMIT,95.36,92.7729,96.5043,0.44,,,,,,2026-07-24T16:00,2026-07-24T16:00,True,,OPEN_LOSS,-0.53,0.0,-0.53,-0.53,2026-07-24T16:00:00,,93.9766,Mustard reload shelf retest/reclaim candidate.
0354222045c8db3b,2026-07-24,MUSTARD_RELOAD,DDOG,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,6.0,<60,LIMIT,248.2345,237.8079,251.2133,0.29,AVOID_LONG_CHASE,AVOID_SHORT,ABOVE_ORH,1.0,1.0,2026-07-24T11:45,2026-07-24T11:45,True,,TARGET_HIT,0.29,0.6,-0.39,0.2,2026-07-24T11:45:00,2026-07-24T16:09:00,250.34,Mustard reload shelf retest/reclaim candidate.
0ef2340dd73889c5,2026-07-24,MUSTARD_RELOAD,DDOG,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,250.5252,237.8079,253.5315,0.24,,,,,,2026-07-24T16:00,2026-07-24T16:00,True,,TARGET_HIT,0.24,0.31,-0.31,-0.01,2026-07-24T16:00:00,2026-07-24T16:22:00,250.34,Mustard reload shelf retest/reclaim candidate.
a3cd689d396490a6,2026-07-24,MUSTARD_RELOAD,DYN,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,41.0,<60,LIMIT,24.83,23.5917,25.128,0.24,PULLBACK_BUY_ZONE,NEUTRAL,OR_TOP_THIRD,0.981,0.629,2026-07-24T11:45,2026-07-24T11:45,True,,OPEN_LOSS,-0.32,0.03,-0.52,-0.32,2026-07-24T11:45:00,,24.436,Mustard reload shelf retest/reclaim candidate.
1a6002345b341338,2026-07-24,MUSTARD_RELOAD,DYN,LONG,MUSTARD_MIXED_RESEARCH,MUSTARD_MIXED_RESEARCH,49.0,<60,LIMIT,24.529,22.2032,24.8233,0.13,,,,,,2026-07-24T16:00,2026-07-24T16:00,True,,OPEN_LOSS,-0.04,-0.04,-0.04,-0.04,2026-07-24T16:00:00,,24.436,Mustard reload shelf retest/reclaim candidate.
3aa3ad2208ccaea2,2026-07-24,MUSTARD_RELOAD,ERAS,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,17.0,<60,LIMIT,19.1833,18.6318,19.4135,0.42,,,,,,2026-07-24T16:00,2026-07-24T16:00,True,,OPEN_LOSS,-0.33,-0.13,-0.33,-0.33,2026-07-24T16:00:00,,19.0,Mustard reload shelf retest/reclaim candidate.
