ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,total_genesis,vol_ratio_today,vol_ratio_3d,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,news
SIDU,Long,PULLBACK,T3-LONG_WATCH,89,4.49,4.4801,5.3799,,9.9,0.0898,4.93,8.9,WAITING,2,2,"10m,5m",4.49,4.4801,HIGHWAY,EXCITED,1289246.0,1.6,1.6,2.0,48.6,22.0,8.0,66.34,HIGH,0.49,4.085,4.25,3.92,-7.8,PREMIUM,PREMIUM,108,13,28,99.9,B,,,,
RCT,Long,BREAKOUT,T3-LONG_WATCH,98,1.08,0.5701,2.0998,,2.0,0.5099,1.01,0.0,INSIDE,2,2,,,,OPEN_ROAD,EXCITED,,,,,,,,,LOW,9.72,0.91,0.57,1.25,119.3,MID,MID,64,2,25,3.5,C,False,19.7,True,
