ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
TQQQ,Long,BOUNCE,T1-STRONG_LONG,96,81.67,75.6891,93.6318,82.41,2.0,5.9809,81.67,2.1,CLOSE,2,2,"1d,30m",79.98,78.03,HIGHWAY,EXCITED,6427454701.0,0.9,0.9,1819886.0,0.0,12.6,53.0,8.0,,UNKNOWN,,82.41,81.95,82.87,1.1,DISCOUNT,DISCOUNT,5617,13,4045,99.9,A,,,,False,3.580085285714286,1.67,N/A,
SOXL,Long,PULLBACK,T1-STRONG_LONG,100,217.98,180.955,292.03,234.225,2.0,37.025,217.98,3.7,APPROACH,2,2,"1d,30m",209.89,190.6,HIGHWAY,EXCITED,94739207472.0,1.3,1.0,2093370.0,0.0,50.7,58.0,8.0,,UNKNOWN,,234.225,225.79,242.66,7.5,DISCOUNT,DISCOUNT,28061,22,16740,99.9,A,,,,False,23.92287142857143,1.55,N/A,
ALP,Long,PULLBACK,T2-LONG,70,0.4461,0.3783,0.5817,0.4869,2.0,0.0678,0.4461,3.6,APPROACH,1,1,10m,0.4303,0.4283,OPEN_ROAD,EXCITED,0.0,1.9,1.1,4851119.0,0.0,71.5,21.0,8.0,7.74,LOW,10.71,0.4869,0.4518,0.522,15.5,DISCOUNT,DISCOUNT,58,6,0,19.3,C,,,,False,0.07455714285714285,0.91,N/A,
ATPC,Long,BOUNCE,T2-LONG,100,2.85,2.7098,3.1304,3.065,2.0,0.1402,2.85,1.2,CLOSE,2,2,"1m,5m",2.8155,2.7936,OPEN_ROAD,EXCITED,11078.0,4.4,1.6,20510806.0,2.0,104.3,44.0,8.0,0.43,NANO,31.96,3.065,3.01,3.12,3.7,DISCOUNT,DISCOUNT,47,6,45,4.9,C,,,,True,0.4681857142857142,0.3,N/A,
BHVN,Long,PULLBACK,T2-LONG,100,10.71,9.78,12.57,,2.0,0.93,11.29,5.1,APPROACH,3,3,"10m,1h,4h",10.71,10.09,OPEN_ROAD,EXCITED,134248425.0,2.2,1.3,0.0,1.0,37.6,33.0,8.0,124.0,HIGH,0.04,10.115,10.07,10.16,0.9,PREMIUM,PREMIUM,328,7,190,7.3,B,,,,True,0.6749999999999998,1.38,N/A,
CERT,Long,BOUNCE,T3-LONG_WATCH,81,5.35,5.0537,5.9426,,2.0,0.2963,5.35,1.7,CLOSE,2,2,"1h,4h",5.26,5.21,OPEN_ROAD,EXCITED,8297372.0,1.2,1.1,0.0,0.0,21.5,25.0,8.0,107.3,HIGH,0.04,5.215,5.21,5.22,0.2,FLAT,FLAT,34,3,10,4.7,C,,,,True,0.3692857142857143,0.8,N/A,
CRI,Long,PULLBACK,T1-STRONG_LONG,100,39.36,36.1131,45.8538,,2.0,3.2469,39.36,4.6,APPROACH,2,2,"1h,4h",37.54,37.23,HIGHWAY,EXCITED,7291960.0,0.9,0.8,0.0,0.0,16.9,28.0,8.0,35.08,MED,0.03,38.87,38.4,39.34,2.4,PREMIUM,DISCOUNT,1298,8,762,99.9,A,,,,False,1.8217785714285715,1.78,N/A,
CZR,Long,BOUNCE,T1-STRONG_LONG,100,28.78,27.063,32.214,,2.0,1.717,28.78,0.2,CLOSE,8,7,"10m,15m,1d,1h,30m,4h,5m",28.735,27.9,HIGHWAY,EXCITED,216274633.0,1.1,0.8,7856121.0,0.0,6.9,16.0,8.0,192.72,HIGH,0.02,28.5575,28.38,28.735,1.3,PREMIUM,DISCOUNT,481,5,174,99.9,A,,,,False,0.9545357142857142,1.8,N/A,
DIOD,Long,PULLBACK,T2-LONG,100,98.26,93.411,108.8,,2.2,4.849,109.13,10.0,WAITING,2,2,"1d,4h",98.26,96.3,HIGHWAY,EXCITED,110859437.0,1.4,1.2,0.0,0.0,16.9,52.0,8.0,45.04,MED,0.02,109.16,108.24,110.08,1.7,MID,DISCOUNT,7914,13,5087,5.2,B,,,,False,6.313814285714287,0.77,N/A,
ENR,Long,BOUNCE,T1-STRONG_LONG,88,18.63,17.6346,20.6208,,2.0,0.9954,18.63,0.7,CLOSE,6,6,"10m,15m,1d,30m,4h,5m",18.5,18.18,OPEN_ROAD,EXCITED,21994131.0,0.8,0.9,0.0,0.0,22.1,25.0,8.0,60.52,HIGH,0.02,18.38,18.22,18.54,1.8,PREMIUM,MID,275,3,223,2.2,C,,,,True,0.8819571428571431,1.13,N/A,
