ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
FUSE,Long,T2-LONG,100,PULLBACK,1.75,1.69,1.97,1.78,2.26,1.61,0.0,1.71,STOPPED,-1.0,False,2026-04-13_1343,2026-04-13_0513
SIDU,Long,T1-STRONG_LONG,100,PULLBACK,3.95,3.88,4.62,4.83,4.95,3.68,0.0,22.28,STOPPED,-1.0,True,2026-04-13_1343,2026-04-13_0513
SKYQ,Long,T3-LONG_WATCH,93,PULLBACK,11.4,11.37,13.81,12.0,19.4499,11.02,0.0,5.26,STOPPED,-1.0,True,2026-04-13_1343,2026-04-13_0513
RXT,Long,T3-LONG_WATCH,49,PULLBACK,1.235,1.23,1.36,1.22,1.31,1.18,0.0,-1.21,STOPPED,-1.0,True,2026-04-13_1343,2026-04-13_0513
LWLG,Long,T3-LONG_WATCH,98,PULLBACK,10.0845,10.0,11.2,11.48,12.58,10.84,0.0,13.84,NO_FILL,0.0,True,2026-04-13_1343,2026-04-13_0513
ALOY,Long,T3-LONG_WATCH,62,PULLBACK,10.7733,10.64,12.895,12.84,13.0,11.06,0.0,19.18,NO_FILL,0.0,True,2026-04-13_1343,2026-04-13_0513
GPRK,Long,T1-STRONG_LONG,92,PULLBACK,9.07,9.05,9.64,9.95,10.07,9.57,1112590615.0,9.7,NO_FILL,0.0,True,2026-04-13_1343,2026-04-13_0513
STAK,Long,T2-LONG,89,PULLBACK,1.03,1.02,1.1603,1.13,1.2426,1.09,24959419.0,9.71,NO_FILL,0.0,True,2026-04-13_1343,2026-04-13_0513
CUE,Long,T3-LONG_WATCH,46,PULLBACK,0.4779,0.4751,0.5809,0.422,0.5,0.3957,968560408.0,-11.7,STOPPED,-1.0,True,2026-04-13_1343,2026-04-13_0513
BENF,Long,T3-LONG_WATCH,100,PULLBACK,3.83,3.7,4.33,3.8,4.02,3.51,0.0,-0.78,STOPPED,-1.0,False,2026-04-13_1343,2026-04-13_0513
HTZ,Long,T2-LONG,79,PULLBACK,5.97,5.88,6.76,6.6,6.74,6.06,0.0,10.55,NO_FILL,0.0,True,2026-04-13_1343,2026-04-13_0513
