ticker,pm_gap_pct,pm_last_gap_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_strong,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase
FGL,98.15,19.95,15.0,8.33,8.33,9.08,2268863,12805,177.18,0.11,False,7.57,9.08,8.9438,9.3524,734,99.97,371.3201,1.0,,GENESIS,GENESIS
SUNE,39.66,27.34,3.31,2.82,3.11,3.018,10894637,13098,831.73,0.4,False,2.37,3.018,2.9727,3.1085,2208,99.96,276.9501,1.0,,GENESIS,GENESIS
LABT,33.03,-5.96,2.9,1.85,2.3,2.05,3024359,370174,8.17,0.19,False,2.18,2.05,2.0192,2.1115,3252,100.0,70.7056,1.0,,GENESIS,GENESIS
