ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
CIFR,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,24.58,23.35,25.81,,81,1.0,FAVORABLE,24.58,MARKET,5,MINOR,2026-05-29,2026-05-29T05:36:23.758561
IREN,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,65.04,59.48,68.29,,17,0.59,FAVORABLE,65.04,MARKET,5,MINOR,2026-05-29,2026-05-29T05:37:40.028211
FPS,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,47.9,44.79,50.3,,32,0.77,FAVORABLE,47.9,MARKET,5,VACUUM,2026-05-29,2026-05-29T05:40:49.853319
WOLF,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,64.89,61.65,73.39,74.09,30,2.62,FAVORABLE,64.8936,MARKET,5,MINOR,2026-05-29,2026-05-29T05:42:25.365755
MASK,LONG,CONVICTION,98.4,BULL_BOUNCE_PENDING,4.68,4.44,5.16,5.33,427,2.07,FAVORABLE,4.677,MARKET,5,MINOR,2026-05-29,2026-05-29T05:37:54.648844
PL,LONG,CONVICTION,98.3,BULL_BOUNCE_PENDING,49.32,46.85,53.33,,40,1.63,FAVORABLE,49.32,MARKET,5,MINOR,2026-05-29,2026-05-29T05:38:29.063930
POET,LONG,CONVICTION,98.0,BULL_BOUNCE_PENDING,13.16,12.5,15.13,,151,2.99,FAVORABLE,13.16,MARKET,5,MINOR,2026-05-29,2026-05-29T05:41:49.418206
HLIT,LONG,CONVICTION,96.3,BULL_BOUNCE_PENDING,16.8,15.96,19.3,18.91,119,2.98,FAVORABLE,16.8,MARKET,5,MINOR,2026-05-29,2026-05-29T05:37:27.864629
VSCO,LONG,CONVICTION,96.2,BULL_BOUNCE_PENDING,59.02,55.64,64.63,,29,1.66,FAVORABLE,59.02,MARKET,5,CONVICTION,2026-05-29,2026-05-29T05:39:45.075871
FLY,LONG,CONVICTION,96.0,BULL_BOUNCE_PENDING,46.75,44.41,51.84,52.35,42,2.18,FAVORABLE,46.75,MARKET,5,VACUUM,2026-05-29,2026-05-29T05:40:45.907883
DIOD,LONG,CONVICTION,95.0,BULL_BOUNCE_PENDING,112.08,101.43,117.68,,9,0.53,FAVORABLE,112.08,MARKET,5,VACUUM,2026-05-29,2026-05-29T05:36:57.896130
PDYN,LONG,CONVICTION,92.3,BULL_BOUNCE_PENDING,8.67,8.24,9.1,,230,1.0,FAVORABLE,8.67,MARKET,5,MINOR,2026-05-29,2026-05-29T05:38:23.630721
DELL,LONG,CONVICTION,92.2,BULL_BOUNCE_PENDING,427.0,392.63,448.35,,2,0.62,FAVORABLE,427.0,MARKET,5,MINOR,2026-05-29,2026-05-29T05:36:55.327698
SPRC,LONG,CONVICTION,91.9,BULL_BOUNCE_PENDING,9.02,8.57,9.86,10.29,221,1.87,FAVORABLE,9.02,MARKET,5,MINOR,2026-05-29,2026-05-29T05:42:04.680146
RDW,LONG,CONVICTION,91.2,BULL_BOUNCE_PENDING,24.3,21.93,25.52,,42,0.51,FAVORABLE,24.3,MARKET,5,MINOR,2026-05-29,2026-05-29T05:38:45.645321
ATPC,LONG,CONVICTION,90.1,BULL_BOUNCE_PENDING,5.68,5.4,6.42,6.4,352,2.61,FAVORABLE,5.68,MARKET,5,MINOR,2026-05-29,2026-05-29T05:35:50.727224
DAVE,LONG,CONVICTION,89.3,BULL_BOUNCE_PENDING,266.6,254.98,279.93,,8,1.15,FAVORABLE,271.99,LIMIT,5,VACUUM,2026-05-29,2026-05-29T05:36:51.432407
LUNR,LONG,CONVICTION,89.0,BULL_BOUNCE_PENDING,42.22,38.07,44.33,,24,0.51,FAVORABLE,42.85,LIMIT,5,VACUUM,2026-05-29,2026-05-29T05:37:52.865255
AMWD,LONG,CONVICTION,88.9,BULL_BOUNCE_PENDING,47.13,42.36,49.48,,20,0.49,FAVORABLE,48.09,LIMIT,5,COMPRESSION,2026-05-29,2026-05-29T05:35:29.235913
MDA,LONG,CONVICTION,88.6,BULL_BOUNCE_PENDING,46.7,44.57,49.03,,46,1.1,FAVORABLE,47.65,LIMIT,5,MINOR,2026-05-29,2026-05-29T05:37:58.919410
ONDS,LONG,CONVICTION,88.2,BULL_BOUNCE_PENDING,12.63,10.75,13.26,,53,0.33,FAVORABLE,12.89,LIMIT,5,MINOR,2026-05-29,2026-05-29T05:38:18.061670
ASTC,LONG,CONVICTION,88.0,BULL_BOUNCE_PENDING,34.97,33.09,38.77,40.0,53,2.03,FAVORABLE,35.68,LIMIT,5,MINOR,2026-05-29,2026-05-29T05:35:48.076418
APGE,LONG,CONVICTION,88.0,BULL_BOUNCE_PENDING,79.51,72.76,83.49,,14,0.59,FAVORABLE,77.82,STOP,5,CONVICTION,2026-05-29,2026-05-29T05:40:04.548316
DXYZ,LONG,CONVICTION,87.7,BULL_BOUNCE_PENDING,51.81,47.22,59.41,,21,1.65,FAVORABLE,52.87,LIMIT,5,COMPRESSION,2026-05-29,2026-05-29T05:40:36.795859
