ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
MBGL,Long,BOUNCE,T1-STRONG_LONG,100,20.34,19.0314,22.9572,,2.0,1.3086,20.34,0.4,CLOSE,4,4,"10m,15m,1d,30m",20.26,19.62,OPEN_ROAD,EXCITED,1.1,79876744,0.8,0.9,0,0,13.2,15,8,294.78,MEGA,0.01,20.325,19.83,20.82,5.0,MID,DISCOUNT,133,2,13,3.8,C,False,1.0276785714285714,1.27,N/A,
SNAP,Long,BOUNCE,T3-LONG_WATCH,32,5.41,5.141,5.948,,2.0,0.269,5.41,0.7,CLOSE,1,1,1d,5.37,5.3,OPEN_ROAD,EXCITED,0.85,237172080,0.9,0.8,13133440,0,8.6,33,8,1117.34,MEGA,0.03,5.335,5.3,5.37,1.3,PREMIUM,MID,145,6,70,2.3,C,True,0.2864285714285716,0.94,N/A,
USB,Long,BOUNCE,T3-LONG_WATCH,65,65.42,62.3613,71.5374,,2.0,3.0587,65.42,1.3,CLOSE,1,1,1d,64.6,64.29,HIGHWAY,EXCITED,0.51,130001297,0.7,0.6,0,0,3.4,27,8,1553.3,MEGA,0.0,65.12,65.17,65.07,-0.2,FLAT,FLAT,1253,5,494,99.9,A,False,0.9685714285714272,3.16,N/A,
CNQ,Long,BOUNCE,T1-STRONG_LONG,100,47.97,46.172,51.566,,2.0,1.798,47.97,0.3,CLOSE,5,5,"10m,15m,1d,30m,5m",47.83,47.6,HIGHWAY,EXCITED,1.6,154616818,1.2,1.2,0,0,4.8,42,8,2014.52,MEGA,0.0,47.745,47.6,47.89,0.6,PREMIUM,MID,2267,7,687,99.9,A,False,1.2997357142857138,1.38,N/A,
KEEL,Long,PULLBACK,T3-LONG_WATCH,38,3.51,3.2155,4.0989,,2.0,0.2944,3.51,4.3,APPROACH,2,2,"1h,4h",3.36,3.315,OPEN_ROAD,EXCITED,1.26,19292896,1.3,1.3,1102195,0,18.0,32,8,589.89,MEGA,0.07,3.2975,3.31,3.285,-0.8,PREMIUM,PREMIUM,15,3,15,4.0,D,True,0.4389285714285714,0.67,N/A,
SPCX,Long,BOUNCE,T2-LONG,71,140.0,129.495,161.01,142.095,2.0,10.505,140.0,1.9,CLOSE,1,1,4h,137.27,133.5,OPEN_ROAD,EXCITED,1.18,18452052875,0.9,1.1,1874841,0,14.9,32,8,408.37,MEGA,0.24,142.095,141.29,142.9,1.1,DISCOUNT,DISCOUNT,1954,2,1200,2.5,C,False,10.88034285714286,0.97,N/A,
MAT,Long,BOUNCE,T1-STRONG_LONG,100,15.03,14.4336,16.2228,,2.0,0.5964,15.03,0.7,CLOSE,6,6,"10m,1d,1h,30m,4h,5m",14.92,14.88,OPEN_ROAD,EXCITED,2.11,20937331,0.8,0.8,0,0,5.1,23,8,231.4,MEGA,0.01,14.9,14.88,14.92,0.3,FLAT,FLAT,345,3,20,3.1,C,True,0.48378571428571426,1.23,N/A,
UBXG,Long,BOUNCE,T2-LONG,100,5.03,4.4621,8.7965,5.2,6.6,0.5679,5.03,3.0,CLOSE,1,1,4h,4.88,4.6014,HIGHWAY,EXCITED,1.32,9400005,0.2,0.6,0,1,195.8,10,3,0.59,NANO,0.46,5.2,5.04,5.36,6.3,DISCOUNT,DISCOUNT,40,2,1,74.9,C,True,,,N/A,
