ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
CHYM,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,31.17,29.61,33.7,,64,1.62,29.100000381469727,31.0,28.739999771118164,20794600.0,-6.64,STOPPED,-1.0,FAVORABLE,MARKET,20,CONVICTION,2026-08-21_1724,2026-08-07
FTK,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,36.2,34.39,38.01,,55,1.0,35.41999816894531,37.0,34.84000015258789,529200.0,-2.15,CLOSED_LOSS,-0.43,FAVORABLE,MARKET,4,MINOR,2026-08-21_1724,2026-08-07
HNST,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,5.33,5.06,5.6,,375,1.0,5.460000038146973,5.789999961853027,5.235000133514404,6786800.0,2.44,TARGET_HIT,1.5,FAVORABLE,MARKET,9,COMPRESSION,2026-08-21_1724,2026-08-07
IOVA,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,6.26,5.95,7.0,,319,2.36,6.340000152587891,6.920000076293945,5.880000114440918,30970700.0,1.28,STOPPED,-1.0,FAVORABLE,MARKET,2,COMPRESSION,2026-08-21_1724,2026-08-07
CELH,LONG,CONVICTION,97.9,BULL_BOUNCE_PENDING,24.11,22.63,25.32,,67,0.81,27.770000457763672,27.8700008392334,23.81999969482422,33655300.0,15.18,TARGET_HIT,1.5,FAVORABLE,MARKET,17,CONVICTION,2026-08-21_1724,2026-08-07
XYZ,LONG,CONVICTION,97.7,BULL_BOUNCE_PENDING,79.58,76.76,90.2,86.71,35,3.77,79.0,80.04000091552734,77.91999816894531,6002000.0,-0.73,CLOSED_LOSS,-0.21,FAVORABLE,MARKET,20,COMPRESSION,2026-08-21_1724,2026-08-07
BFLY,LONG,CONVICTION,97.0,BULL_BOUNCE_PENDING,8.36,7.94,9.36,,239,2.38,8.829999923706055,8.850000381469727,8.350000381469727,4901500.0,5.62,CLOSED,1.12,FAVORABLE,MARKET,3,MINOR,2026-08-21_1724,2026-08-07
BKNG,LONG,CONVICTION,96.0,BULL_BOUNCE_PENDING,207.0,191.94,217.35,,6,0.69,214.4199981689453,215.69000244140625,207.16000366210938,7207600.0,3.58,NO_FILL,0.0,FAVORABLE,MARKET,17,CONVICTION,2026-08-21_1724,2026-08-07
AAPL,LONG,CONVICTION,94.4,BULL_BOUNCE_PENDING,310.79,287.91,326.33,,4,0.68,313.3299865722656,314.80999755859375,310.739990234375,34437200.0,0.82,CLOSED,0.11,FAVORABLE,MARKET,20,CONVICTION,2026-08-21_1724,2026-08-07
EMR,LONG,CONVICTION,93.6,BULL_BOUNCE_CONFIRMED,155.93,145.0,163.73,,9,0.71,158.25999450683594,159.33999633789062,156.91000366210938,2826800.0,1.49,NO_FILL,0.0,FAVORABLE,LIMIT,20,MINOR,2026-08-21_1724,2026-08-07
AEVA,LONG,CONVICTION,92.0,BULL_BOUNCE_PENDING,25.45,24.18,29.03,28.75,78,2.81,26.6200008392334,28.299999237060547,24.350000381469727,2687600.0,4.6,CLOSED,0.92,FAVORABLE,MARKET,16,MINOR,2026-08-21_1724,2026-08-07
HPE,LONG,CONVICTION,92.0,BULL_BOUNCE_PENDING,52.82,50.18,59.91,58.95,37,2.68,53.220001220703125,53.564998626708984,50.650001525878906,14041900.0,0.76,CLOSED,0.15,FAVORABLE,MARKET,19,CONVICTION,2026-08-21_1724,2026-08-07
FIG,LONG,CONVICTION,92.0,BULL_BOUNCE_PENDING,23.87,22.68,25.06,,83,1.0,23.290000915527344,24.559999465942383,23.25,31623400.0,-2.43,CLOSED_LOSS,-0.49,FAVORABLE,MARKET,11,CONVICTION,2026-08-21_1724,2026-08-07
NNBR,LONG,CONVICTION,91.1,BULL_BOUNCE_PENDING,3.86,3.54,4.05,,317,0.61,3.7699999809265137,4.019999980926514,3.690000057220459,5140300.0,-2.31,CLOSED_LOSS,-0.28,FAVORABLE,MARKET,7,MINOR,2026-08-21_1724,2026-08-07
OSCR,LONG,CONVICTION,91.0,BULL_BOUNCE_PENDING,26.5,24.11,30.25,,41,1.57,27.899999618530273,28.0,25.3700008392334,10476700.0,5.28,CLOSED,0.59,FAVORABLE,MARKET,20,CONVICTION,2026-08-21_1724,2026-08-07
SA,LONG,CONVICTION,90.8,BULL_BOUNCE_CONFIRMED,29.78,26.3,31.27,,28,0.43,31.1299991607666,31.600000381469727,30.729999542236328,1011300.0,4.53,NO_FILL,0.0,FAVORABLE,LIMIT,8,COMPRESSION,2026-08-21_1724,2026-08-07
BSX,LONG,CONVICTION,90.1,BULL_BOUNCE_PENDING,49.3,46.5,55.16,,35,2.09,49.310001373291016,50.119998931884766,49.060001373291016,11447000.0,0.02,CLOSED,0.0,FAVORABLE,MARKET,15,COMPRESSION,2026-08-21_1724,2026-08-07
RELY,LONG,CONVICTION,89.0,BULL_BOUNCE_PENDING,27.18,25.63,28.54,,64,0.88,24.420000076293945,26.280000686645508,24.239999771118164,4559500.0,-5.53,STOPPED,-1.0,FAVORABLE,STOP,15,MINOR,2026-08-21_1724,2026-08-07
MGA,LONG,CONVICTION,89.0,BULL_BOUNCE_CONFIRMED,67.82,63.21,71.21,,21,0.74,70.36000061035156,70.56999969482422,68.5199966430664,1193600.0,3.75,NO_FILL,0.0,FAVORABLE,LIMIT,20,COMPRESSION,2026-08-21_1724,2026-08-07
ZBH,LONG,CONVICTION,89.0,BULL_BOUNCE_PENDING,100.01,95.22,110.61,,20,2.21,96.55000305175781,96.88999938964844,94.87999725341797,2186700.0,-0.66,STOPPED,-1.0,FAVORABLE,STOP,16,CONVICTION,2026-08-21_1724,2026-08-07
PTCT,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,70.92,73.76,60.89,63.19,35,3.54,73.30999755859375,73.37000274658203,70.94999694824219,963200.0,3.47,CLOSED_LOSS,-0.84,FAVORABLE,LIMIT,20,CONVICTION,2026-08-21_1724,2026-08-07
WHR,LONG,CONVICTION,88.8,BULL_BOUNCE_PENDING,42.24,39.01,48.21,,31,1.85,43.279998779296875,44.13999938964844,41.880001068115234,1768800.0,0.42,CLOSED,0.32,FAVORABLE,LIMIT,15,CONVICTION,2026-08-21_1724,2026-08-07
