ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAOI,137.8,BASING,0.0,0,3,3,162.915,158.0,492,daily,14.66,6 bear-built-above · rel-vol 1.4x · regime FAVORABLE,True,3,137.8,135.733,162.915,48,18.23,12.15,False
ABCL,7.75,BASING,0.0,0,1,1,7.85,7.79,6,1m,0.52,1 bear-built-above · rel-vol 2.1x · regime FAVORABLE,True,1,7.75,7.6338,7.85,860,1.29,0.86,False
ABSI,11.2,BASING,0.0,0,5,5,11.3565,11.29,7,15m,0.8,6 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,5,11.2,11.032,11.3565,595,1.4,0.93,False
ACHC,27.5,BASING,0.0,0,1,1,28.295,28.28,2,1h,2.84,rel-vol 4.8x · regime FAVORABLE,True,1,27.5,27.0875,28.295,242,2.89,1.93,False
ACHV,6.06,BASING,0,0,0,0,,,,,0,rel-vol 5.0x · regime FAVORABLE,True,0,6.06,5.9691,6.666,1100,10.0,6.67,False
ACN,129.7,BASING,0.0,0,5,5,138.5,138.2,31,15m,6.55,3 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,5,129.7,127.7545,138.5,51,6.78,4.52,False
AEVA,20.98,BASING,0.0,0,4,4,24.36,23.75,61,daily,13.2,3 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,4,20.98,20.6653,24.36,317,16.11,10.74,False
AHMA,1.665,BASING,0.0,0,5,5,1.89,1.86,3,daily,11.71,8 bear-built-above · rel-vol 0.0x · regime FAVORABLE,False,5,1.665,1.64,1.89,4004,13.51,9.01,False
AIM,0.3106,BASING,0.0,0,5,5,0.3554,0.34,2,daily,9.47,9 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,5,0.3106,0.3059,0.3554,21463,14.42,9.62,False
ALGM,56.8213,BASING,0.0,0,5,5,58.41,57.89,52,daily,1.88,12 bear-built-above · rel-vol 3.8x · regime FAVORABLE,True,5,56.8213,55.969,58.41,117,2.8,1.86,False
ALLO,2.0703,BASING,0.0,0,1,1,2.1202,2.12,1,5m,2.4,1 bear-built-above · rel-vol 2.8x · regime FAVORABLE,False,1,2.0703,2.0392,2.1202,3220,2.41,1.61,False
ALP,0.2442,BASING,0.0,0,5,5,0.2542,0.2534,1,15m,3.77,17 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,5,0.2442,0.2405,0.2542,27300,4.1,2.73,False
ALTO,5.16,BASING,0.0,0,5,5,5.54,5.5,5,daily,6.59,6 bear-built-above · rel-vol 4.0x · regime FAVORABLE,False,5,5.16,5.0826,5.54,1291,7.36,4.91,False
AMAT,654.3539,BASING,0.0,0,5,5,656.0,655.06,95,5m,0.11,6 bear-built-above · rel-vol 2.4x · regime FAVORABLE,True,5,654.3539,644.5386,656.0,10,0.25,0.17,False
AMC,2.22,BASING,0.0,0,2,2,2.29,2.26,4,5m,1.8,2 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,2,2.22,2.1867,2.29,3003,3.15,2.1,False
AMD,528.61,BASING,0.0,0,5,5,551.63,551.07,56,5m,4.25,7 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,5,528.61,520.6808,551.63,12,4.35,2.9,False
AMKR,80.8,BASING,0.0,0,5,5,93.55,86.72,683,daily,7.33,17 bear-built-above · rel-vol 0.9x · regime FAVORABLE,True,5,80.8,79.588,93.55,82,15.78,10.52,False
AMPG,6.9,BASING,0.0,0,5,5,8.45,7.855,60,daily,13.84,8 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,5,6.9,6.7965,8.45,966,22.46,14.98,False
AMZE,0.1316,BASING,0.0,0,5,5,0.1508,0.1505,1,5m,14.36,5 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,5,0.1316,0.1296,0.1508,50658,14.59,9.73,False
ANNX,5.46,BASING,0.0,0,5,5,5.525,5.52,1,5m,1.1,3 bear-built-above · rel-vol 3.9x · regime FAVORABLE,False,5,5.46,5.3781,5.525,1221,1.19,0.79,False
ARWR,75.0,BASING,0.0,0,5,5,79.27,78.94,33,daily,5.25,7 bear-built-above · rel-vol 7.3x · regime FAVORABLE,False,5,75.0,73.875,79.27,88,5.69,3.8,False
ASAN,7.03,BASING,0.0,0,5,5,7.84,7.8,5,weekly,10.95,rel-vol 1.6x · regime FAVORABLE,False,5,7.03,6.9245,7.84,948,11.52,7.68,False
ASST,11.5,BASING,0.0,0,3,3,13.0,12.97,3,15m,12.78,2 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,4,11.5,11.3275,13.0,579,13.04,8.7,False
ASX,39.8,BASING,0.0,0,5,5,43.03,40.18,286,daily,0.95,15 bear-built-above · rel-vol 1.1x · regime FAVORABLE,True,5,39.8,39.203,43.03,167,8.12,5.41,False
ATAI,5.064,BASING,0.0,0,5,5,5.31,5.26,5,15m,3.87,8 bear-built-above · rel-vol 7.2x · regime FAVORABLE,False,8,5.064,4.988,5.31,1316,4.86,3.24,False
AU,81.66,BASING,0.0,0,4,4,90.87,85.98,490,weekly,5.29,17 bear-built-above · rel-vol 3.4x · regime FAVORABLE,False,4,81.66,80.4351,90.87,81,11.28,7.52,False
AXTI,70.48,BASING,0.0,0,5,5,77.91,77.74,18,daily,10.3,15 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,5,70.48,69.4228,77.91,94,10.54,7.03,False
BAND,57.15,BASING,0.0,0,5,5,65.34,59.56,579,weekly,4.22,rel-vol 1.8x · regime FAVORABLE,False,5,57.15,56.2927,65.34,116,14.33,9.55,False
BATL,1.32,BASING,0.0,0,1,1,1.42,1.4,3,daily,6.06,rel-vol 0.5x · regime FAVORABLE,False,1,1.32,1.3002,1.42,5050,7.58,5.05,False
BB,11.6784,BASING,0.0,0,5,5,11.72,11.7,3,15m,0.18,9 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,5,11.6784,11.5032,11.72,570,0.36,0.24,False
BFLY,9.07,BASING,0,0,0,0,,,,,0,rel-vol 1.6x · regime FAVORABLE,True,0,9.07,8.9339,9.977,735,10.0,6.67,False
BTDR,17.55,BASING,0.0,0,5,5,19.0,18.93,8,1h,7.86,4 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,5,17.55,17.2868,19.0,379,8.26,5.51,False
BTQ,5.25,BASING,0.0,0,5,5,5.4212,5.33,10,15m,1.52,18 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,6,5.25,5.1712,5.4212,1269,3.26,2.17,False
CBRS,190.08,BASING,0.0,0,5,5,213.75,208.0,575,daily,9.43,7 bear-built-above · rel-vol 1.5x · regime FAVORABLE,False,5,190.08,187.2288,213.75,35,12.45,8.3,False
CCCC,4.4044,BASING,0.0,0,4,4,4.505,4.5,1,15m,2.17,4 bear-built-above · rel-vol 5.7x · regime FAVORABLE,False,4,4.4044,4.3383,4.505,1513,2.28,1.52,False
CHAI,0.6745,BASING,0.0,0,5,5,0.6901,0.68,2,daily,0.82,7 bear-built-above · rel-vol 0.0x · regime FAVORABLE,False,5,0.6745,0.6644,0.6901,9883,2.31,1.54,False
CHYM,20.0,BASING,0.0,0,2,2,20.32,20.26,6,5m,1.3,2 bear-built-above · rel-vol 3.9x · regime FAVORABLE,False,2,20.0,19.7,20.32,333,1.6,1.07,False
CIFR,26.51,BASING,0.0,0,5,5,28.14,27.64,50,daily,4.26,8 bear-built-above · rel-vol 1.8x · regime FAVORABLE,False,5,26.51,26.1124,28.14,251,6.15,4.1,False
CLOV,5.44,BASING,0,0,0,0,,,,,0,rel-vol 1.6x · regime FAVORABLE,True,2,5.44,5.3584,5.984,1225,10.0,6.67,False
CLSK,16.445,BASING,0.0,0,3,3,17.3899,17.37,2,5m,5.62,11 bear-built-above · rel-vol 0.9x · regime FAVORABLE,True,3,16.445,16.1983,17.3899,405,5.75,3.83,False
CMCSA,23.09,BASING,0.0,0,5,5,24.87,24.73,15,weekly,7.1,rel-vol 1.2x · regime FAVORABLE,False,5,23.09,22.7436,24.87,288,7.71,5.14,False
CMND,2.4,BASING,0.0,0,5,5,2.68,2.64,5,daily,10.0,15 bear-built-above · rel-vol 0.0x · regime FAVORABLE,False,5,2.4,2.364,2.68,2777,11.67,7.78,False
CMTL,2.07,BASING,0.0,0,5,5,2.4,2.365,4,weekly,14.25,4 bear-built-above · rel-vol 1.5x · regime FAVORABLE,False,5,2.07,2.0389,2.4,3220,15.94,10.63,False
CNTX,0.58,BASING,0.0,0,5,5,0.6319,0.631,1,weekly,8.79,9 bear-built-above · rel-vol 4.1x · regime FAVORABLE,False,5,0.58,0.5713,0.6319,11494,8.95,5.97,False
COIN,149.5,BASING,0.0,0,4,4,164.84,158.18,666,daily,5.81,22 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,4,149.5,147.2575,164.84,44,10.26,6.84,False
COMP,11.44,BASING,0.0,0,4,4,12.76,12.61,16,daily,10.23,1 bear-built-above · rel-vol 2.3x · regime FAVORABLE,False,5,11.44,11.2684,12.76,582,11.54,7.69,False
CORZ,27.66,BASING,0.0,0,4,4,29.415,29.41,1,1h,6.33,12 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,5,27.66,27.2451,29.415,241,6.34,4.23,False
CRDO,244.35,BASING,0.0,0,5,5,268.03,261.26,677,daily,6.92,9 bear-built-above · rel-vol 3.3x · regime FAVORABLE,False,5,244.35,240.6847,268.03,27,9.69,6.46,False
CRE,2.6,BASING,0.0,0,5,5,2.94,2.83,11,1h,8.85,6 bear-built-above · rel-vol 0.0x · regime FAVORABLE,False,5,2.6,2.561,2.94,2564,13.08,8.72,False
CRML,9.85,BASING,0.0,0,4,4,11.2,11.02,18,weekly,11.88,7 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,4,9.85,9.7022,11.2,676,13.71,9.14,False
CRSP,54.98,BASING,0.0,0,5,5,63.99,63.02,97,weekly,14.62,5 bear-built-above · rel-vol 1.9x · regime FAVORABLE,False,5,54.98,54.1553,63.99,121,16.39,10.93,False
CRVO,3.36,BASING,0.0,0,5,5,3.72,3.58,15,daily,6.55,3 bear-built-above · rel-vol 0.0x · regime FAVORABLE,False,5,3.36,3.3096,3.72,1984,10.71,7.14,False
CRWV,99.0,BASING,0.0,0,5,5,111.29,105.72,558,daily,6.79,14 bear-built-above · rel-vol 1.5x · regime FAVORABLE,False,6,99.0,97.515,111.29,67,12.41,8.28,False
CXAI,0.1851,BASING,0.0,0,3,3,0.205,0.2045,1,15m,10.48,1 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,3,0.1851,0.1823,0.205,36016,10.75,7.17,False
DCOY,14.17,BASING,0.0,0,3,3,14.94,14.85,9,15m,4.8,2 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,3,14.17,13.9574,14.94,470,5.43,3.62,False
DFTX,45.23,BASING,0,0,0,0,,,,,0,rel-vol 2.6x · regime FAVORABLE,True,0,45.23,44.5515,49.753,147,10.0,6.67,False
DOMO,2.93,BASING,0.0,0,3,3,3.12,3.08,5,1h,5.12,rel-vol 1.8x · regime FAVORABLE,False,3,2.93,2.8861,3.12,2275,6.48,4.32,False
DXYZ,25.7983,BASING,0.0,0,4,4,28.97,27.8,117,weekly,7.76,15 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,4,25.7983,25.4113,28.97,258,12.29,8.2,False
ELF,67.3437,BASING,0.0,0,2,2,71.92,71.0,93,daily,5.43,rel-vol 0.8x · regime FAVORABLE,False,2,67.3437,66.3335,71.92,98,6.8,4.53,False
ERAS,16.02,BASING,0.0,0,4,4,16.45,16.15,31,15m,0.81,4 bear-built-above · rel-vol 2.9x · regime FAVORABLE,False,4,16.02,15.7797,16.45,416,2.68,1.79,False
EWTX,41.46,BASING,0.0,0,5,5,43.595,43.57,3,5m,5.09,6 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,5,41.46,40.8381,43.595,160,5.15,3.43,False
FCEL,24.2,BASING,0.0,0,5,5,25.21,25.1854,3,5m,4.07,4 bear-built-above · rel-vol 2.2x · regime FAVORABLE,False,6,24.2,23.837,25.21,275,4.17,2.78,False
FLO,7.97,BASING,0.0,0,4,4,8.62,8.61,1,daily,8.03,rel-vol 4.2x · regime FAVORABLE,False,4,7.97,7.8504,8.62,836,8.16,5.44,False
FLY,26.3,BASING,0.0,0,3,3,28.96,28.45,52,daily,8.17,30 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,3,26.3,25.9055,28.96,253,10.11,6.74,False
FPS,56.0,BASING,0.0,0,5,5,62.0,61.96,4,1h,10.64,16 bear-built-above · rel-vol 1.9x · regime FAVORABLE,False,5,56.0,55.16,62.0,119,10.71,7.14,False
