ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
ULCC,EARLY_STRUCTURAL_MATCH,88.8,78.0,78.0,TOO_EARLY_OR_LOOSE,6.365,daily,log_regression,AT_LOWER,0.024,10,4.0,4.33,weekly,31.97,100.0,lower,6.28,True,True,1.34,1.35,32.05,32.05,2.99,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high,too_early_or_loose_for_trigger
