ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AEHL,2.0401,BASING,0.0,0,4,4,2.205,2.2,1,5m,7.84,rel-vol 1.8x · regime HOSTILE,False,4,2.0401,2.0095,2.205,3267,8.08,5.39,False
AIIO,1.29,BASING,0.0,0,4,4,1.59,1.44,16,daily,11.63,rel-vol 1.0x · regime HOSTILE,False,4,1.29,1.2707,1.59,5167,23.26,15.5,False
AMBO,2.17,BASING,0.0,0,5,5,2.38,2.35,3,5m,8.29,rel-vol 6.5x · regime HOSTILE,False,5,2.17,2.1374,2.38,3072,9.68,6.45,False
BMNR,21.545,BASING,0.0,0,5,5,25.1,22.875,223,weekly,6.17,15 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,7,21.545,21.2218,25.1,309,16.5,11.0,False
BZAI,1.6351,BASING,0.0,0,5,5,2.31,1.87,44,daily,14.37,rel-vol 0.4x · regime HOSTILE,False,5,1.6351,1.6106,2.31,4077,41.28,27.52,False
CRCL,124.995,BASING,0.0,0,5,5,143.29,143.25,4,daily,14.6,1 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,5,124.995,123.1201,143.29,53,14.64,9.76,False
DGXX,7.11,BASING,0.0,0,5,5,7.42,7.18,25,daily,0.98,3 bear-built-above · rel-vol 0.7x · regime HOSTILE,True,6,7.11,7.0034,7.42,937,4.36,2.91,False
ENOV,26.01,BASING,0.0,0,5,5,26.52,26.15,38,daily,0.54,8 bear-built-above · rel-vol 1.0x · regime HOSTILE,True,5,26.01,25.6198,26.52,256,1.96,1.31,False
FLNC,21.06,BASING,0.0,0,5,5,23.555,22.63,93,daily,7.45,3 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,6,21.06,20.7441,23.555,316,11.85,7.9,False
GCTS,1.565,BASING,0.0,0,5,5,1.77,1.765,1,15m,12.78,rel-vol 1.2x · regime HOSTILE,False,5,1.565,1.5415,1.77,4259,13.1,8.73,False
INTC,117.15,BASING,0.0,0,5,5,131.0,130.88,13,15m,11.72,regime HOSTILE,False,5,117.15,115.3928,131.0,56,11.82,7.88,False
IREN,54.3901,BASING,0.0,0,5,5,61.2,55.15,606,daily,1.4,9 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,7,54.3901,53.5742,61.2,122,12.52,8.35,False
KEEL,3.825,BASING,0.0,0,5,5,4.32,4.3101,1,1h,12.68,rel-vol 0.6x · regime HOSTILE,False,5,3.825,3.7676,4.32,1742,12.94,8.63,False
LAES,2.9399,BASING,0.0,0,5,5,3.025,3.02,1,15m,2.72,rel-vol 0.6x · regime HOSTILE,False,5,2.9399,2.8958,3.025,2267,2.89,1.93,False
MRAM,34.89,BASING,0.0,0,5,5,38.475,38.34,14,1h,9.89,rel-vol 1.8x · regime HOSTILE,False,5,34.89,34.3666,38.475,191,10.28,6.85,False
NOK,12.98,BASING,0.0,0,5,5,13.97,13.58,40,15m,4.62,3 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,5,12.98,12.7853,13.97,513,7.63,5.08,False
NVDA,217.31,BASING,0.0,0,4,4,218.92,218.895,3,15m,0.73,rel-vol 0.6x · regime HOSTILE,True,4,217.31,214.0504,218.92,30,0.74,0.49,False
NVTS,19.205,BASING,0.0,0,5,5,21.63,21.61,2,5m,12.52,rel-vol 0.6x · regime HOSTILE,True,5,19.205,18.9169,21.63,347,12.63,8.42,False
PLUG,3.5829,BASING,0.0,0,5,5,3.8086,3.8,1,5m,6.06,rel-vol 1.7x · regime HOSTILE,True,5,3.5829,3.5292,3.8086,1860,6.3,4.2,False
QS,7.6699,BASING,0.0,0,5,5,8.4389,8.435,1,15m,9.98,11 bear-built-above · rel-vol 0.4x · regime HOSTILE,False,6,7.6699,7.5549,8.4389,869,10.03,6.68,False
QUBT,11.44,BASING,0.0,0,5,5,12.6086,12.605,1,15m,10.18,rel-vol 4.9x · regime HOSTILE,False,7,11.44,11.2684,12.6086,582,10.22,6.81,False
RGTI,18.705,BASING,0.0,0,5,5,22.01,21.49,53,daily,14.89,rel-vol 1.0x · regime HOSTILE,False,7,18.705,18.4244,22.01,356,17.67,11.78,False
