ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
HCAI,false,98.56,21.68,9.04,11.0,16.96,7.2101,13220107,true,true,false,true,false,false,MOMENTUM,CAUGHT
GOVX,false,79.67,-27.06,3.03,2.21,4.39,1.7801,208001749,true,true,false,true,false,false,MOMENTUM,CAUGHT
VRAX,true,52.6,-21.67,0.3,0.235,0.5335,0.225,760215546,true,false,false,false,false,false,,MISSED
NXXT,false,46.43,-23.74,0.5376,0.41,0.5668,0.394,193738102,true,true,false,true,false,false,MOMENTUM,CAUGHT
GCTS,false,40.98,25.24,2.06,2.58,2.68,2.0,59868562,true,true,false,true,false,false,MOMENTUM,CAUGHT
AIIO,false,39.3,21.74,4.6,5.6,6.36,4.23,46966615,true,false,false,false,false,false,,MISSED
LABT,false,-36.65,-30.13,1.36,0.9502,1.47,0.9201,37544387,true,true,false,true,false,true,MOMENTUM | SHORT,CAUGHT
TDIC,false,-32.11,-11.74,0.8,0.7061,0.9534,0.6735,25935637,true,false,false,false,false,false,,MISSED
MRNO,false,-30.21,-5.95,0.42,0.395,0.4964,0.31,7760362,true,false,false,false,false,false,,MISSED
CREG,false,29.67,-0.75,0.6271,0.6224,1.19,0.605,177413044,true,false,false,false,false,false,,MISSED
HIVE,false,28.62,-4.95,3.64,3.46,3.92,3.27,108451479,true,true,false,true,false,false,MOMENTUM,CAUGHT
EDBL,false,-26.22,12.64,0.2548,0.287,0.288,0.2461,8290641,true,false,false,false,false,false,,MISSED
EZGO,false,-25.56,-10.67,0.015,0.0134,0.0154,0.0126,139365658,true,false,false,false,false,false,,MISSED
TRT,false,-23.59,-27.05,21.0,15.32,21.0,14.125,3061746,true,false,false,false,false,false,,MISSED
TE,false,23.46,4.48,6.7,7.0,7.18,6.33,85163213,true,true,false,true,false,true,MOMENTUM | SHORT,CAUGHT
AUUD,false,20.92,14.22,2.075,2.37,2.57,1.8901,29721804,true,false,false,false,false,false,,MISSED
ASBP,false,19.07,18.44,5.64,6.68,7.05,5.41,5201298,true,true,false,true,false,false,MOMENTUM,CAUGHT
PIII,false,-18.78,5.28,8.71,9.17,9.17,7.6,1437997,true,false,false,false,false,false,,MISSED
DXF,false,-17.99,-0.87,1.15,1.14,1.22,1.02,1024940,true,false,false,false,false,false,,MISSED
LZMH,false,-17.92,-6.85,0.089,0.0829,0.0895,0.0772,6881546,true,false,false,false,false,false,,MISSED
RXT,true,-17.53,-19.8,5.985,4.8,5.99,4.65,30033980,true,false,false,false,false,false,,MISSED
SNAL,false,-17.24,-6.43,1.026,0.96,1.09,0.7611,8301376,true,false,false,false,false,false,,MISSED
SLE,false,-15.07,2.81,4.99,5.13,5.24,4.22,666023,true,false,false,false,false,false,,MISSED
NRGV,false,-14.33,-13.01,5.84,5.08,5.82,5.01,5265269,true,false,false,false,false,false,,MISSED
MLGO,false,-14.06,-5.33,3.94,3.73,3.98,3.6,479178,true,false,false,false,false,false,,MISSED
