ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
NVTS,Long,T1-STRONG_LONG,100,PULLBACK,14.19,12.72,17.13,18.87,18.67,16.01,1888971534.0,32.98,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
LOCL,Long,T1-STRONG_LONG,100,PULLBACK,2.7001,1.4699,5.1604,2.45,2.8401,2.24,589984646.0,-9.26,LOSING,-0.2,False,2026-04-22_1541,2026-04-22_0520
ONDS,Long,T3-LONG_WATCH,38,BREAKOUT,10.87,10.4081,11.7938,11.031,11.61,10.85,0.0,1.48,WINNING,0.35,False,2026-04-22_1541,2026-04-22_0520
OPEN,Long,T1-STRONG_LONG,100,BOUNCE,5.45,5.1895,5.975,5.39,5.66,5.25,854832943.0,-1.1,LOSING,-0.23,False,2026-04-22_1541,2026-04-22_0520
BULL,Long,T2-LONG,100,PULLBACK,6.66,6.2856,7.58,7.26,7.42,7.05,501283179.0,9.01,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
CLIK,Long,T2-LONG,100,PULLBACK,3.17,2.3,4.91,3.29,3.41,3.0,1608347645.0,3.79,WINNING,0.14,False,2026-04-22_1541,2026-04-22_0520
RDW,Long,T2-LONG,100,BREAKOUT,10.36,9.8892,11.3016,11.16,12.3,10.73,0.0,7.72,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
USAR,Long,T1-STRONG_LONG,100,PULLBACK,21.4,19.33,35.58,25.27,25.95,24.16,0.0,18.08,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
CORZ,Long,T2-LONG,100,PULLBACK,20.77,18.8374,24.6352,21.02,21.61,21.07,0.0,1.2,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
AMPX,Long,T1-STRONG_LONG,100,PULLBACK,20.2999,19.0217,22.8563,22.53,22.8,21.27,919947899.0,10.99,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
FCEL,Long,T3-LONG_WATCH,71,PULLBACK,8.9,8.6136,9.4728,11.81,11.88,9.98,0.0,32.7,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
SLDP,Long,T2-LONG,100,PULLBACK,3.22,3.0555,3.731,3.98,4.06,3.64,202779253.0,23.6,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
VELO,Long,T2-LONG,100,PULLBACK,15.3,14.3463,17.2074,15.05,16.4,14.35,0.0,-1.63,LOSING,-0.26,False,2026-04-22_1541,2026-04-22_0520
CLOV,Long,T1-STRONG_LONG,100,PULLBACK,2.21,2.0758,2.4784,2.49,2.5,2.4093,272990360.0,12.67,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
ASAN,Long,T3-LONG_WATCH,34,BREAKOUT,6.36,6.1013,7.83,6.31,6.51,6.22,1605431334.0,-0.79,LOSING,-0.19,False,2026-04-22_1541,2026-04-22_0520
ALAB,Long,T1-STRONG_LONG,100,PULLBACK,191.97,170.6812,236.49,193.78,200.21,187.24,1241191573.0,0.94,WINNING,0.09,False,2026-04-22_1541,2026-04-22_0520
SMMT,Long,T3-LONG_WATCH,68,PULLBACK,26.38,24.3664,30.4072,24.41,26.77,23.43,871504392.0,-7.47,STOPPED,-1.0,False,2026-04-22_1541,2026-04-22_0520
MXL,Long,T1-STRONG_LONG,100,BOUNCE,33.7,30.7781,39.5438,33.8,35.24,32.52,172334702.0,0.3,WINNING,0.03,False,2026-04-22_1541,2026-04-22_0520
ERAS,Long,T1-STRONG_LONG,89,PULLBACK,21.17,20.4815,22.5469,21.988,23.63,21.54,726174426.0,3.86,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
GRPN,Long,T1-STRONG_LONG,100,BOUNCE,16.66,14.48,21.02,15.86,17.88,15.47,540838234.0,-4.8,LOSING,-0.37,False,2026-04-22_1541,2026-04-22_0520
KSS,Long,T1-STRONG_LONG,100,PULLBACK,14.75,14.1814,17.16,15.5,16.17,15.25,1037377435.0,5.08,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
STUB,Long,T3-LONG_WATCH,47,PULLBACK,7.22,6.693,8.274,7.2,7.52,7.11,1591470693.0,-0.28,LOSING,-0.04,False,2026-04-22_1541,2026-04-22_0520
NRGV,Long,T1-STRONG_LONG,97,PULLBACK,3.77,3.589,5.9,4.45,4.58,3.93,1801229301.0,18.04,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
PUMP,Long,T1-STRONG_LONG,100,PULLBACK,14.13,13.5024,15.3852,15.42,15.6,15.1,234428118.0,9.13,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
DNUT,Long,T3-LONG_WATCH,66,BOUNCE,3.98,3.8024,4.3352,4.02,4.16,3.98,0.0,1.01,WINNING,0.23,False,2026-04-22_1541,2026-04-22_0520
HIMX,Long,T3-LONG_WATCH,55,PULLBACK,11.0,10.6457,11.7085,11.62,12.3,11.38,3070693.0,5.64,NO_FILL,0.0,False,2026-04-22_1541,2026-04-22_0520
