ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
SMTK,Long,T2-LONG,100,PULLBACK,0.2999,0.2276,0.4445,0.4087,0.6,0.4027,216380225,36.28,TARGET_HIT,0.24,True,2026-06-05_1315,2026-06-05_0504
RMSG,Long,T2-LONG,100,PULLBACK,1.1,0.9497,1.4006,1.83,3.9,1.71,196710808,66.36,TARGET_HIT,1.03,True,2026-06-05_1315,2026-06-05_0504
DEVS,Long,T2-LONG,95,PULLBACK,0.457,0.3824,0.6062,0.5801,0.69,0.515,70580105,26.94,TARGET_HIT,0.31,True,2026-06-05_1315,2026-06-05_0504
HUBC,Long,T2-LONG,76,PULLBACK,0.1874,0.1356,0.291,0.191,0.2499,0.175,82788485,1.92,CLOSED,0.07,False,2026-06-05_1315,2026-06-05_0504
LASE,Long,T1-STRONG_LONG,100,PULLBACK,3.355,3.0175,4.03,3.1,4.12,3.0,40034458,-7.6,TARGET_HIT,1.5,True,2026-06-05_1315,2026-06-05_0504
RDW,Long,T1-STRONG_LONG,100,PULLBACK,19.3,18.0614,21.7772,18.45,21.19,17.62,53521972,-4.4,TARGET_HIT,1.5,True,2026-06-05_1315,2026-06-05_0504
MEHA,Long,T3-LONG_WATCH,52,PULLBACK,0.081,0.0292,0.1846,0.0719,0.0842,0.07,10274386,-11.23,CLOSED_LOSS,-0.18,False,2026-06-05_1315,2026-06-05_0504
PMI,Long,T3-LONG_WATCH,66,PULLBACK,0.2903,0.2359,0.3991,0.2582,0.3,0.2423,14778573,-11.06,CLOSED_LOSS,-0.59,False,2026-06-05_1315,2026-06-05_0504
FOXX,Long,T3-LONG_WATCH,100,PULLBACK,4.94,2.48,9.86,5.06,6.5,4.9301,6606386,2.43,TARGET_HIT,1.5,True,2026-06-05_1315,2026-06-05_0504
CERS,Long,T2-LONG,96,BOUNCE,2.79,2.5891,3.1918,2.71,2.7965,2.67,1606638,-2.87,TARGET_HIT,1.5,True,2026-06-05_1315,2026-06-05_0504
ICLR,Long,T1-STRONG_LONG,96,BOUNCE,152.8,139.583,179.234,149.45,153.75,147.97,1345824,-2.19,TARGET_HIT,1.5,True,2026-06-05_1315,2026-06-05_0504
VCYT,Long,T1-STRONG_LONG,100,BOUNCE,49.94,47.2293,55.3614,48.73,49.75,47.9525,1163043,-2.42,TARGET_HIT,1.5,True,2026-06-05_1315,2026-06-05_0504
YETI,Long,T3-LONG_WATCH,100,BOUNCE,47.82,45.5124,52.4352,47.37,48.17,46.95,1406377,-0.94,CLOSED,0.45,True,2026-06-05_1315,2026-06-05_0504
RGEN,Long,T1-STRONG_LONG,100,BOUNCE,126.55,118.0781,143.4938,122.31,128.36,121.69,676034,-3.35,TARGET_HIT,1.5,True,2026-06-05_1315,2026-06-05_0504
BLLN,Long,T1-STRONG_LONG,100,PULLBACK,104.59,94.7593,124.2514,97.19,106.21,96.21,879223,-7.08,TARGET_HIT,1.5,True,2026-06-05_1315,2026-06-05_0504
FDMT,Long,T3-LONG_WATCH,80,PULLBACK,9.4,8.9919,10.24,8.64,10.02,8.54,641411,-8.09,STOPPED,-1.0,False,2026-06-05_1315,2026-06-05_0504
AXGN,Long,T1-STRONG_LONG,100,BOUNCE,42.39,39.4111,48.3478,42.8,43.9,42.07,800043,0.97,TARGET_HIT,1.5,True,2026-06-05_1315,2026-06-05_0504
FUN,Long,T1-STRONG_LONG,100,BOUNCE,21.21,19.6813,25.75,20.72,21.69,20.22,1289914,-2.31,TARGET_HIT,1.5,True,2026-06-05_1315,2026-06-05_0504
