ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
TDIC,Long,PULLBACK,T3-LONG_WATCH,86,2.1699,2.1,2.6302,,6.6,0.0699,2.36,8.1,WAITING,1,1,1m,2.1699,2.165,HIGHWAY,EXCITED,0.0,14.0,4.9,12909426.0,1.0,189.9,42.0,8.0,6.22,LOW,19.54,1.4225,1.04,1.805,73.6,PREMIUM,PREMIUM,396,17,130,11.4,A,,,,True,0.4438857142857143,0.16,N/A,
AEHL,Long,PULLBACK,T3-LONG_WATCH,74,2.11,1.94,2.45,,2.0,0.17,2.11,4.9,APPROACH,1,1,1m,2.0059,2.0,OPEN_ROAD,EXCITED,38517.0,2.3,6.6,16348282.0,3.0,479.7,37.0,8.0,1.31,NANO,37.93,1.3275,1.43,1.225,-14.3,PREMIUM,PREMIUM,279,13,30,2.4,C,,,,True,0.33520714285714287,0.51,N/A,
WOLF,Long,PULLBACK,T1-STRONG_LONG,100,48.75,47.1711,51.9078,49.775,2.0,1.5789,53.72,9.3,WAITING,3,3,"10m,15m,30m",48.75,48.63,HIGHWAY,EXCITED,11196253.0,1.8,1.3,1747228.0,1.0,68.7,48.0,8.0,24.34,MED,0.5,49.775,50.31,49.24,-2.1,PREMIUM,DISCOUNT,4010,20,2029,99.9,A,,,,False,5.605900000000001,0.28,N/A,
QS,Long,PULLBACK,T1-STRONG_LONG,100,7.76,7.3138,9.67,7.92,4.3,0.4462,8.42,7.8,WAITING,2,2,"1h,4h",7.76,7.54,HIGHWAY,EXCITED,461210948.0,1.2,1.0,1319122.0,0.0,19.6,22.0,8.0,486.49,MEGA,0.07,7.92,8.03,7.81,-2.7,PREMIUM,DISCOUNT,313,6,145,14.8,A,,,,True,0.7879142857142857,0.57,N/A,
NVTS,Long,BREAKOUT,T2-LONG,84,21.09,17.0301,29.2098,22.185,2.0,4.0599,19.25,0.0,INSIDE,2,2,,,,OPEN_ROAD,EXCITED,,,,,,,,,,MEGA,0.23,22.185,22.65,21.72,-4.1,DISCOUNT,DISCOUNT,1273,9,356,3.3,C,False,1.1,True,True,2.582142857142857,1.57,N/A,
IREN,Long,BREAKOUT,T3-LONG_WATCH,81,56.96,53.4082,64.0636,,2.0,3.5518,56.56,0.0,INSIDE,2,2,,,,OPEN_ROAD,EXCITED,,,,,,,,,,MEGA,0.23,55.275,55.15,55.4,0.5,FLAT,FLAT,1829,16,611,99.9,A,False,1.5,True,False,5.2702,0.67,N/A,
INTC,Long,PULLBACK,T2-LONG,76,111.81,104.9055,125.619,,2.0,6.9045,120.61,7.3,WAITING,2,1,1d,111.81,108.15,OPEN_ROAD,EXCITED,73958736564.0,1.1,1.3,6002895.0,0.0,24.6,67.0,8.0,5016.75,MEGA,0.03,126.9,129.44,124.36,-3.9,DISCOUNT,DISCOUNT,10331,23,6351,3.1,C,,,,False,9.148564285714285,0.75,N/A,
QUBT,Long,BREAKOUT,T1-STRONG_LONG,100,12.42,9.06,19.14,,2.0,3.36,11.78,0.0,INSIDE,4,4,,,,HIGHWAY,EXCITED,,,,,,,,,,MEGA,0.7,11.44,10.18,12.7,24.8,MID,MID,399,7,290,28.1,A,False,5.9,True,True,0.9949928571428569,3.38,N/A,
NVDA,Long,PULLBACK,T3-LONG_WATCH,51,220.78,205.155,252.03,,2.0,15.625,220.78,3.5,APPROACH,1,1,1d,213.03,211.5,HIGHWAY,EXCITED,25751104649.0,1.1,1.0,4332393.0,0.0,12.7,37.0,8.0,23321.68,MEGA,0.01,218.9925,219.44,218.545,-0.4,FLAT,FLAT,5184,12,5121,99.9,A,,,,False,8.07518571428572,1.93,N/A,
PLUG,Long,PULLBACK,T2-LONG,100,3.56,3.0,4.68,3.645,2.0,0.56,3.56,3.9,APPROACH,2,2,"1h,4h",3.42,3.14,HIGHWAY,EXCITED,2820866341.0,2.4,1.7,1692498.0,2.0,27.5,33.0,8.0,1330.64,MEGA,0.15,3.645,3.52,3.77,7.1,DISCOUNT,DISCOUNT,185,16,50,6.7,B,,,,True,0.2710714285714286,2.07,N/A,
RKLB,Long,PULLBACK,T1-STRONG_LONG,92,111.355,107.3693,119.3264,115.055,2.0,3.9857,117.56,5.3,APPROACH,2,2,"1h,4h",111.355,110.69,HIGHWAY,EXCITED,1694459631.0,1.3,2.1,1278456.0,2.0,59.0,24.0,8.0,539.19,MEGA,0.06,115.055,117.35,112.76,-3.9,PREMIUM,DISCOUNT,6272,13,3916,99.9,A,,,,False,8.826728571428573,0.45,N/A,
DGXX,Long,PULLBACK,T3-LONG_WATCH,59,7.668,7.4205,8.163,,2.0,0.2475,8.39,8.6,WAITING,1,1,1m,7.668,7.65,HIGHWAY,EXCITED,65886.0,1.6,1.8,1042242.0,2.0,60.8,69.0,8.0,62.53,HIGH,0.36,7.305,7.43,7.18,-3.4,PREMIUM,PREMIUM,1332,19,313,99.9,A,,,,True,0.7603428571428571,0.33,N/A,
WFRD,Long,BOUNCE,T3-LONG_WATCH,77,107.51,99.2213,124.0874,,2.0,8.2887,107.51,2.9,CLOSE,2,2,"1m,4h",104.37,102.29,HIGHWAY,EXCITED,49289831.0,1.2,1.0,0.0,0.0,8.3,18.0,8.0,70.32,HIGH,0.02,102.27,102.28,102.26,-0.0,FLAT,FLAT,3129,9,1021,99.9,A,,,,False,4.376942857142856,1.89,N/A,
