ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
CRWV,Long,BOUNCE,T1-STRONG_LONG,96,90.32,83.7595,105.72,,2.3,6.5605,90.32,1.2,CLOSE,1,1,1d,89.23,86.35,HIGHWAY,EXCITED,0.71,5375255618,1.7,1.0,1605105,0,10.8,15,8,310.84,MEGA,0.15,89.565,88.19,90.94,3.1,PREMIUM,DISCOUNT,6115,4,3755,17.1,A,False,7.681600000000002,0.85,N/A,,TECH,,NEUTRAL,,0.4,,-0.43,0.4,1.0,0.2,0.4,1.0,0.4,1.21,FAVORABLE,86.35,90.32,91.2232,38,15,13,7.48,2.35,1.94,3281.3,1354.8,1185.9,10:30,83.7595,105.72,PULLBACK_LIMIT,,,,MID,LIMIT
INIO,Long,PULLBACK,T2-LONG,71,27.45,25.1909,31.9682,,2.0,2.2591,27.45,3.8,APPROACH,2,2,"1d,4h",26.4,25.97,OPEN_ROAD,EXCITED,0.61,166074743,0.4,0.6,0,0,10.5,39,8,103.25,HIGH,0.02,27.35,27.13,27.57,1.6,PREMIUM,DISCOUNT,1628,4,347,5.8,B,False,2.5523142857142855,0.89,N/A,,INDUSTRIAL,,WEAK,,0.2,,-0.38,0.2,0.4,1.0,0.0,0.4,0.2,1.03,FAVORABLE,25.97,27.45,27.7245,128,44,39,7.7,2.0,1.67,3324.16,1207.8,1081.26,10:30,25.1909,31.9682,PULLBACK_LIMIT,,,,MID,LIMIT
CSGP,Long,BOUNCE,T2-LONG,100,31.12,28.6926,35.9748,31.365,2.0,2.4274,31.12,1.7,CLOSE,4,3,"1d,1h,4h",30.6,29.58,OPEN_ROAD,EXCITED,0.91,339468778,0.5,0.7,0,0,8.3,28,8,386.02,MEGA,0.01,31.365,31.48,31.25,-0.7,DISCOUNT,DISCOUNT,833,1,328,2.2,D,False,1.63025,1.49,N/A,,TECH,,NEUTRAL,,0.4,,-0.43,0.4,0.4,0.8,0.8,0.1,0.4,0.85,FAVORABLE,29.58,31.12,31.4312,112,41,36,7.21,2.0,1.66,3312.96,1275.92,1131.52,10:30,28.6926,35.9748,PULLBACK_LIMIT,,,,MID,LIMIT
FNB,Long,BOUNCE,T2-LONG,94,19.11,18.3815,20.567,,2.0,0.7285,19.11,0.3,CLOSE,3,3,"1d,1h,4h",19.055,18.95,HIGHWAY,EXCITED,0.6,27192608,0.4,0.6,0,0,3.6,17,8,343.95,MEGA,0.01,18.975,18.95,19.0,0.3,FLAT,FLAT,259,3,137,99.9,B,True,0.3332214285714285,2.19,N/A,,FINANCIAL,REG_BANKS,NEUTRAL,COLD,0.28,0.08,-0.14,0.08,0.4,0.0,0.2,0.1,0.08,0.694,FAVORABLE,18.95,19.11,19.3011,175,137,108,2.84,2.0,1.38,3316.25,2618.07,2084.52,10:30,18.3815,20.567,PULLBACK_LIMIT,,,,MID,LIMIT
NBIS,Long,BOUNCE,T1-STRONG_LONG,100,193.23,178.965,221.76,,2.0,14.265,193.23,1.6,CLOSE,7,7,"10m,15m,1d,1h,30m,4h,5m",190.18,184.5,OPEN_ROAD,EXCITED,4.73,8779307684,0.9,0.9,1207891,0,26.2,28,8,207.26,MEGA,0.11,185.805,184.11,187.5,1.8,PREMIUM,PREMIUM,17508,6,9032,6.3,B,False,24.198800000000006,0.59,N/A,,COMMS,CHINA_TECH,NEUTRAL,NEUTRAL,0.44,0.32,-0.69,0.32,0.4,0.6,0.8,0.6,0.32,0.666,FAVORABLE,184.5,193.23,195.1623,18,7,6,6.73,2.0,1.64,3321.0,1352.61,1170.97,10:30,178.965,221.76,PULLBACK_LIMIT,,,,MID,LIMIT
TE,Long,BOUNCE,T2-LONG,100,5.47,5.1798,6.0504,,2.0,0.2902,5.47,1.3,CLOSE,3,3,"1h,30m,4h",5.3999,5.34,OPEN_ROAD,EXCITED,0.95,75541377,0.6,0.8,1108144,0,33.9,37,8,194.03,HIGH,0.13,5.39,5.31,5.47,3.0,PREMIUM,MID,132,5,39,4.8,B,True,0.720714285714286,0.4,N/A,,TECH,,NEUTRAL,,0.4,,-0.43,0.4,0.4,0.4,0.8,0.8,0.4,0.59,FAVORABLE,5.34,5.47,5.5247,624,344,289,4.43,2.0,1.52,3332.16,1881.68,1596.64,10:30,5.1798,6.0504,PULLBACK_LIMIT,,,,MID,LIMIT
