ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
MXL,Long,T3-LONG_WATCH,91,PULLBACK,28.67,27.7517,30.5066,34.39,37.37,32.57,847782119.0,19.95,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
LEGN,Long,T3-LONG_WATCH,89,BOUNCE,25.07,23.6098,27.9904,24.97,26.29,24.62,64173143.0,-0.4,LOSING,-0.07,False,2026-04-21_1706,2026-04-21_0537
FCEL,Long,T3-LONG_WATCH,62,BOUNCE,8.65,8.2159,9.5182,9.69,10.34,8.53,0.0,12.02,TARGET_HIT,2.0,False,2026-04-21_1706,2026-04-21_0537
NXE,Long,T1-STRONG_LONG,100,PULLBACK,12.0,11.5042,12.9916,12.4,12.74,12.08,415446543.0,3.33,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
UMAC,Long,T3-LONG_WATCH,63,PULLBACK,14.53,13.9874,17.08,15.72,16.11,15.05,0.0,8.19,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
DFTX,Long,T2-LONG,81,BOUNCE,23.18,21.7862,25.9676,23.94,24.17,22.83,579280802.0,3.28,WINNING,0.55,False,2026-04-21_1706,2026-04-21_0537
ABSI,Long,T3-LONG_WATCH,53,PULLBACK,3.71,3.589,4.54,3.93,4.0986,3.765,676956332.0,5.93,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
SGML,Long,T1-STRONG_LONG,100,PULLBACK,20.04,19.109,21.902,21.44,22.32,20.9,0.0,6.99,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
TMC,Long,T1-STRONG_LONG,100,PULLBACK,5.305,4.9664,5.9822,5.55,5.745,5.305,0.0,4.62,WINNING,0.72,False,2026-04-21_1706,2026-04-21_0537
TDOC,Long,T2-LONG,83,PULLBACK,5.6,5.3738,6.48,6.04,6.24,5.98,1892194442.0,7.86,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
SANA,Long,T2-LONG,100,PULLBACK,3.545,3.1025,4.43,3.8047,3.93,3.615,1874049775.0,7.33,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
NKTR,Long,T1-STRONG_LONG,99,PULLBACK,100.35,80.235,140.58,98.48,106.42,96.23,0.0,-1.86,LOSING,-0.09,False,2026-04-21_1706,2026-04-21_0537
CHYM,Long,T1-STRONG_LONG,92,PULLBACK,22.42,21.6504,31.89,23.76,24.75,23.3,0.0,5.98,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
SERV,Long,T2-LONG,82,PULLBACK,9.08,8.7154,10.27,9.8701,10.465,9.64,0.0,8.7,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
NUVB,Long,T1-STRONG_LONG,100,PULLBACK,5.12,4.656,6.47,5.22,5.25,5.03,0.0,1.95,WINNING,0.22,False,2026-04-21_1706,2026-04-21_0537
PGEN,Long,T1-STRONG_LONG,83,BOUNCE,4.11,3.8315,4.667,3.99,4.115,3.94,0.0,-2.92,LOSING,-0.43,False,2026-04-21_1706,2026-04-21_0537
ITRG,Long,T3-LONG_WATCH,91,BOUNCE,3.16,3.0168,3.4464,3.0571,3.16,2.99,2075072547.0,-3.26,STOPPED,-1.0,False,2026-04-21_1706,2026-04-21_0537
WOLF,Long,T3-LONG_WATCH,81,PULLBACK,24.27,23.1539,27.9,24.94,30.2475,24.65,1533112418.0,2.76,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
UNIT,Long,T1-STRONG_LONG,96,PULLBACK,11.22,10.5924,12.4752,11.52,12.04,11.39,250650062.0,2.67,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
IMSR,Long,T2-LONG,100,PULLBACK,6.92,6.4505,8.01,7.35,7.83,7.07,0.0,6.21,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
WSC,Long,T1-STRONG_LONG,100,PULLBACK,19.3,18.4591,26.64,21.63,22.17,21.3,542087932.0,12.07,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
BLDR,Long,T1-STRONG_LONG,92,PULLBACK,91.32,81.6934,110.5732,89.99,94.97,89.09,1957147966.0,-1.46,LOSING,-0.14,False,2026-04-21_1706,2026-04-21_0537
VIR,Long,T1-STRONG_LONG,100,PULLBACK,11.09,10.0201,13.2298,10.83,11.18,10.76,1212369640.0,-2.34,LOSING,-0.24,False,2026-04-21_1706,2026-04-21_0537
JANX,Long,T3-LONG_WATCH,69,BOUNCE,15.87,14.9671,17.6758,15.46,15.94,15.32,0.0,-2.58,LOSING,-0.45,False,2026-04-21_1706,2026-04-21_0537
AOSL,Long,T3-LONG_WATCH,100,PULLBACK,39.9,37.2092,45.2816,40.09,41.7,38.04,0.0,0.48,WINNING,0.07,False,2026-04-21_1706,2026-04-21_0537
ODV,Long,T1-STRONG_LONG,100,PULLBACK,3.47,3.2495,3.98,3.55,3.75,3.47,1109156468.0,2.31,WINNING,0.36,False,2026-04-21_1706,2026-04-21_0537
QURE,Long,T3-LONG_WATCH,63,BOUNCE,18.04,16.8974,20.3252,17.5,18.07,17.0,0.0,-2.99,LOSING,-0.47,False,2026-04-21_1706,2026-04-21_0537
WTTR,Long,T1-STRONG_LONG,94,BREAKOUT,15.04,14.4239,16.2722,15.45,15.61,15.16,181591036.0,2.73,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
RXO,Long,T1-STRONG_LONG,100,PULLBACK,18.31,17.5376,19.8548,20.12,20.18,19.09,1281195641.0,9.89,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
YOU,Long,T1-STRONG_LONG,100,PULLBACK,52.46,49.7319,57.9162,58.39,59.51,55.53,1356733726.0,11.3,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
PENG,Long,T1-STRONG_LONG,100,PULLBACK,26.64,25.3073,29.3054,27.92,28.7,27.77,1124086075.0,4.8,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
TNDM,Long,T3-LONG_WATCH,80,BOUNCE,21.24,20.0596,23.6008,20.3,21.53,19.99,522292855.0,-4.43,STOPPED,-1.0,False,2026-04-21_1706,2026-04-21_0537
ANF,Long,T2-LONG,72,PULLBACK,91.82,88.8811,97.6978,95.24,99.64,95.16,495167106.0,3.72,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
TH,Long,T3-LONG_WATCH,79,PULLBACK,15.61,14.2396,18.3508,14.39,16.12,14.3,0.0,-7.82,LOSING,-0.89,False,2026-04-21_1706,2026-04-21_0537
KURA,Long,T1-STRONG_LONG,93,BOUNCE,9.78,8.6912,11.9576,9.56,10.03,9.47,0.0,-2.25,LOSING,-0.2,False,2026-04-21_1706,2026-04-21_0537
GLOB,Long,T3-LONG_WATCH,85,BOUNCE,50.6,47.627,56.546,50.34,52.19,50.05,0.0,-0.51,LOSING,-0.09,False,2026-04-21_1706,2026-04-21_0537
GLUE,Long,T3-LONG_WATCH,90,PULLBACK,19.81,18.1681,23.0938,20.89,21.01,19.18,181599192.0,5.45,WINNING,0.66,False,2026-04-21_1706,2026-04-21_0537
CRI,Long,T1-STRONG_LONG,95,PULLBACK,39.15,35.8415,45.767,39.08,41.09,38.73,1235049822.0,-0.18,LOSING,-0.02,False,2026-04-21_1706,2026-04-21_0537
OBE,Long,T1-STRONG_LONG,100,BOUNCE,10.56,9.7873,12.1054,11.73,11.74,10.6,0.0,11.08,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
URGN,Long,T1-STRONG_LONG,100,PULLBACK,22.83,21.8638,28.46,25.27,25.86,24.33,0.0,10.69,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
FA,Long,T1-STRONG_LONG,100,BREAKOUT,12.62,12.1347,13.5906,13.25,13.33,12.58,909588276.0,4.99,WINNING,1.3,False,2026-04-21_1706,2026-04-21_0537
AEVA,Long,T1-STRONG_LONG,100,PULLBACK,15.79,14.3463,18.6774,16.8,18.22,15.6,0.0,6.4,WINNING,0.7,False,2026-04-21_1706,2026-04-21_0537
VICR,Long,T3-LONG_WATCH,83,PULLBACK,208.01,198.7336,226.5628,255.0,256.37,203.0,0.0,22.59,TARGET_HIT,2.0,False,2026-04-21_1706,2026-04-21_0537
HELE,Long,T1-STRONG_LONG,100,PULLBACK,17.91,17.266,20.57,20.26,20.72,19.86,0.0,13.12,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
BAND,Long,T1-STRONG_LONG,100,PULLBACK,21.77,21.0296,23.2508,23.95,25.69,23.64,0.0,10.01,NO_FILL,0.0,False,2026-04-21_1706,2026-04-21_0537
