ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
SNAL,Long,T2-LONG,100,PULLBACK,0.5021,0.413,0.6803,1.08,1.67,1.05,275804637,115.1,TARGET_HIT,0.63,True,2026-05-14_1435,2026-05-14_0522
DXF,Long,T3-LONG_WATCH,100,PULLBACK,0.7161,0.6519,2.0,1.75,1.99,1.15,95718226,144.38,TARGET_HIT,0.69,True,2026-05-14_1435,2026-05-14_0522
ALP,Long,T2-LONG,100,BOUNCE,0.2679,0.19,0.4237,0.33,0.4314,0.313,322927167,23.18,TARGET_HIT,0.19,True,2026-05-14_1435,2026-05-14_0522
EDBL,Long,T2-LONG,100,PULLBACK,0.353,0.2731,0.5128,0.412,0.4907,0.38,46413389,16.71,TARGET_HIT,0.23,True,2026-05-14_1435,2026-05-14_0522
POET,Long,T3-LONG_WATCH,56,BREAKOUT,14.37,13.3181,16.4738,20.57,20.81,17.386,125626837,43.15,NO_FILL,0.0,False,2026-05-14_1435,2026-05-14_0522
CSCO,Long,T3-LONG_WATCH,55,PULLBACK,93.14,89.9481,99.5238,115.53,119.36,113.97,70853420,24.04,NO_FILL,0.0,False,2026-05-14_1435,2026-05-14_0522
SRXH,Long,T3-LONG_WATCH,75,PULLBACK,0.1374,0.086,0.298,0.138,0.1693,0.132,130091202,0.44,WINNING,0.01,False,2026-05-14_1435,2026-05-14_0522
NOK,Long,T1-STRONG_LONG,99,PULLBACK,13.81,12.7846,15.8608,14.46,15.19,14.3,136783450,4.71,TARGET_HIT,1.5,True,2026-05-14_1435,2026-05-14_0522
NVDA,Long,T1-STRONG_LONG,100,BOUNCE,225.83,214.1566,249.1768,235.74,236.54,229.3,178625553,4.39,TARGET_HIT,1.5,True,2026-05-14_1435,2026-05-14_0522
INTC,Long,T2-LONG,62,PULLBACK,111.81,107.6894,124.36,115.93,118.57,113.17,117206067,3.68,WINNING,0.39,False,2026-05-14_1435,2026-05-14_0522
LUNR,Long,T1-STRONG_LONG,100,PULLBACK,35.68,30.958,45.124,36.52,37.25,32.058,19166840,2.35,TARGET_HIT,1.5,True,2026-05-14_1435,2026-05-14_0522
GDC,Long,T2-LONG,67,BREAKOUT,0.155,0.0908,0.3298,0.142,0.15,0.1386,29974565,-8.39,LOSING,-0.2,False,2026-05-14_1435,2026-05-14_0522
INVZ,Long,T2-LONG,89,PULLBACK,0.9165,0.8103,1.1289,0.7467,0.75,0.6555,17557309,-18.53,STOPPED,-1.0,False,2026-05-14_1435,2026-05-14_0522
SVC,Long,T2-LONG,63,BOUNCE,1.65,1.57,1.81,1.69,1.73,1.63,9492284,2.42,WINNING,0.39,False,2026-05-14_1435,2026-05-14_0522
KYTX,Long,T3-LONG_WATCH,89,BOUNCE,10.78,10.0007,12.3386,10.74,11.04,10.23,911938,-0.37,LOSING,-0.05,False,2026-05-14_1435,2026-05-14_0522
SRRK,Long,T3-LONG_WATCH,100,BOUNCE,50.17,47.7143,55.0814,51.28,51.4,48.485,2205895,2.21,TARGET_HIT,1.5,True,2026-05-14_1435,2026-05-14_0522
SIBN,Long,T2-LONG,100,PULLBACK,13.44,11.505,17.31,14.6,14.93,14.1061,861128,8.63,TARGET_HIT,1.5,True,2026-05-14_1435,2026-05-14_0522
CDRE,Long,T2-LONG,99,PULLBACK,28.805,27.5237,31.92,30.49,31.65,29.96,446019,5.85,TARGET_HIT,1.5,True,2026-05-14_1435,2026-05-14_0522
