ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,stop_adjusted,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,path,gap_quality,sponsorship,vol_ratio,vol_hot,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,tfs,cluster_top,cluster_bot,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
YYGH,Long,BREAKOUT,T3-LONG_WATCH,33,1.47,1.41,1.6607,,3.2,0.06,False,1.47,0.0,INSIDE,1,1,HIGHWAY,WAITING,0.48,0.5,True,NANO,1.57,1.44,1.32,1.56,18.2,MID,MID,5,1,5,13.0,D,,,,,,,,,,,,,True,0.26542499999999997,0.23,N/A,
GPUS,Long,BOUNCE,T2-LONG,86,0.1883,0.1328,0.2993,0.1953,2.0,0.0555,,0.1883,1.8,CLOSE,2,2,OPEN_ROAD,EXCITED,1.83,,,HIGH,0.11,0.1953,0.1906,0.2,4.9,DISCOUNT,DISCOUNT,0,1,0,4.7,D,"1m,5m",0.185,0.1828,0.0,0.4,0.7,3075718.0,0.0,15.5,57.0,8.0,135.67,False,0.030357142857142853,1.83,N/A,
CSGP,Long,BOUNCE,T1-STRONG_LONG,100,31.56,29.585,35.51,,2.0,1.975,,31.56,2.5,CLOSE,4,4,OPEN_ROAD,EXCITED,0.83,,,MEGA,0.02,31.335,31.52,31.15,-1.2,PREMIUM,DISCOUNT,618,2,105,3.7,C,"1d,1h,30m,4h",30.78,30.5,147073496.0,1.0,0.9,0.0,0.0,10.5,29.0,8.0,401.75,False,1.217278571428572,1.62,N/A,
DVLT,Long,PULLBACK,T2-LONG,56,0.1569,0.1004,0.2698,0.1911,2.0,0.0565,,0.1569,3.8,APPROACH,1,1,OPEN_ROAD,EXCITED,0.94,,,MEGA,0.23,0.1911,0.1919,0.1904,-0.8,DISCOUNT,DISCOUNT,0,1,0,18.8,D,1m,0.1509,0.1505,0.0,2.5,1.1,4585511.0,1.0,48.5,46.0,8.0,679.52,False,0.026064285714285713,2.17,N/A,
UBXG,Long,BOUNCE,T2-LONG,100,5.03,4.4621,14.06,5.2,15.9,0.5679,,5.03,3.0,CLOSE,1,1,HIGHWAY,EXCITED,1.32,,,NANO,0.46,5.2,5.04,5.36,6.3,DISCOUNT,DISCOUNT,40,2,1,179.5,C,4h,4.88,4.6014,9400005.0,0.2,0.6,0.0,1.0,195.8,7.0,3.0,0.59,True,,,N/A,
