ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
FISN,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,11.25,1h,gap_topology,MID,0.352,10,11.11,11.2071,weekly,0.38,98.31,nearest_support_gap_hi,11.2071,True,True,0.38,0.38,68.89,68.89,2.9,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high,deep_damage_pullback | near_term_selling_pressure
ATAI,EARLY_RECLAIM_TRIGGER,100.0,73.0,73.0,EARLY_RECLAIM_TRIGGER,7.2002,weekly,log_regression,AT_UPPER,0.782,7,5.75,7.065,daily,1.88,100.0,nearest_support_gap_hi,7.065,True,True,1.88,1.91,26.11,26.11,,OPTIONS_MISSING,"ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | just-triggered reclaim, still near shelf | room back to recent high",mid_high_channel_location | early_trigger_not_chase | near_term_selling_pressure
