ticker,side,stage,conviction,fem,entry,stop,t1,rr,last_px,high,low,volume,chg_pct,outcome,result_r,n_bearish_total,n_bearish_consumed,fresh_bull_5m_below,entry_ready,ath_pct,ath_bucket,checked_at,scan_date
TPG,LONG,ALL_EATEN,4,1.3,43.89,43.59,44.28,1.3,45.61000061035156,46.88999938964844,44.41999816894531,3538900.0,3.92,NO_FILL,0.0,3,3,0,False,37.6,DEEP_BELOW,2026-05-22_1323,2026-05-05
UPST,LONG,BOUNCED_CLEAN,3,14.0,28.06,27.86,30.86,14.0,31.170000076293945,32.540000915527344,31.030000686645508,7864700.0,11.08,NO_FILL,0.0,0,0,0,False,67.9,DEEP_BELOW,2026-05-22_1323,2026-05-05
UPST,LONG,BOUNCED_CLEAN,3,18.45,28.06,27.86,31.75,18.45,31.170000076293945,32.540000915527344,31.030000686645508,7864700.0,11.08,NO_FILL,0.0,0,0,0,False,67.9,DEEP_BELOW,2026-05-22_1323,2026-05-05
SLDE,LONG,BOUNCED_CLEAN,5,,18.44,17.92,17.99,,18.610000610351562,18.774999618530273,18.270000457763672,1657700.0,0.92,TARGET_HIT,1.5,0,0,0,False,28.8,BELOW,2026-05-22_1323,2026-05-05
SLDE,LONG,BOUNCED_CLEAN,5,,18.505,18.27,18.47,,18.610000610351562,18.774999618530273,18.270000457763672,1657700.0,0.57,TARGET_HIT,1.5,0,0,0,False,28.6,BELOW,2026-05-22_1323,2026-05-05
UPST,LONG,BOUNCED_CLEAN,3,3.0,31.71,31.56,32.16,3.0,31.170000076293945,32.540000915527344,31.030000686645508,7864700.0,-1.7,TARGET_HIT,1.5,0,0,0,False,63.7,DEEP_BELOW,2026-05-22_1323,2026-05-05
PLTR,LONG,BOUNCED_CLEAN,3,3.5,141.83,141.07,144.49,3.5,135.91000366210938,142.97999572753906,134.72000122070312,89747100.0,-4.17,STOPPED,-1.0,0,0,0,False,31.7,DEEP_BELOW,2026-05-22_1323,2026-05-05
BRBR,LONG,BOUNCED_WAITING,4,11.96,11.175,10.8,15.66,11.96,10.630000114440918,11.930000305175781,9.21500015258789,26688400.0,-4.88,STOPPED,-1.0,3,0,0,False,82.5,DEEP_BELOW,2026-05-22_1323,2026-05-05
BRBR,LONG,BOUNCED_WAITING,4,13.4,11.175,10.8,16.2,13.4,10.630000114440918,11.930000305175781,9.21500015258789,26688400.0,-4.88,STOPPED,-1.0,5,0,0,False,82.5,DEEP_BELOW,2026-05-22_1323,2026-05-05
BRBR,LONG,BOUNCED_WAITING,4,13.13,11.175,10.8,16.1,13.13,10.630000114440918,11.930000305175781,9.21500015258789,26688400.0,-4.88,STOPPED,-1.0,2,0,0,False,82.5,DEEP_BELOW,2026-05-22_1323,2026-05-05
BRBR,LONG,BOUNCED_WAITING,4,13.56,11.175,10.8,16.26,13.56,10.630000114440918,11.930000305175781,9.21500015258789,26688400.0,-4.88,STOPPED,-1.0,2,0,0,False,82.5,DEEP_BELOW,2026-05-22_1323,2026-05-05
BRBR,LONG,BOUNCED_WAITING,4,17.03,11.175,10.8,17.5624,17.03,10.630000114440918,11.930000305175781,9.21500015258789,26688400.0,-4.88,STOPPED,-1.0,1,0,0,False,82.5,DEEP_BELOW,2026-05-22_1323,2026-05-05
BRBR,LONG,BOUNCED_WAITING,4,17.72,11.175,10.8,17.82,17.72,10.630000114440918,11.930000305175781,9.21500015258789,26688400.0,-4.88,STOPPED,-1.0,1,0,0,False,82.5,DEEP_BELOW,2026-05-22_1323,2026-05-05
