ticker,side,entry,stop,t1,fem,score,tier,mode,rr,last_px,current_price,spy_regime,_score,_L1,_L2,_L3,source,source_rank,state_asof,state_generated_at,warnings
ELPW,LONG,0.9300,0.8700,0.9800,77.90,77.90,STATE_LONG_REVIEW,BULL_BOUNCE_PENDING,0.74,0.9477,0.9477,CHOP,77.90,0.9300,0.9300,0.9300,FAM_STATE_MOO_REBUILD,52,2026-07-10T01:42:17.110447,2026-07-20T04:50:00,
