ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAOI,132.25,149.35,130.5,135.63,BELOW_PDH,RECLAIMED_PDL,True,148.9,133.76,0.0,BELOW_ORL,0.172,False,True,0.172,0.46,42,AVOID_LONG,70,FIRST_RALLY_SHORT_ZONE
ABSI,9.04,8.97,8.47,8.93,ABOVE_PDH,ABOVE_PDL,True,9.47,8.9,0.246,OR_BOTTOM_THIRD,0.246,False,False,0.246,1.41,62,CONTINUATION_LONG,54,NEUTRAL
ADTX,0.0026,0.0029,0.0026,0.0026,BELOW_PDH,TESTING_PDL,True,0.0028,0.0026,0.0,OR_BOTTOM_THIRD,0.5,False,False,0.5,1.25,58,RELOAD_ZONE,50,NEUTRAL
AEM,181.6,181.4,176.7813,178.82,ABOVE_PDH,RECLAIMED_PDL,True,178.904,174.645,1.0,ABOVE_ORH,0.997,False,False,0.997,1.57,96,AVOID_LONG_CHASE,18,AVOID_SHORT
AHMA,1.7,1.78,1.67,1.74,BELOW_PDH,RECLAIMED_PDL,True,1.72,1.5929,0.843,OR_TOP_THIRD,0.641,False,False,,,62,NEUTRAL,48,AVOID_SHORT
AIM,0.2637,0.29,0.261,0.2854,BELOW_PDH,RECLAIMED_PDL,True,0.28,0.263,0.041,OR_BOTTOM_THIRD,0.184,False,True,0.184,0.51,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
ALOY,12.9,12.4791,11.0,12.27,ABOVE_PDH,ABOVE_PDL,True,13.4,12.43,0.485,OR_MIDDLE,0.459,True,False,0.459,0.8,80,PULLBACK_BUY_ZONE,34,NEUTRAL
AMKR,52.98,57.02,53.3306,55.27,BELOW_PDH,BELOW_PDL,True,55.99,54.33,0.0,BELOW_ORL,0.053,False,False,0.053,1.74,18,AVOID_LONG,84,AVOID_SHORT_CHASE
AMPG,5.74,5.87,5.51,5.8,REJECTED_PDH,ABOVE_PDL,True,6.2,5.85,0.0,BELOW_ORL,0.115,False,False,0.115,0.97,26,AVOID_LONG,72,AVOID_SHORT_CHASE
BAX,27.69,27.88,26.56,27.55,REJECTED_PDH,ABOVE_PDL,True,27.59,26.78,1.0,ABOVE_ORH,0.765,True,False,0.765,1.81,78,PULLBACK_BUY_ZONE,38,AVOID_SHORT
BBNX,16.4,16.575,14.067,15.9,REJECTED_PDH,ABOVE_PDL,True,16.86,15.641,0.623,OR_MIDDLE,0.623,False,False,0.623,1.56,38,AVOID_LONG,62,NEUTRAL
BCRX,9.72,9.665,9.23,9.38,ABOVE_PDH,ABOVE_PDL,True,9.635,9.2801,1.0,ABOVE_ORH,0.765,True,False,0.765,3.23,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
BEEM,1.13,1.175,1.12,1.14,BELOW_PDH,RECLAIMED_PDL,True,1.14,1.11,0.667,OR_TOP_THIRD,0.5,False,False,0.5,1.11,62,NEUTRAL,48,AVOID_SHORT
BFLY,9.66,8.85,8.35,8.83,ABOVE_PDH,ABOVE_PDL,True,9.9099,8.828,0.769,OR_TOP_THIRD,0.681,True,False,0.681,1.51,80,PULLBACK_BUY_ZONE,40,NEUTRAL
BMNR,18.07,19.3,18.1301,18.82,BELOW_PDH,BELOW_PDL,True,18.86,18.265,0.0,BELOW_ORL,0.013,False,False,0.013,1.57,18,AVOID_LONG,84,AVOID_SHORT_CHASE
CAL,14.47,14.54,13.98,14.5,REJECTED_PDH,ABOVE_PDL,True,14.7399,14.405,0.194,OR_BOTTOM_THIRD,0.148,False,False,0.148,2.84,38,AVOID_LONG,74,AVOID_SHORT_CHASE
CALX,38.17,38.43,37.82,37.98,REJECTED_PDH,RECLAIMED_PDL,True,38.48,37.61,0.644,OR_MIDDLE,0.296,True,False,0.296,1.71,68,PULLBACK_BUY_ZONE,46,AVOID_SHORT
CAST,1.28,1.28,1.18,1.24,TESTING_PDH,RECLAIMED_PDL,True,1.3,1.18,0.833,OR_TOP_THIRD,0.769,True,False,0.769,0.31,80,PULLBACK_BUY_ZONE,40,AVOID_SHORT
CCC,6.97,6.93,6.53,6.92,ABOVE_PDH,ABOVE_PDL,True,6.93,6.8,1.0,ABOVE_ORH,0.778,True,False,0.778,2.84,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
CCTG,0.79,0.7499,0.6614,0.7044,ABOVE_PDH,ABOVE_PDL,True,0.7,0.677,1.0,ABOVE_ORH,0.717,False,False,0.717,2.08,72,CONTINUATION_LONG,34,AVOID_SHORT
CHKP,131.15,127.84,124.43,127.82,ABOVE_PDH,ABOVE_PDL,True,132.07,126.9,0.822,OR_TOP_THIRD,0.809,True,False,0.809,2.26,92,PULLBACK_BUY_ZONE,32,NEUTRAL
CMPS,13.2799,14.08,13.26,13.54,BELOW_PDH,RECLAIMED_PDL,True,13.62,13.23,0.128,OR_BOTTOM_THIRD,0.382,False,True,0.382,1.62,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
CMTL,1.725,1.75,1.7,1.73,REJECTED_PDH,ABOVE_PDL,True,1.77,1.73,0.0,BELOW_ORL,0.235,False,False,0.235,2.51,18,AVOID_LONG,84,CONTINUATION_SHORT
CNM,46.3,47.24,45.17,46.55,BELOW_PDH,ABOVE_PDL,True,46.9293,45.61,0.523,OR_MIDDLE,0.523,False,False,0.523,2.73,50,NEUTRAL,50,NEUTRAL
CNQ,47.75,45.71,44.72,45.51,ABOVE_PDH,ABOVE_PDL,True,47.21,46.24,1.0,ABOVE_ORH,1.0,False,False,1.0,2.74,84,AVOID_LONG_CHASE,26,AVOID_SHORT
CORT,114.23,110.79,108.075,110.77,ABOVE_PDH,ABOVE_PDL,True,114.49,110.0548,0.941,OR_TOP_THIRD,0.913,False,False,0.913,2.24,74,AVOID_LONG_CHASE,40,NEUTRAL
COUR,5.76,5.81,5.565,5.81,REJECTED_PDH,ABOVE_PDL,True,5.885,5.695,0.342,OR_BOTTOM_THIRD,0.342,False,False,0.342,3.92,46,AVOID_LONG,62,NEUTRAL
CRE,2.92,2.7212,2.59,2.655,ABOVE_PDH,ABOVE_PDL,True,2.85,2.74,1.0,ABOVE_ORH,0.693,True,False,,,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
CRVO,3.0077,2.88,2.78,2.87,ABOVE_PDH,RECLAIMED_PDL,True,2.875,2.66,1.0,ABOVE_ORH,1.0,False,False,1.0,0.82,84,AVOID_LONG_CHASE,26,AVOID_SHORT
CTM,0.6121,0.66,0.61,0.6151,BELOW_PDH,RECLAIMED_PDL,True,0.6191,0.6,0.634,OR_MIDDLE,0.608,False,False,0.608,0.55,62,NEUTRAL,42,AVOID_SHORT
CTSO,0.362,0.38,0.36,0.36,REJECTED_PDH,RECLAIMED_PDL,True,0.3799,0.36,0.101,OR_BOTTOM_THIRD,0.067,False,False,0.067,0.29,58,AVOID_LONG,54,AVOID_SHORT_CHASE
DASH,208.4245,222.39,209.6201,216.26,BELOW_PDH,BELOW_PDL,True,215.99,210.0,0.0,BELOW_ORL,0.105,False,True,0.105,1.54,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
DFNS,36.34,42.7,37.2001,37.95,BELOW_PDH,BELOW_PDL,True,40.35,36.01,0.076,OR_BOTTOM_THIRD,0.214,False,True,0.214,1.36,30,NEUTRAL,92,FIRST_RALLY_SHORT_ZONE
DKI,4.2,3.96,3.5,3.6701,ABOVE_PDH,ABOVE_PDL,True,5.32,4.0068,0.147,OR_BOTTOM_THIRD,0.211,False,False,0.211,0.64,70,CONTINUATION_LONG,42,NEUTRAL
DNLI,25.0,25.74,24.235,24.83,BELOW_PDH,RECLAIMED_PDL,True,24.92,24.21,1.0,ABOVE_ORH,0.958,False,False,0.958,2.76,84,AVOID_LONG_CHASE,26,AVOID_SHORT
ELF,95.1,99.49,91.3501,98.49,BELOW_PDH,ABOVE_PDL,True,97.67,92.4201,0.51,OR_MIDDLE,0.51,False,False,0.51,2.07,50,NEUTRAL,50,NEUTRAL
EOSE,4.0655,4.19,3.8601,4.15,BELOW_PDH,ABOVE_PDL,True,4.18,3.99,0.397,OR_MIDDLE,0.397,False,False,0.397,1.28,50,NEUTRAL,50,NEUTRAL
ERAS,18.315,18.7969,17.83,18.41,BELOW_PDH,ABOVE_PDL,True,18.586,17.85,0.632,OR_MIDDLE,0.634,False,False,0.634,5.21,50,NEUTRAL,50,NEUTRAL
FAST,52.15,51.9,50.2,51.84,ABOVE_PDH,ABOVE_PDL,True,51.77,51.28,1.0,ABOVE_ORH,0.921,False,False,0.921,3.59,84,AVOID_LONG_CHASE,26,AVOID_SHORT
FCEL,20.0,21.1,18.69,20.43,BELOW_PDH,ABOVE_PDL,True,20.81,19.81,0.19,OR_BOTTOM_THIRD,0.198,False,False,0.198,1.65,50,RELOAD_ZONE,62,NEUTRAL
FIGR,28.64,29.92,28.12,28.62,BELOW_PDH,RECLAIMED_PDL,True,28.62,27.765,1.0,ABOVE_ORH,0.813,False,False,0.813,1.16,84,CONTINUATION_LONG,26,AVOID_SHORT
FIS,42.2,43.02,42.17,42.77,BELOW_PDH,RECLAIMED_PDL,True,43.0,41.7,0.385,OR_MIDDLE,0.385,False,False,0.385,2.68,62,NEUTRAL,42,AVOID_SHORT
FROG,88.2,96.255,84.79,89.52,BELOW_PDH,ABOVE_PDL,True,89.49,85.9117,0.639,OR_MIDDLE,0.611,False,False,0.611,1.82,50,NEUTRAL,50,NEUTRAL
FTHM,0.7254,0.802,0.7303,0.76,BELOW_PDH,BELOW_PDL,True,0.7914,0.7472,0.0,BELOW_ORL,0.055,False,True,0.055,1.49,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
