ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
VSA,Long,T2-LONG,87,PULLBACK,3.9,3.5988,4.5024,4.63,7.71,4.0,13068558,18.72,STOPPED,-1.0,True,2026-06-02_1259,2026-06-02_0433
HPE,Long,T1-STRONG_LONG,100,PULLBACK,44.23,40.7362,51.2176,55.895,64.25,53.47,145406195,26.37,TARGET_HIT,1.5,True,2026-06-02_1259,2026-06-02_0433
GPUS,Long,T3-LONG_WATCH,20,PULLBACK,0.1672,0.112,0.2776,0.2307,0.2581,0.193,291055370,37.98,NO_FILL,0.0,False,2026-06-02_1259,2026-06-02_0433
OTLK,Long,T2-LONG,86,PULLBACK,0.76,0.6977,1.62,0.8398,0.9142,0.799,18316009,10.5,STOPPED,-1.0,True,2026-06-02_1259,2026-06-02_0433
NOK,Long,T1-STRONG_LONG,92,PULLBACK,15.05,14.4239,16.3022,16.81,17.11,16.45,122315531,11.69,TARGET_HIT,1.5,True,2026-06-02_1259,2026-06-02_0433
WOK,Long,T3-LONG_WATCH,74,PULLBACK,0.0988,0.0482,0.2001,0.1027,0.121,0.0954,100378773,4.0,STOPPED,-1.0,True,2026-06-02_1259,2026-06-02_0433
SRXH,Long,T2-LONG,66,PULLBACK,0.119,0.0621,0.2328,0.1261,0.13,0.1192,37299700,5.97,STOPPED,-1.0,True,2026-06-02_1259,2026-06-02_0433
GDC,Long,T3-LONG_WATCH,44,PULLBACK,0.126,0.0643,0.2494,0.1115,0.122,0.1094,20435359,-11.51,CLOSED_LOSS,-0.24,False,2026-06-02_1259,2026-06-02_0433
CXAI,Long,T2-LONG,99,BOUNCE,0.205,0.1506,0.3138,0.2004,0.2019,0.1816,14534272,-2.24,TARGET_HIT,0.11,True,2026-06-02_1259,2026-06-02_0433
SPCE,Long,T1-STRONG_LONG,92,PULLBACK,6.7708,5.9296,8.4532,4.6175,6.76,4.51,124054482,-31.8,TARGET_HIT,1.5,True,2026-06-02_1259,2026-06-02_0433
ALP,Long,T2-LONG,100,BOUNCE,0.3663,0.2916,0.5157,0.3021,0.343,0.259,24585527,-17.51,TARGET_HIT,0.16,True,2026-06-02_1259,2026-06-02_0433
HCWC,Long,T2-LONG,91,BOUNCE,0.3676,0.2858,0.5312,0.3452,0.3953,0.2966,9446237,-6.09,TARGET_HIT,0.18,True,2026-06-02_1259,2026-06-02_0433
HUBC,Long,T1-STRONG_LONG,100,BOUNCE,0.515,0.3059,0.9331,0.4826,0.9646,0.4,521915704,-6.29,TARGET_HIT,0.24,True,2026-06-02_1259,2026-06-02_0433
TGHL,Long,T2-LONG,100,PULLBACK,1.35,-0.094,4.2379,0.9415,1.18,0.73,5807694,-30.26,TARGET_HIT,0.44,True,2026-06-02_1259,2026-06-02_0433
GLBE,Long,T1-STRONG_LONG,98,PULLBACK,30.91,29.1873,35.85,33.27,34.02,32.86,2148787,7.64,TARGET_HIT,1.5,True,2026-06-02_1259,2026-06-02_0433
VYX,Long,T2-LONG,65,PULLBACK,6.895,6.5863,7.5124,7.285,7.325,7.075,2132802,5.66,CLOSED,1.02,True,2026-06-02_1259,2026-06-02_0433
KRKNF,Long,T1-STRONG_LONG,100,PULLBACK,5.65,5.2739,6.4022,6.08,6.2,5.86,1484304,7.61,TARGET_HIT,1.5,True,2026-06-02_1259,2026-06-02_0433
KXIAY,Long,T1-STRONG_LONG,100,PULLBACK,47.85,40.1475,63.255,50.0,50.8,47.85,2490492,4.49,TARGET_HIT,1.5,True,2026-06-02_1259,2026-06-02_0433
TBBB,Long,T1-STRONG_LONG,100,BOUNCE,39.56,36.6854,45.3092,38.015,39.96,37.48,763439,-3.91,TARGET_HIT,1.5,True,2026-06-02_1259,2026-06-02_0433
IT,Long,T1-STRONG_LONG,90,PULLBACK,170.35,154.78,224.81,171.075,175.4,169.265,899033,0.43,TARGET_HIT,1.5,True,2026-06-02_1259,2026-06-02_0433
FTRE,Long,T1-STRONG_LONG,81,PULLBACK,14.32,12.97,17.02,15.355,15.7,15.0,1121524,7.23,TARGET_HIT,1.5,True,2026-06-02_1259,2026-06-02_0433
