ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
BIYA,HIGH_PRIORITY_PRE_TRIGGER,85.5,54.0,54.0,PRE_TRIGGER_COIL,5.39,15m,log_regression,AT_LOWER,0.065,3,5.15,5.184,15m,3.82,28.36,nearest_support_gap_hi,5.35,True,True,0.74,0.75,363.82,363.82,9.65,OPTIONS_MISSING,ascending channel/control | low channel location before expansion | bullish shelf stack underneath | pre-trigger coil near reload/reclaim level | room back to recent high,deep_damage_pullback | recent_move_already_hot
