ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
BZAI,false,-49.31,-21.03,0.751,0.5931,0.8333,0.5448,56441470,true,true,false,false,false,true,SHORT,CAUGHT
HYFM,false,-18.33,-16.0,1.75,1.47,1.75,1.42,318951,true,false,false,false,false,false,,MISSED
LESL,false,-16.23,-16.56,0.773,0.645,0.7756,0.634,3057003,true,false,false,false,false,false,,MISSED
AAOI,true,15.53,15.25,130.39,150.28,153.39,130.39,18618908,true,false,false,false,false,false,,MISSED
ENSC,true,14.58,17.93,0.3391,0.3999,0.4745,0.3359,17115808,true,false,false,false,false,false,,MISSED
SURG,false,14.17,-29.57,0.4004,0.282,0.43,0.26,288299648,true,false,false,false,false,false,,MISSED
JUNS,false,-12.67,-10.88,5.88,5.24,6.06,5.01,105221,true,false,false,false,false,false,,MISSED
ONFO,false,12.12,-4.07,2.6999,2.59,6.08,2.55,83419898,true,true,false,true,false,false,MOMENTUM,CAUGHT
AGL,false,9.0,7.32,90.29,96.9,97.65,89.3475,200945,false,false,false,false,false,false,,IGNORED
ALM,false,8.95,7.56,14.03,15.09,15.47,14.01,6155091,false,false,false,false,false,false,,IGNORED
NBIS,true,8.88,7.42,258.49,277.68,278.65,257.0,28829723,false,false,false,false,false,false,,IGNORED
NNBR,false,8.03,6.41,3.665,3.9,3.98,3.62,6841533,false,false,false,false,false,false,,IGNORED
CLRO,false,-7.94,-6.12,5.56,5.22,5.625,5.11,50378,false,false,false,false,false,false,,IGNORED
TRX,false,7.69,4.67,1.07,1.12,1.1673,1.06,3709155,false,false,false,false,false,false,,IGNORED
BLZE,false,-6.9,-4.95,20.01,19.02,20.32,18.662,2192541,false,false,false,false,false,false,,IGNORED
TE,true,6.68,4.5,4.89,5.11,5.39,4.81,25540283,false,false,false,false,false,false,,IGNORED
CGNX,false,6.56,6.7,61.51,65.63,65.65,61.5,2271807,false,false,false,false,false,false,,IGNORED
INVZ,false,-6.47,-7.17,0.4,0.3713,0.4,0.37,5273778,false,false,false,false,false,false,,IGNORED
OSCR,false,6.43,6.54,30.75,32.76,33.27,30.72,6586151,false,false,false,false,false,false,,IGNORED
GTM,false,-6.03,-5.37,4.28,4.05,4.3113,4.04,6902395,false,false,false,false,false,false,,IGNORED
PGEN,false,-6.01,-3.48,6.32,6.1,6.39,6.08,7946600,false,false,false,false,false,false,,IGNORED
SEI,false,5.68,4.63,60.5,63.3,63.65,59.06,1815774,false,false,false,false,false,false,,IGNORED
PAVS,false,5.59,4.48,6.69,6.99,7.1346,6.69,70729,false,false,false,false,false,false,,IGNORED
GDDY,false,-5.56,-6.55,101.56,94.91,101.99,94.49,1631102,false,false,false,false,false,false,,IGNORED
MP,false,5.53,4.33,56.3,58.74,61.11,56.15,10792919,false,false,false,false,false,false,,IGNORED
TWST,false,-5.36,-4.45,124.09,118.57,124.7052,118.44,1140524,false,false,false,false,false,false,,IGNORED
