ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
INDP,Short,271.0456,EXTREME,MEDIUM,113.24,,SHORT_GENESIS,2.94,2.9694,2.8812,3.66,4.1,2.76,2749548,-24.49,STOPPED,-1.0,True,40.0,83.17,2026-06-05_1324,2026-06-05
NIVF,Short,207.6465,STRETCHED,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",2.78,,SHORT_GENESIS,0.5375,0.5429,0.5267,0.638,0.6399,0.511,21847179,-18.7,STOPPED,-1.0,True,25.37,100.48,2026-06-05_1324,2026-06-05
CYPH,Short,177.0834,EXTREME,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",106.46,,SHORT_GENESIS,0.6445,0.6509,0.6316,0.5188,0.6921,0.4913,29052956,19.5,STOPPED,-1.0,True,42.94,9.58,2026-06-05_1324,2026-06-05
VERU,Short,81.476,STRETCHED,MEDIUM,16.05,,SHORT_GENESIS,3.9199,3.9591,3.8415,3.4,4.27,3.32,10596484,13.26,STOPPED,-1.0,True,17.73,30.3,2026-06-05_1324,2026-06-05
KEEL,Short,33.5941,IN_BAND,LOW,603.83,,SHORT_GENESIS,5.27,5.3227,5.1646,5.13,5.44,4.81,112327766,2.66,STOPPED,-1.0,True,12.14,2.98,2026-06-05_1324,2026-06-05
CMND,Short,10.4061,IN_BAND,MEDIUM,1.02,,SHORT_GENESIS,4.14,4.1814,4.0572,3.98,4.5499,3.26,41706749,3.86,STOPPED,-1.0,True,5.5,4.43,2026-06-05_1324,2026-06-05
