ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
LASE,SHORT,15.43,6.68,0.7477,0.6001,0.7477,0.6622,1792650,259106,6.92,0.42,True,0.7096,0.6622,0.6688,0.649,15101,100.0,48.8676,1.0,,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,0.1491,50.17,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
SMR,SHORT,5.39,3.53,10.3,9.66,10.22,9.85,1997180,661394,3.02,0.3,True,10.21,9.85,9.9485,9.653,1015,99.98,13.6436,1.0,,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.6911,410.39,LOW
