ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
MYSE,Long,T1-STRONG_LONG,100,BREAKOUT,4.37,-0.01,13.13,3.68,3.95,3.47,0.0,-15.79,LOSING,,False,2026-04-17_1417,2026-04-17_0601
QBTS,Long,T2-LONG,100,BREAKOUT,21.59,20.1857,24.3986,21.33,22.49,21.39,0.0,-1.2,LOSING,-0.19,False,2026-04-17_1417,2026-04-17_0601
HIMS,Long,T1-STRONG_LONG,100,PULLBACK,25.26,23.959,29.4,28.8,29.78,27.4,0.0,14.01,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
IONQ,Long,T3-LONG_WATCH,100,BOUNCE,44.68,41.9525,65.4,45.65,46.69,43.68,633873814.0,2.17,WINNING,0.36,False,2026-04-17_1417,2026-04-17_0601
RGTI,Long,T1-STRONG_LONG,100,PULLBACK,17.9,16.355,21.58,19.5957,20.17,19.15,0.0,9.47,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
OPEN,Long,T1-STRONG_LONG,78,PULLBACK,4.95,4.6948,5.4604,5.24,5.52,5.22,0.0,5.86,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
MARA,Long,T1-STRONG_LONG,87,PULLBACK,10.54,10.1559,14.25,11.59,12.12,11.45,2056853322.0,9.96,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
PBM,Long,T3-LONG_WATCH,100,PULLBACK,5.4,4.92,6.95,9.04,10.53,7.11,0.0,67.41,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
RMSG,Long,T3-LONG_WATCH,94,BOUNCE,2.55,2.4347,2.8606,2.72,3.3,2.41,2026025278.0,6.67,STOPPED,-1.0,False,2026-04-17_1417,2026-04-17_0601
RKLB,Long,T1-STRONG_LONG,75,PULLBACK,76.9,71.4502,87.7996,84.53,86.99,83.6,1695208186.0,9.92,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
RKT,Long,T3-LONG_WATCH,43,BOUNCE,15.76,15.035,17.21,16.61,16.98,16.37,0.0,5.39,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
RDW,Long,T3-LONG_WATCH,55,PULLBACK,10.22,9.6127,11.71,10.39,11.38,10.3,0.0,1.66,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
WSHP,Long,T2-LONG,100,BOUNCE,14.265,6.4949,29.8053,15.5614,19.14,15.02,1618389065.0,9.09,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
QUBT,Long,T2-LONG,84,BREAKOUT,9.44,9.118,10.084,9.5,9.905,9.345,517472839.0,0.64,WINNING,0.19,False,2026-04-17_1417,2026-04-17_0601
ORBS,Long,T3-LONG_WATCH,47,BOUNCE,1.24,1.15,1.42,1.04,1.32,1.03,337360680.0,-16.13,STOPPED,-1.0,False,2026-04-17_1417,2026-04-17_0601
RIVN,Long,T3-LONG_WATCH,73,BOUNCE,16.89,15.9177,18.8346,17.21,17.77,17.09,0.0,1.89,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
FRMI,Long,T3-LONG_WATCH,49,PULLBACK,6.13,5.6551,8.07,5.12,7.04,6.52,0.0,-16.48,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
BULL,Long,T1-STRONG_LONG,95,PULLBACK,6.48,5.6745,8.091,6.74,6.76,6.47,0.0,4.01,WINNING,0.32,False,2026-04-17_1417,2026-04-17_0601
ABTC,Long,T1-STRONG_LONG,100,BOUNCE,1.13,0.98,1.43,1.34,1.44,1.2,859583453.0,18.58,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
OKLO,Long,T1-STRONG_LONG,100,BOUNCE,64.21,56.725,79.18,66.77,74.21,64.95,2010472558.0,3.99,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
TTD,Long,T1-STRONG_LONG,100,PULLBACK,21.43,20.4767,23.82,22.5,23.42,22.3,708670689.0,4.99,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
EVTL,Long,T3-LONG_WATCH,96,BOUNCE,3.34,3.201,3.618,2.99,3.4204,2.925,1382479362.0,-10.48,STOPPED,-1.0,False,2026-04-17_1417,2026-04-17_0601
ATAI,Long,T1-STRONG_LONG,100,PULLBACK,3.87,3.6763,4.27,4.07,4.3,4.0,1588051601.0,5.17,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
BFLY,Long,T1-STRONG_LONG,100,PULLBACK,4.935,4.7239,5.3572,5.49,5.605,5.39,1939340503.0,11.25,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
INFQ,Long,T3-LONG_WATCH,74,BREAKOUT,15.57,14.55,17.61,17.41,21.28,15.87,788863204.0,11.82,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
LAC,Long,T1-STRONG_LONG,100,PULLBACK,4.87,4.23,6.15,4.86,5.03,4.83,0.0,-0.21,LOSING,-0.02,False,2026-04-17_1417,2026-04-17_0601
DELL,Long,T3-LONG_WATCH,72,PULLBACK,179.57,172.3108,194.0884,196.0,197.34,191.75,0.0,9.15,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
COIN,Long,T1-STRONG_LONG,97,PULLBACK,185.5,178.8777,199.1,206.8,216.05,202.95,379759791.0,11.48,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
VZLA,Long,T2-LONG,95,BOUNCE,3.43,3.2107,3.8686,3.51,3.61,3.48,0.0,2.33,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
TEAM,Long,T1-STRONG_LONG,100,BOUNCE,68.73,64.0782,78.0336,66.94,70.5,65.91,0.0,-2.6,LOSING,-0.38,False,2026-04-17_1417,2026-04-17_0601
SGML,Long,T1-STRONG_LONG,100,PULLBACK,19.22,17.751,22.158,19.94,20.15,18.99,154485034.0,3.75,WINNING,0.49,False,2026-04-17_1417,2026-04-17_0601
UEC,Long,T1-STRONG_LONG,100,BOUNCE,15.16,14.3754,17.69,15.01,15.62,14.66,0.0,-0.99,LOSING,-0.19,False,2026-04-17_1417,2026-04-17_0601
AEHR,Long,T1-STRONG_LONG,100,BREAKOUT,81.01,69.55,103.93,83.1998,85.01,79.12,288225657.0,2.7,WINNING,0.19,False,2026-04-17_1417,2026-04-17_0601
USAS,Long,T1-STRONG_LONG,100,PULLBACK,5.885,5.5484,7.1699,6.59,6.98,6.52,1546576053.0,11.98,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
ULCC,Long,T1-STRONG_LONG,100,BOUNCE,4.23,3.88,4.93,4.43,4.76,4.44,0.0,4.73,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
COHR,Long,T1-STRONG_LONG,97,PULLBACK,328.0,299.4002,385.1996,346.12,345.12,332.25,330638842.0,5.52,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
CLVT,Long,T1-STRONG_LONG,100,PULLBACK,2.51,2.391,3.13,2.7201,2.81,2.67,228847038.0,8.37,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
DDOG,Long,T1-STRONG_LONG,100,BOUNCE,123.47,117.5446,135.3208,127.3,128.43,123.81,1825271805.0,3.1,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
SOC,Long,T3-LONG_WATCH,52,PULLBACK,14.37,13.3569,16.3962,13.25,14.15,13.09,0.0,-7.79,STOPPED,-1.0,False,2026-04-17_1417,2026-04-17_0601
PGY,Long,T1-STRONG_LONG,100,PULLBACK,13.465,12.6876,15.0198,15.0,15.48,14.9,276702472.0,11.4,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
HIMX,Long,T1-STRONG_LONG,100,PULLBACK,10.36,9.8746,11.3308,11.2,11.49,10.92,2817735.0,8.11,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
LAR,Long,T1-STRONG_LONG,98,PULLBACK,8.35,8.0219,9.0062,8.82,9.57,8.74,1742670664.0,5.63,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
APPS,Long,T3-LONG_WATCH,72,BOUNCE,3.87,3.7248,4.1604,3.7491,4.065,3.675,0.0,-3.12,STOPPED,-1.0,False,2026-04-17_1417,2026-04-17_0601
INDI,Long,T1-STRONG_LONG,93,PULLBACK,3.02,2.8809,3.53,3.4,3.435,3.305,0.0,12.58,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
SRAD,Long,T2-LONG,66,PULLBACK,16.32,15.6558,18.47,17.42,18.62,17.2,1864351813.0,6.74,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
BRZE,Long,T1-STRONG_LONG,100,PULLBACK,20.94,19.9044,25.04,22.73,23.7,22.36,0.0,8.55,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
REAL,Long,T1-STRONG_LONG,81,PULLBACK,10.63,10.2044,11.67,11.9,12.465,11.71,0.0,11.95,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
SLI,Long,T2-LONG,89,BOUNCE,3.92,3.7733,4.2134,3.84,4.08,3.7911,0.0,-2.04,LOSING,-0.55,False,2026-04-17_1417,2026-04-17_0601
WAY,Long,T1-STRONG_LONG,100,BOUNCE,25.32,23.9881,27.9838,25.8,26.4,25.69,55075178.0,1.9,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
WOLF,Long,T1-STRONG_LONG,100,PULLBACK,24.59,23.183,27.61,25.46,27.06,24.77,0.0,3.54,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
FIGS,Long,T3-LONG_WATCH,51,PULLBACK,16.06,14.9283,18.3234,16.06,16.65,16.02,1623857477.0,0.0,FLAT,0.0,False,2026-04-17_1417,2026-04-17_0601
LEGN,Long,T1-STRONG_LONG,100,BOUNCE,21.08,19.9044,23.4312,21.17,21.56,20.8,911078259.0,0.43,WINNING,0.08,False,2026-04-17_1417,2026-04-17_0601
BMBL,Long,T2-LONG,100,PULLBACK,3.97,3.8024,4.5,4.27,4.48,4.21,0.0,7.56,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
JMIA,Long,T1-STRONG_LONG,90,BOUNCE,7.71,7.1004,8.9292,8.25,8.4299,7.91,0.0,7.0,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
VOYG,Long,T1-STRONG_LONG,100,PULLBACK,32.54,29.2261,39.1678,31.78,33.5,31.1,0.0,-2.34,LOSING,-0.23,False,2026-04-17_1417,2026-04-17_0601
CAVA,Long,T1-STRONG_LONG,100,BOUNCE,91.24,85.5346,102.6508,95.09,96.7,92.5,826284445.0,4.22,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
LPTH,Long,T3-LONG_WATCH,93,PULLBACK,13.7299,13.2793,14.6311,14.39,15.72,13.85,0.0,4.81,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
CDNA,Long,T1-STRONG_LONG,100,PULLBACK,20.95,15.955,30.94,21.4319,23.2399,20.9,1005022669.0,2.3,WINNING,0.1,False,2026-04-17_1417,2026-04-17_0601
NNE,Long,T2-LONG,85,PULLBACK,23.0,21.3303,26.3394,25.95,27.05,24.81,2034751985.0,12.83,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
RXO,Long,T1-STRONG_LONG,94,PULLBACK,16.6,15.9662,17.8676,18.7,19.2,18.32,823344428.0,12.65,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
TIC,Long,T2-LONG,81,PULLBACK,7.3,7.0422,8.5,8.5,8.59,8.1,0.0,16.44,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
ALT,Long,T1-STRONG_LONG,96,PULLBACK,3.33,3.1331,3.77,3.52,3.5966,3.42,0.0,5.71,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
DFTX,Long,T1-STRONG_LONG,93,PULLBACK,22.46,20.7774,25.8252,22.65,23.0,22.01,0.0,0.85,WINNING,0.11,False,2026-04-17_1417,2026-04-17_0601
SQM,Long,T1-STRONG_LONG,99,PULLBACK,89.42,85.0108,98.2384,89.79,95.84,87.97,1609689.0,0.41,WINNING,0.08,False,2026-04-17_1417,2026-04-17_0601
TTI,Long,T2-LONG,64,BREAKOUT,8.55,8.2644,9.875,8.78,8.81,8.218,1049941467.0,2.69,STOPPED,-1.0,False,2026-04-17_1417,2026-04-17_0601
BWIN,Long,T1-STRONG_LONG,88,PULLBACK,24.03,22.1451,27.7998,25.04,25.17,24.06,108787713.0,4.2,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
PRCH,Long,T1-STRONG_LONG,100,PULLBACK,7.12,6.8628,7.96,8.3868,8.35,7.82,1620414904.0,17.79,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
ALKT,Long,T1-STRONG_LONG,100,PULLBACK,16.37,15.7819,19.61,17.83,18.17,17.54,1563592309.0,8.92,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
NPT,Long,T2-LONG,100,PULLBACK,3.01,2.9003,3.29,4.01,4.77,3.06,0.0,33.22,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
BYND,Long,T2-LONG,88,BOUNCE,0.782,0.71,0.926,0.8389,0.97,0.8226,0.0,7.28,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
AGAE,Long,T1-STRONG_LONG,100,BOUNCE,0.5219,0.455,0.6557,0.6397,0.7378,0.5602,1658701377.0,22.57,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
CRML,Long,T3-LONG_WATCH,62,BOUNCE,9.27,8.6233,10.5634,12.57,13.75,11.15,0.0,35.6,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
DARE,Long,T1-STRONG_LONG,100,PULLBACK,2.4797,2.3571,2.81,2.96,3.43,2.49,74987065.0,19.37,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
SMR,Long,T1-STRONG_LONG,99,PULLBACK,10.79,9.9716,12.4268,12.76,13.3,11.86,1941840708.0,18.26,NO_FILL,0.0,False,2026-04-17_1417,2026-04-17_0601
NFLX,Long,T3-LONG_WATCH,57,PULLBACK,107.79,98.9885,125.393,97.25,98.74,95.1,0.0,-9.78,STOPPED,-1.0,False,2026-04-17_1417,2026-04-17_0601
HUBC,Long,T2-LONG,66,PULLBACK,0.1833,0.127,0.2959,0.1385,0.1621,0.13,0.0,-24.44,LOSING,-0.8,False,2026-04-17_1417,2026-04-17_0601
ZSPC,Long,T2-LONG,100,BOUNCE,0.0871,0.0222,0.2169,0.0554,0.0693,0.052,0.0,-36.39,LOSING,-0.49,False,2026-04-17_1417,2026-04-17_0601
